subject,prime_type,rating,self_exclusion_1,complete_data
766228610,prime_type_B,0,"Yes, use my data",TRUE
766228610,prime_type_B,1,"Yes, use my data",TRUE
766228610,prime_type_B,1,"Yes, use my data",TRUE
766228610,prime_type_A,1,"Yes, use my data",TRUE
766228610,prime_type_B,0,"Yes, use my data",TRUE
766228610,prime_type_A,1,"Yes, use my data",TRUE
766228610,prime_type_B,1,"Yes, use my data",TRUE
766228610,prime_type_A,1,"Yes, use my data",TRUE
766228610,prime_type_A,1,"Yes, use my data",TRUE
766228610,prime_type_A,1,"Yes, use my data",TRUE
766228610,prime_type_B,1,"Yes, use my data",TRUE
766228610,prime_type_A,1,"Yes, use my data",TRUE
766228610,prime_type_B,1,"Yes, use my data",TRUE
766228610,prime_type_B,1,"Yes, use my data",TRUE
766228610,prime_type_A,1,"Yes, use my data",TRUE
766228610,prime_type_B,1,"Yes, use my data",TRUE
766228610,prime_type_B,0,"Yes, use my data",TRUE
766228610,prime_type_A,1,"Yes, use my data",TRUE
766228610,prime_type_B,0,"Yes, use my data",TRUE
766228610,prime_type_A,1,"Yes, use my data",TRUE
766228610,prime_type_B,1,"Yes, use my data",TRUE
766228610,prime_type_B,1,"Yes, use my data",TRUE
766228610,prime_type_B,0,"Yes, use my data",TRUE
766228610,prime_type_B,0,"Yes, use my data",TRUE
766228610,prime_type_A,0,"Yes, use my data",TRUE
766228610,prime_type_A,1,"Yes, use my data",TRUE
766228610,prime_type_B,0,"Yes, use my data",TRUE
766228610,prime_type_B,1,"Yes, use my data",TRUE
766228610,prime_type_B,0,"Yes, use my data",TRUE
766228610,prime_type_A,1,"Yes, use my data",TRUE
766228610,prime_type_A,1,"Yes, use my data",TRUE
766228610,prime_type_A,1,"Yes, use my data",TRUE
766228610,prime_type_B,0,"Yes, use my data",TRUE
766228610,prime_type_B,0,"Yes, use my data",TRUE
766228610,prime_type_A,1,"Yes, use my data",TRUE
766228610,prime_type_A,1,"Yes, use my data",TRUE
766228610,prime_type_A,1,"Yes, use my data",TRUE
766228610,prime_type_A,1,"Yes, use my data",TRUE
766228610,prime_type_B,1,"Yes, use my data",TRUE
766228610,prime_type_A,0,"Yes, use my data",TRUE
766228610,prime_type_B,0,"Yes, use my data",TRUE
766228610,prime_type_A,0,"Yes, use my data",TRUE
766228610,prime_type_A,1,"Yes, use my data",TRUE
766228610,prime_type_A,1,"Yes, use my data",TRUE
766228610,prime_type_A,1,"Yes, use my data",TRUE
766228610,prime_type_B,0,"Yes, use my data",TRUE
766228610,prime_type_A,0,"Yes, use my data",TRUE
766228610,prime_type_B,0,"Yes, use my data",TRUE
766228610,prime_type_B,1,"Yes, use my data",TRUE
766228610,prime_type_B,1,"Yes, use my data",TRUE
766228610,prime_type_A,1,"Yes, use my data",TRUE
766228610,prime_type_A,0,"Yes, use my data",TRUE
766228610,prime_type_B,0,"Yes, use my data",TRUE
766228610,prime_type_B,0,"Yes, use my data",TRUE
766228610,prime_type_A,0,"Yes, use my data",TRUE
766228610,prime_type_A,0,"Yes, use my data",TRUE
113460491,prime_type_A,0,"Yes, use my data",TRUE
113460491,prime_type_A,1,"Yes, use my data",TRUE
113460491,prime_type_B,1,"Yes, use my data",TRUE
113460491,prime_type_A,1,"Yes, use my data",TRUE
113460491,prime_type_B,1,"Yes, use my data",TRUE
113460491,prime_type_A,1,"Yes, use my data",TRUE
113460491,prime_type_A,1,"Yes, use my data",TRUE
113460491,prime_type_A,1,"Yes, use my data",TRUE
113460491,prime_type_B,1,"Yes, use my data",TRUE
113460491,prime_type_B,0,"Yes, use my data",TRUE
113460491,prime_type_B,0,"Yes, use my data",TRUE
113460491,prime_type_B,0,"Yes, use my data",TRUE
113460491,prime_type_A,1,"Yes, use my data",TRUE
113460491,prime_type_B,1,"Yes, use my data",TRUE
113460491,prime_type_B,1,"Yes, use my data",TRUE
113460491,prime_type_A,1,"Yes, use my data",TRUE
113460491,prime_type_B,1,"Yes, use my data",TRUE
113460491,prime_type_A,0,"Yes, use my data",TRUE
113460491,prime_type_B,0,"Yes, use my data",TRUE
113460491,prime_type_A,0,"Yes, use my data",TRUE
113460491,prime_type_B,0,"Yes, use my data",TRUE
113460491,prime_type_B,1,"Yes, use my data",TRUE
113460491,prime_type_B,1,"Yes, use my data",TRUE
113460491,prime_type_A,1,"Yes, use my data",TRUE
113460491,prime_type_A,1,"Yes, use my data",TRUE
113460491,prime_type_A,0,"Yes, use my data",TRUE
113460491,prime_type_B,0,"Yes, use my data",TRUE
113460491,prime_type_A,1,"Yes, use my data",TRUE
113460491,prime_type_B,1,"Yes, use my data",TRUE
113460491,prime_type_A,1,"Yes, use my data",TRUE
113460491,prime_type_A,1,"Yes, use my data",TRUE
113460491,prime_type_A,1,"Yes, use my data",TRUE
113460491,prime_type_A,1,"Yes, use my data",TRUE
113460491,prime_type_B,1,"Yes, use my data",TRUE
113460491,prime_type_A,1,"Yes, use my data",TRUE
113460491,prime_type_A,1,"Yes, use my data",TRUE
113460491,prime_type_A,1,"Yes, use my data",TRUE
113460491,prime_type_B,1,"Yes, use my data",TRUE
113460491,prime_type_A,1,"Yes, use my data",TRUE
113460491,prime_type_B,1,"Yes, use my data",TRUE
113460491,prime_type_A,1,"Yes, use my data",TRUE
113460491,prime_type_B,0,"Yes, use my data",TRUE
113460491,prime_type_B,1,"Yes, use my data",TRUE
113460491,prime_type_A,0,"Yes, use my data",TRUE
113460491,prime_type_A,1,"Yes, use my data",TRUE
113460491,prime_type_B,1,"Yes, use my data",TRUE
113460491,prime_type_B,0,"Yes, use my data",TRUE
113460491,prime_type_A,1,"Yes, use my data",TRUE
113460491,prime_type_B,1,"Yes, use my data",TRUE
113460491,prime_type_A,1,"Yes, use my data",TRUE
113460491,prime_type_B,1,"Yes, use my data",TRUE
113460491,prime_type_A,1,"Yes, use my data",TRUE
113460491,prime_type_B,0,"Yes, use my data",TRUE
113460491,prime_type_A,0,"Yes, use my data",TRUE
113460491,prime_type_B,1,"Yes, use my data",TRUE
113460491,prime_type_B,0,"Yes, use my data",TRUE
113460491,prime_type_A,0,"Yes, use my data",TRUE
113460491,prime_type_B,1,"Yes, use my data",TRUE
113460491,prime_type_B,1,"Yes, use my data",TRUE
113460491,prime_type_B,1,"Yes, use my data",TRUE
272486146,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_A,1,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_B,1,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_A,1,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_B,1,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_B,1,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_B,1,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_B,1,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_A,1,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_B,1,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_A,1,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_B,1,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_B,1,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_B,1,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_A,1,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_A,1,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_A,1,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_B,1,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_A,1,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_B,1,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_B,1,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_A,1,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_B,1,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_B,1,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_A,1,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_B,1,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_A,1,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
272486146,prime_type_A,1,"No, exclude my data (please specify why):",TRUE
275523320,prime_type_B,0,"Yes, use my data",TRUE
275523320,prime_type_B,0,"Yes, use my data",TRUE
275523320,prime_type_B,0,"Yes, use my data",TRUE
275523320,prime_type_B,0,"Yes, use my data",TRUE
275523320,prime_type_A,0,"Yes, use my data",TRUE
275523320,prime_type_B,1,"Yes, use my data",TRUE
275523320,prime_type_A,1,"Yes, use my data",TRUE
275523320,prime_type_B,1,"Yes, use my data",TRUE
275523320,prime_type_A,1,"Yes, use my data",TRUE
275523320,prime_type_A,1,"Yes, use my data",TRUE
275523320,prime_type_B,1,"Yes, use my data",TRUE
275523320,prime_type_A,1,"Yes, use my data",TRUE
275523320,prime_type_A,1,"Yes, use my data",TRUE
275523320,prime_type_B,1,"Yes, use my data",TRUE
275523320,prime_type_A,1,"Yes, use my data",TRUE
275523320,prime_type_B,1,"Yes, use my data",TRUE
275523320,prime_type_B,1,"Yes, use my data",TRUE
275523320,prime_type_A,0,"Yes, use my data",TRUE
275523320,prime_type_B,0,"Yes, use my data",TRUE
275523320,prime_type_A,0,"Yes, use my data",TRUE
275523320,prime_type_B,1,"Yes, use my data",TRUE
275523320,prime_type_A,1,"Yes, use my data",TRUE
275523320,prime_type_A,0,"Yes, use my data",TRUE
275523320,prime_type_B,0,"Yes, use my data",TRUE
275523320,prime_type_A,0,"Yes, use my data",TRUE
275523320,prime_type_B,1,"Yes, use my data",TRUE
275523320,prime_type_A,1,"Yes, use my data",TRUE
275523320,prime_type_A,1,"Yes, use my data",TRUE
275523320,prime_type_A,0,"Yes, use my data",TRUE
275523320,prime_type_B,1,"Yes, use my data",TRUE
275523320,prime_type_B,1,"Yes, use my data",TRUE
275523320,prime_type_B,1,"Yes, use my data",TRUE
275523320,prime_type_B,1,"Yes, use my data",TRUE
275523320,prime_type_A,1,"Yes, use my data",TRUE
275523320,prime_type_A,0,"Yes, use my data",TRUE
275523320,prime_type_A,1,"Yes, use my data",TRUE
275523320,prime_type_A,1,"Yes, use my data",TRUE
275523320,prime_type_A,0,"Yes, use my data",TRUE
275523320,prime_type_B,1,"Yes, use my data",TRUE
275523320,prime_type_B,0,"Yes, use my data",TRUE
275523320,prime_type_B,1,"Yes, use my data",TRUE
275523320,prime_type_B,1,"Yes, use my data",TRUE
275523320,prime_type_B,0,"Yes, use my data",TRUE
275523320,prime_type_B,0,"Yes, use my data",TRUE
275523320,prime_type_A,0,"Yes, use my data",TRUE
275523320,prime_type_B,0,"Yes, use my data",TRUE
275523320,prime_type_A,0,"Yes, use my data",TRUE
275523320,prime_type_A,0,"Yes, use my data",TRUE
275523320,prime_type_A,0,"Yes, use my data",TRUE
275523320,prime_type_B,1,"Yes, use my data",TRUE
275523320,prime_type_A,0,"Yes, use my data",TRUE
275523320,prime_type_A,0,"Yes, use my data",TRUE
275523320,prime_type_B,0,"Yes, use my data",TRUE
275523320,prime_type_B,1,"Yes, use my data",TRUE
275523320,prime_type_A,0,"Yes, use my data",TRUE
275523320,prime_type_A,0,"Yes, use my data",TRUE
275523320,prime_type_A,1,"Yes, use my data",TRUE
275523320,prime_type_A,0,"Yes, use my data",TRUE
275523320,prime_type_B,1,"Yes, use my data",TRUE
275523320,prime_type_B,1,"Yes, use my data",TRUE
566506627,prime_type_B,0,"Yes, use my data",TRUE
566506627,prime_type_A,0,"Yes, use my data",TRUE
566506627,prime_type_A,1,"Yes, use my data",TRUE
566506627,prime_type_A,0,"Yes, use my data",TRUE
566506627,prime_type_A,1,"Yes, use my data",TRUE
566506627,prime_type_A,1,"Yes, use my data",TRUE
566506627,prime_type_A,0,"Yes, use my data",TRUE
566506627,prime_type_A,0,"Yes, use my data",TRUE
566506627,prime_type_B,0,"Yes, use my data",TRUE
566506627,prime_type_B,0,"Yes, use my data",TRUE
566506627,prime_type_A,1,"Yes, use my data",TRUE
566506627,prime_type_B,0,"Yes, use my data",TRUE
566506627,prime_type_A,0,"Yes, use my data",TRUE
566506627,prime_type_A,1,"Yes, use my data",TRUE
566506627,prime_type_B,0,"Yes, use my data",TRUE
566506627,prime_type_A,1,"Yes, use my data",TRUE
566506627,prime_type_B,0,"Yes, use my data",TRUE
566506627,prime_type_A,1,"Yes, use my data",TRUE
566506627,prime_type_B,0,"Yes, use my data",TRUE
566506627,prime_type_A,1,"Yes, use my data",TRUE
566506627,prime_type_A,0,"Yes, use my data",TRUE
566506627,prime_type_B,1,"Yes, use my data",TRUE
566506627,prime_type_A,0,"Yes, use my data",TRUE
566506627,prime_type_A,0,"Yes, use my data",TRUE
566506627,prime_type_A,0,"Yes, use my data",TRUE
566506627,prime_type_A,1,"Yes, use my data",TRUE
566506627,prime_type_B,0,"Yes, use my data",TRUE
566506627,prime_type_A,1,"Yes, use my data",TRUE
566506627,prime_type_A,1,"Yes, use my data",TRUE
566506627,prime_type_B,0,"Yes, use my data",TRUE
566506627,prime_type_A,0,"Yes, use my data",TRUE
566506627,prime_type_B,0,"Yes, use my data",TRUE
566506627,prime_type_A,1,"Yes, use my data",TRUE
566506627,prime_type_A,0,"Yes, use my data",TRUE
566506627,prime_type_A,1,"Yes, use my data",TRUE
566506627,prime_type_B,1,"Yes, use my data",TRUE
566506627,prime_type_A,1,"Yes, use my data",TRUE
566506627,prime_type_B,1,"Yes, use my data",TRUE
566506627,prime_type_B,0,"Yes, use my data",TRUE
566506627,prime_type_B,0,"Yes, use my data",TRUE
566506627,prime_type_A,1,"Yes, use my data",TRUE
566506627,prime_type_B,0,"Yes, use my data",TRUE
566506627,prime_type_B,0,"Yes, use my data",TRUE
566506627,prime_type_B,0,"Yes, use my data",TRUE
566506627,prime_type_B,0,"Yes, use my data",TRUE
566506627,prime_type_B,0,"Yes, use my data",TRUE
566506627,prime_type_B,0,"Yes, use my data",TRUE
566506627,prime_type_A,1,"Yes, use my data",TRUE
566506627,prime_type_B,0,"Yes, use my data",TRUE
566506627,prime_type_B,0,"Yes, use my data",TRUE
566506627,prime_type_A,1,"Yes, use my data",TRUE
566506627,prime_type_A,0,"Yes, use my data",TRUE
566506627,prime_type_B,0,"Yes, use my data",TRUE
566506627,prime_type_A,1,"Yes, use my data",TRUE
566506627,prime_type_B,0,"Yes, use my data",TRUE
566506627,prime_type_B,0,"Yes, use my data",TRUE
566506627,prime_type_B,0,"Yes, use my data",TRUE
566506627,prime_type_B,0,"Yes, use my data",TRUE
566506627,prime_type_B,0,"Yes, use my data",TRUE
566506627,prime_type_B,0,"Yes, use my data",TRUE
521153975,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_A,1,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_B,1,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_B,1,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_B,1,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_B,1,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_B,1,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_A,1,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_A,1,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_B,1,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_A,1,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_A,1,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_A,1,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_A,1,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_A,1,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_A,1,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_B,1,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_A,1,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_A,1,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_B,1,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_A,1,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_B,1,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_A,1,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_B,1,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_A,1,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_A,1,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_B,1,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_A,1,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_B,1,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_A,1,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_B,1,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_A,1,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_A,1,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_A,1,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_B,1,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_A,1,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_B,1,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_B,1,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_A,1,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_A,1,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_B,1,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_B,1,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_A,1,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_B,1,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_A,1,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_A,1,"No, exclude my data (please specify why):",TRUE
521153975,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
181883259,prime_type_B,0,"Yes, use my data",TRUE
181883259,prime_type_A,1,"Yes, use my data",TRUE
181883259,prime_type_A,1,"Yes, use my data",TRUE
181883259,prime_type_B,1,"Yes, use my data",TRUE
181883259,prime_type_A,1,"Yes, use my data",TRUE
181883259,prime_type_A,1,"Yes, use my data",TRUE
181883259,prime_type_A,1,"Yes, use my data",TRUE
181883259,prime_type_B,0,"Yes, use my data",TRUE
181883259,prime_type_A,1,"Yes, use my data",TRUE
181883259,prime_type_B,0,"Yes, use my data",TRUE
181883259,prime_type_B,1,"Yes, use my data",TRUE
181883259,prime_type_A,1,"Yes, use my data",TRUE
181883259,prime_type_A,1,"Yes, use my data",TRUE
181883259,prime_type_A,1,"Yes, use my data",TRUE
181883259,prime_type_B,0,"Yes, use my data",TRUE
181883259,prime_type_A,1,"Yes, use my data",TRUE
181883259,prime_type_A,0,"Yes, use my data",TRUE
181883259,prime_type_A,0,"Yes, use my data",TRUE
181883259,prime_type_B,1,"Yes, use my data",TRUE
181883259,prime_type_B,1,"Yes, use my data",TRUE
181883259,prime_type_B,0,"Yes, use my data",TRUE
181883259,prime_type_B,1,"Yes, use my data",TRUE
181883259,prime_type_A,1,"Yes, use my data",TRUE
181883259,prime_type_B,1,"Yes, use my data",TRUE
181883259,prime_type_B,0,"Yes, use my data",TRUE
181883259,prime_type_B,1,"Yes, use my data",TRUE
181883259,prime_type_B,1,"Yes, use my data",TRUE
181883259,prime_type_B,1,"Yes, use my data",TRUE
181883259,prime_type_A,0,"Yes, use my data",TRUE
181883259,prime_type_A,1,"Yes, use my data",TRUE
181883259,prime_type_B,1,"Yes, use my data",TRUE
181883259,prime_type_A,1,"Yes, use my data",TRUE
181883259,prime_type_A,1,"Yes, use my data",TRUE
181883259,prime_type_A,1,"Yes, use my data",TRUE
181883259,prime_type_B,1,"Yes, use my data",TRUE
181883259,prime_type_A,1,"Yes, use my data",TRUE
181883259,prime_type_B,0,"Yes, use my data",TRUE
181883259,prime_type_B,0,"Yes, use my data",TRUE
181883259,prime_type_B,0,"Yes, use my data",TRUE
181883259,prime_type_B,0,"Yes, use my data",TRUE
181883259,prime_type_B,1,"Yes, use my data",TRUE
181883259,prime_type_A,1,"Yes, use my data",TRUE
181883259,prime_type_B,0,"Yes, use my data",TRUE
181883259,prime_type_B,0,"Yes, use my data",TRUE
181883259,prime_type_A,1,"Yes, use my data",TRUE
181883259,prime_type_A,1,"Yes, use my data",TRUE
181883259,prime_type_A,1,"Yes, use my data",TRUE
181883259,prime_type_A,1,"Yes, use my data",TRUE
181883259,prime_type_A,1,"Yes, use my data",TRUE
181883259,prime_type_B,0,"Yes, use my data",TRUE
181883259,prime_type_A,0,"Yes, use my data",TRUE
181883259,prime_type_B,1,"Yes, use my data",TRUE
181883259,prime_type_B,1,"Yes, use my data",TRUE
181883259,prime_type_B,0,"Yes, use my data",TRUE
181883259,prime_type_A,1,"Yes, use my data",TRUE
181883259,prime_type_A,1,"Yes, use my data",TRUE
181883259,prime_type_A,1,"Yes, use my data",TRUE
181883259,prime_type_A,1,"Yes, use my data",TRUE
181883259,prime_type_B,0,"Yes, use my data",TRUE
181883259,prime_type_B,1,"Yes, use my data",TRUE
9223988,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
9223988,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
9223988,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
9223988,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
9223988,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
9223988,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
9223988,prime_type_B,0,"No, exclude my data (please specify why):",TRUE
9223988,prime_type_A,0,"No, exclude my data (please specify why):",TRUE
