subject,party,prime_type,rating,influenced,self_exclusion_1,complete_data,prime_identity
4793598,democrat,prime_type_B,0,0,"Yes, use my data",TRUE,3
4793598,democrat,prime_type_B,0,0,"Yes, use my data",TRUE,12
4793598,democrat,prime_type_B,0,0,"Yes, use my data",TRUE,1
4793598,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,6
4793598,democrat,prime_type_B,0,0,"Yes, use my data",TRUE,5
4793598,democrat,prime_type_A,0,0,"Yes, use my data",TRUE,7
4793598,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,9
4793598,democrat,prime_type_B,0,0,"Yes, use my data",TRUE,11
4793598,democrat,prime_type_A,0,0,"Yes, use my data",TRUE,4
4793598,democrat,prime_type_A,0,0,"Yes, use my data",TRUE,12
4793598,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,6
4793598,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,10
4793598,democrat,prime_type_B,0,0,"Yes, use my data",TRUE,7
4793598,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,12
4793598,democrat,prime_type_B,0,0,"Yes, use my data",TRUE,2
4793598,democrat,prime_type_A,0,0,"Yes, use my data",TRUE,3
4793598,democrat,prime_type_A,0,0,"Yes, use my data",TRUE,5
4793598,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,10
4793598,democrat,prime_type_B,0,0,"Yes, use my data",TRUE,8
4793598,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,4
4793598,democrat,prime_type_B,0,0,"Yes, use my data",TRUE,9
4793598,democrat,prime_type_A,0,0,"Yes, use my data",TRUE,8
4793598,democrat,prime_type_A,0,0,"Yes, use my data",TRUE,4
4793598,democrat,prime_type_B,0,0,"Yes, use my data",TRUE,1
14993216,democrat,prime_type_A,0,1,"Yes, use my data",TRUE,10
14993216,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,4
14993216,democrat,prime_type_B,1,1,"Yes, use my data",TRUE,1
14993216,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,5
14993216,democrat,prime_type_B,0,0,"Yes, use my data",TRUE,8
14993216,democrat,prime_type_A,0,0,"Yes, use my data",TRUE,2
14993216,democrat,prime_type_A,0,0,"Yes, use my data",TRUE,9
14993216,democrat,prime_type_B,0,0,"Yes, use my data",TRUE,9
14993216,democrat,prime_type_A,0,1,"Yes, use my data",TRUE,11
14993216,democrat,prime_type_B,0,1,"Yes, use my data",TRUE,6
14993216,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,2
14993216,democrat,prime_type_A,0,1,"Yes, use my data",TRUE,1
14993216,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,11
14993216,democrat,prime_type_B,0,0,"Yes, use my data",TRUE,7
14993216,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,12
14993216,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,11
14993216,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,12
14993216,democrat,prime_type_B,0,0,"Yes, use my data",TRUE,10
14993216,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,9
14993216,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,10
14993216,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,4
14993216,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,5
14993216,democrat,prime_type_A,0,1,"Yes, use my data",TRUE,3
14993216,democrat,prime_type_A,0,0,"Yes, use my data",TRUE,6
14993216,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,8
14993216,democrat,prime_type_B,0,1,"Yes, use my data",TRUE,11
14993216,democrat,prime_type_A,0,0,"Yes, use my data",TRUE,7
14993216,democrat,prime_type_B,0,1,"Yes, use my data",TRUE,6
14993216,democrat,prime_type_A,0,1,"Yes, use my data",TRUE,1
14993216,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,7
14993216,democrat,prime_type_B,0,0,"Yes, use my data",TRUE,1
14993216,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,4
14993216,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,3
14993216,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,2
14993216,democrat,prime_type_A,0,1,"Yes, use my data",TRUE,2
14993216,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,9
14993216,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,5
14993216,democrat,prime_type_B,0,1,"Yes, use my data",TRUE,8
14993216,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,2
14993216,democrat,prime_type_A,0,0,"Yes, use my data",TRUE,4
14993216,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,6
14993216,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,5
14993216,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,9
14993216,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,12
14993216,democrat,prime_type_A,0,1,"Yes, use my data",TRUE,1
14993216,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,10
14993216,democrat,prime_type_A,0,1,"Yes, use my data",TRUE,2
14993216,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,4
14993216,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,11
14993216,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,6
14993216,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,5
14993216,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,3
14993216,democrat,prime_type_B,0,0,"Yes, use my data",TRUE,1
14993216,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,11
14993216,democrat,prime_type_B,0,0,"Yes, use my data",TRUE,7
14993216,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,8
14993216,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,12
14993216,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,8
14993216,democrat,prime_type_B,0,1,"Yes, use my data",TRUE,10
14993216,democrat,prime_type_B,0,1,"Yes, use my data",TRUE,11
14993216,democrat,prime_type_A,0,1,"Yes, use my data",TRUE,3
14993216,democrat,prime_type_B,0,1,"Yes, use my data",TRUE,2
14993216,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,1
14993216,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,9
14993216,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,7
14993216,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,9
14993216,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,12
14993216,democrat,prime_type_A,0,1,"Yes, use my data",TRUE,3
14993216,democrat,prime_type_A,0,1,"Yes, use my data",TRUE,6
14993216,democrat,prime_type_A,0,1,"Yes, use my data",TRUE,1
14993216,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,3
14993216,democrat,prime_type_A,0,1,"Yes, use my data",TRUE,11
17703893,democrat,prime_type_A,1,0,"No, exclude my data (please specify why):",TRUE,11
17703893,democrat,prime_type_A,0,1,"No, exclude my data (please specify why):",TRUE,7
17703893,democrat,prime_type_A,0,1,"No, exclude my data (please specify why):",TRUE,6
17703893,democrat,prime_type_B,1,1,"No, exclude my data (please specify why):",TRUE,11
17703893,democrat,prime_type_B,1,1,"No, exclude my data (please specify why):",TRUE,10
17703893,democrat,prime_type_A,0,1,"No, exclude my data (please specify why):",TRUE,2
17703893,democrat,prime_type_A,1,1,"No, exclude my data (please specify why):",TRUE,3
17703893,democrat,prime_type_B,1,1,"No, exclude my data (please specify why):",TRUE,3
17703893,democrat,prime_type_B,1,1,"No, exclude my data (please specify why):",TRUE,9
17703893,democrat,prime_type_A,0,1,"No, exclude my data (please specify why):",TRUE,1
17703893,democrat,prime_type_A,0,1,"No, exclude my data (please specify why):",TRUE,5
17703893,democrat,prime_type_B,1,1,"No, exclude my data (please specify why):",TRUE,7
17703893,democrat,prime_type_B,1,1,"No, exclude my data (please specify why):",TRUE,8
17703893,democrat,prime_type_B,0,1,"No, exclude my data (please specify why):",TRUE,6
17703893,democrat,prime_type_B,1,1,"No, exclude my data (please specify why):",TRUE,8
17703893,democrat,prime_type_A,0,1,"No, exclude my data (please specify why):",TRUE,4
17703893,democrat,prime_type_A,1,1,"No, exclude my data (please specify why):",TRUE,5
17703893,democrat,prime_type_B,1,1,"No, exclude my data (please specify why):",TRUE,12
17703893,democrat,prime_type_B,1,1,"No, exclude my data (please specify why):",TRUE,1
17703893,democrat,prime_type_A,0,1,"No, exclude my data (please specify why):",TRUE,1
17703893,democrat,prime_type_B,1,1,"No, exclude my data (please specify why):",TRUE,9
17703893,democrat,prime_type_B,1,1,"No, exclude my data (please specify why):",TRUE,11
17703893,democrat,prime_type_B,1,1,"No, exclude my data (please specify why):",TRUE,5
17703893,democrat,prime_type_A,0,0,"No, exclude my data (please specify why):",TRUE,7
17703893,democrat,prime_type_A,0,1,"No, exclude my data (please specify why):",TRUE,10
17703893,democrat,prime_type_A,0,1,"No, exclude my data (please specify why):",TRUE,11
17703893,democrat,prime_type_B,1,1,"No, exclude my data (please specify why):",TRUE,7
17703893,democrat,prime_type_A,0,1,"No, exclude my data (please specify why):",TRUE,9
17703893,democrat,prime_type_A,0,1,"No, exclude my data (please specify why):",TRUE,6
17703893,democrat,prime_type_B,0,1,"No, exclude my data (please specify why):",TRUE,6
17703893,democrat,prime_type_A,0,1,"No, exclude my data (please specify why):",TRUE,2
17703893,democrat,prime_type_B,1,1,"No, exclude my data (please specify why):",TRUE,3
17703893,democrat,prime_type_A,0,1,"No, exclude my data (please specify why):",TRUE,12
17703893,democrat,prime_type_B,1,1,"No, exclude my data (please specify why):",TRUE,2
17703893,democrat,prime_type_B,1,1,"No, exclude my data (please specify why):",TRUE,10
17703893,democrat,prime_type_A,0,1,"No, exclude my data (please specify why):",TRUE,8
17703893,democrat,prime_type_A,0,1,"No, exclude my data (please specify why):",TRUE,3
17703893,democrat,prime_type_B,1,1,"No, exclude my data (please specify why):",TRUE,4
17703893,democrat,prime_type_A,0,1,"No, exclude my data (please specify why):",TRUE,3
17703893,democrat,prime_type_A,0,1,"No, exclude my data (please specify why):",TRUE,5
17703893,democrat,prime_type_B,0,0,"No, exclude my data (please specify why):",TRUE,4
17703893,democrat,prime_type_A,0,0,"No, exclude my data (please specify why):",TRUE,9
17703893,democrat,prime_type_A,0,0,"No, exclude my data (please specify why):",TRUE,6
17703893,democrat,prime_type_A,0,1,"No, exclude my data (please specify why):",TRUE,11
17703893,democrat,prime_type_B,0,1,"No, exclude my data (please specify why):",TRUE,6
17703893,democrat,prime_type_B,1,0,"No, exclude my data (please specify why):",TRUE,12
17703893,democrat,prime_type_B,1,1,"No, exclude my data (please specify why):",TRUE,8
17703893,democrat,prime_type_A,0,1,"No, exclude my data (please specify why):",TRUE,12
17703893,democrat,prime_type_A,0,1,"No, exclude my data (please specify why):",TRUE,1
17703893,democrat,prime_type_B,0,1,"No, exclude my data (please specify why):",TRUE,3
17703893,democrat,prime_type_B,1,1,"No, exclude my data (please specify why):",TRUE,7
17703893,democrat,prime_type_A,1,1,"No, exclude my data (please specify why):",TRUE,7
17703893,democrat,prime_type_B,0,1,"No, exclude my data (please specify why):",TRUE,11
17703893,democrat,prime_type_B,1,1,"No, exclude my data (please specify why):",TRUE,10
17703893,democrat,prime_type_B,0,0,"No, exclude my data (please specify why):",TRUE,5
17703893,democrat,prime_type_B,1,0,"No, exclude my data (please specify why):",TRUE,2
17703893,democrat,prime_type_A,0,0,"No, exclude my data (please specify why):",TRUE,10
17703893,democrat,prime_type_A,0,0,"No, exclude my data (please specify why):",TRUE,4
17703893,democrat,prime_type_B,1,0,"No, exclude my data (please specify why):",TRUE,1
17703893,democrat,prime_type_A,0,0,"No, exclude my data (please specify why):",TRUE,8
17703893,democrat,prime_type_A,0,0,"No, exclude my data (please specify why):",TRUE,2
17703893,democrat,prime_type_B,1,0,"No, exclude my data (please specify why):",TRUE,9
17703893,democrat,prime_type_B,1,0,"No, exclude my data (please specify why):",TRUE,10
17703893,democrat,prime_type_B,1,0,"No, exclude my data (please specify why):",TRUE,8
17703893,democrat,prime_type_A,0,0,"No, exclude my data (please specify why):",TRUE,11
17703893,democrat,prime_type_A,0,1,"No, exclude my data (please specify why):",TRUE,5
17703893,democrat,prime_type_B,1,1,"No, exclude my data (please specify why):",TRUE,3
17703893,democrat,prime_type_A,0,1,"No, exclude my data (please specify why):",TRUE,1
17703893,democrat,prime_type_A,0,0,"No, exclude my data (please specify why):",TRUE,7
17703893,democrat,prime_type_A,1,0,"No, exclude my data (please specify why):",TRUE,12
17703893,democrat,prime_type_B,1,0,"No, exclude my data (please specify why):",TRUE,11
17703893,democrat,prime_type_B,1,1,"No, exclude my data (please specify why):",TRUE,9
23704276,democrat,prime_type_B,0,0,"Yes, use my data",TRUE,11
23704276,democrat,prime_type_A,0,1,"Yes, use my data",TRUE,3
23704276,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,8
23704276,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,5
23704276,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,6
23704276,democrat,prime_type_B,1,1,"Yes, use my data",TRUE,7
23704276,democrat,prime_type_B,0,0,"Yes, use my data",TRUE,6
23704276,democrat,prime_type_B,0,0,"Yes, use my data",TRUE,2
23704276,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,4
23704276,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,5
23704276,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,4
23704276,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,7
23704276,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,12
23704276,democrat,prime_type_A,0,1,"Yes, use my data",TRUE,2
23704276,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,5
23704276,democrat,prime_type_A,0,1,"Yes, use my data",TRUE,1
23704276,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,8
23704276,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,3
23704276,democrat,prime_type_A,0,0,"Yes, use my data",TRUE,5
23704276,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,6
23704276,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,12
23704276,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,8
23704276,democrat,prime_type_B,0,0,"Yes, use my data",TRUE,2
23704276,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,9
23704276,democrat,prime_type_A,0,1,"Yes, use my data",TRUE,10
23704276,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,6
23704276,democrat,prime_type_A,0,1,"Yes, use my data",TRUE,9
23704276,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,12
23704276,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,1
23704276,democrat,prime_type_A,0,1,"Yes, use my data",TRUE,1
23704276,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,11
23704276,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,4
23704276,democrat,prime_type_A,0,1,"Yes, use my data",TRUE,3
23704276,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,7
23704276,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,4
23704276,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,11
23704276,democrat,prime_type_B,0,0,"Yes, use my data",TRUE,10
23704276,democrat,prime_type_A,0,1,"Yes, use my data",TRUE,2
23704276,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,11
23704276,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,8
23704276,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,12
23704276,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,2
23704276,democrat,prime_type_A,0,1,"Yes, use my data",TRUE,8
23704276,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,7
23704276,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,9
23704276,democrat,prime_type_A,0,1,"Yes, use my data",TRUE,4
23704276,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,3
23704276,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,12
23704276,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,2
23704276,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,9
23704276,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,10
23704276,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,4
23704276,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,7
23704276,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,6
23704276,democrat,prime_type_B,0,0,"Yes, use my data",TRUE,10
23704276,democrat,prime_type_B,0,0,"Yes, use my data",TRUE,1
23704276,democrat,prime_type_A,0,0,"Yes, use my data",TRUE,5
23704276,democrat,prime_type_A,0,1,"Yes, use my data",TRUE,3
23704276,democrat,prime_type_B,1,1,"Yes, use my data",TRUE,5
23704276,democrat,prime_type_A,0,0,"Yes, use my data",TRUE,6
23704276,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,11
23704276,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,5
23704276,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,1
23704276,democrat,prime_type_A,0,1,"Yes, use my data",TRUE,1
23704276,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,10
23704276,democrat,prime_type_A,0,0,"Yes, use my data",TRUE,7
23704276,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,6
23704276,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,12
23704276,democrat,prime_type_A,0,1,"Yes, use my data",TRUE,10
23704276,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,2
23704276,democrat,prime_type_A,0,1,"Yes, use my data",TRUE,2
23704276,democrat,prime_type_A,0,0,"Yes, use my data",TRUE,12
24223154,democrat,prime_type_A,0,1,"Yes, use my data",TRUE,12
24223154,democrat,prime_type_B,1,1,"Yes, use my data",TRUE,1
24223154,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,10
24223154,democrat,prime_type_A,0,1,"Yes, use my data",TRUE,8
24223154,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,11
24223154,democrat,prime_type_B,1,1,"Yes, use my data",TRUE,5
24223154,democrat,prime_type_B,1,1,"Yes, use my data",TRUE,2
24223154,democrat,prime_type_A,0,0,"Yes, use my data",TRUE,1
24223154,democrat,prime_type_B,1,1,"Yes, use my data",TRUE,9
24223154,democrat,prime_type_B,0,0,"Yes, use my data",TRUE,8
24223154,democrat,prime_type_A,0,0,"Yes, use my data",TRUE,6
24223154,democrat,prime_type_A,1,1,"Yes, use my data",TRUE,9
24223154,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,12
24223154,democrat,prime_type_A,0,1,"Yes, use my data",TRUE,2
24223154,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,11
24223154,democrat,prime_type_A,0,1,"Yes, use my data",TRUE,3
24223154,democrat,prime_type_B,0,0,"Yes, use my data",TRUE,8
24223154,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,10
24223154,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,9
24223154,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,9
24223154,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,5
24223154,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,7
24223154,democrat,prime_type_B,1,1,"Yes, use my data",TRUE,3
24223154,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,7
24223154,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,4
24223154,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,12
24223154,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,8
24223154,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,6
24223154,democrat,prime_type_A,0,0,"Yes, use my data",TRUE,2
24223154,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,1
24223154,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,4
24223154,democrat,prime_type_B,0,0,"Yes, use my data",TRUE,10
24223154,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,1
24223154,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,7
24223154,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,12
24223154,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,5
24223154,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,11
24223154,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,1
24223154,democrat,prime_type_B,0,0,"Yes, use my data",TRUE,6
24223154,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,4
24223154,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,10
24223154,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,2
24223154,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,11
24223154,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,2
24223154,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,7
24223154,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,12
24223154,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,6
24223154,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,2
24223154,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,3
24223154,democrat,prime_type_B,0,0,"Yes, use my data",TRUE,9
24223154,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,4
24223154,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,1
24223154,democrat,prime_type_A,0,0,"Yes, use my data",TRUE,8
24223154,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,10
24223154,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,12
24223154,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,9
24223154,democrat,prime_type_A,0,1,"Yes, use my data",TRUE,5
24223154,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,6
24223154,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,5
24223154,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,8
24223154,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,11
24223154,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,10
24223154,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,8
24223154,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,1
24223154,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,3
24223154,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,12
24223154,democrat,prime_type_A,0,0,"Yes, use my data",TRUE,3
24223154,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,6
24223154,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,8
24223154,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,1
24223154,democrat,prime_type_A,1,0,"Yes, use my data",TRUE,4
24223154,democrat,prime_type_B,1,0,"Yes, use my data",TRUE,4
35252637,democrat,prime_type_A,0,0,"Yes, use my data",TRUE,4
35252637,democrat,prime_type_A,0,0,"Yes, use my data",TRUE,10
35252637,democrat,prime_type_A,0,0,"Yes, use my data",TRUE,5
35252637,democrat,prime_type_B,0,0,"Yes, use my data",TRUE,9
35252637,democrat,prime_type_B,0,0,"Yes, use my data",TRUE,2
35252637,democrat,prime_type_B,0,0,"Yes, use my data",TRUE,1
35252637,democrat,prime_type_B,0,0,"Yes, use my data",TRUE,12
35252637,democrat,prime_type_B,0,0,"Yes, use my data",TRUE,6
35252637,democrat,prime_type_B,0,0,"Yes, use my data",TRUE,10
35252637,democrat,prime_type_B,0,0,"Yes, use my data",TRUE,5
35252637,democrat,prime_type_A,0,0,"Yes, use my data",TRUE,3
35252637,democrat,prime_type_B,0,0,"Yes, use my data",TRUE,10
35252637,democrat,prime_type_A,0,0,"Yes, use my data",TRUE,9
35252637,democrat,prime_type_B,0,0,"Yes, use my data",TRUE,8
35252637,democrat,prime_type_A,0,0,"Yes, use my data",TRUE,6
35252637,democrat,prime_type_B,0,0,"Yes, use my data",TRUE,11
35252637,democrat,prime_type_A,0,0,"Yes, use my data",TRUE,8
35252637,democrat,prime_type_B,0,0,"Yes, use my data",TRUE,5
35252637,democrat,prime_type_B,0,0,"Yes, use my data",TRUE,1
35252637,democrat,prime_type_B,0,0,"Yes, use my data",TRUE,9
35252637,democrat,prime_type_B,0,0,"Yes, use my data",TRUE,6
35252637,democrat,prime_type_A,0,0,"Yes, use my data",TRUE,10
35252637,democrat,prime_type_B,0,0,"Yes, use my data",TRUE,4
35252637,democrat,prime_type_A,0,0,"Yes, use my data",TRUE,5
35252637,democrat,prime_type_B,0,0,"Yes, use my data",TRUE,3
