std_amp_effect,influence_rate,group
0.2211964007240075,0.092,1
0.15130132523634485,0.093,1
0.0021416556998539865,0.094,1
0.08780502969997492,0.095,1
-0.060660804353384785,0.096,1
0.14117036269522915,0.097,1
0.15119167533761224,0.098,1
0.2665617105375676,0.099,1
0.09645235343749856,0.1,1
0.00807815264706399,0.101,1
0.06269934937044615,0.10200000000000001,1
0.006402221760613391,0.10300000000000001,1
-0.025399858712933564,0.10400000000000001,1
0.07444892797529837,0.105,1
-0.03132646262447586,0.106,1
0.07566853876557571,0.107,1
0.09489682610148545,0.108,1
0.05473948831288664,0.109,1
0.040906538128374685,0.11,1
-0.0038569751605760233,0.111,1
-0.04937672313987316,0.112,1
0.14707742026550583,0.113,1
0.06493625260760241,0.114,1
0.14636406173068356,0.115,1
-0.06062878513442277,0.116,1
0.08125264137661753,0.117,1
0.13221663069476797,0.11800000000000001,1
0.0628223623551474,0.11900000000000001,1
0.04686078314439762,0.12,1
-0.011640664669987644,0.121,1
0.2729161987763491,0.122,1
0.14270014531558306,0.123,1
0.25062083023782894,0.124,1
0.0767559641091988,0.125,1
0.006159070103363418,0.126,1
-0.08147881200337272,0.127,1
0.006790016891494874,0.128,1
0.0935801532497161,0.129,1
0.17286903474657483,0.13,1
0.09732501350663418,0.131,1
-0.04459483128411207,0.132,1
0.14002143285250335,0.133,1
-0.09131009348443606,0.134,1
0.03766477518080992,0.135,1
0.043188167116692024,0.136,1
-0.1194746047321369,0.137,1
0.16790575223909054,0.138,1
0.014162840512112536,0.139,1
0.04359633500025417,0.14,1
0.2170647892529623,0.14100000000000001,1
0.141767441103895,0.14200000000000002,1
0.06780683030096174,0.14300000000000002,1
0.13057627784046738,0.14400000000000002,1
0.11967718072739583,0.145,1
0.2465856447430405,0.146,1
0.1084393403585483,0.147,1
0.13202726232076872,0.148,1
0.11670519750238115,0.149,1
0.04477623525036867,0.15,1
0.09281194631092374,0.151,1
0.2474744645121728,0.152,1
-0.0034092474189568733,0.153,1
0.0968759998641046,0.154,1
0.22146306608449823,0.155,1
0.06233789130772899,0.156,1
-0.0189882807943086,0.157,1
-7.836056359117327e-5,0.158,1
0.04843729703529452,0.159,1
0.0032649926870428198,0.16,1
0.06248606079006008,0.161,1
0.04765802936581068,0.162,1
0.07134492022805666,0.163,1
0.1309056097880578,0.164,1
0.15321331282021466,0.165,1
0.2591205743704712,0.166,1
0.08498063464350095,0.167,1
0.06031600873418226,0.168,1
0.24005057170489053,0.169,1
0.2639329397827099,0.17,1
0.09837440375575292,0.171,1
0.06133426808664812,0.17200000000000001,1
-0.08707354175630957,0.17300000000000001,1
0.23682623987467805,0.17400000000000002,1
0.012491756592313899,0.17500000000000002,1
-0.015576279439531646,0.176,1
0.4017265886095288,0.177,1
0.12140213082506708,0.178,1
0.09512413898866943,0.179,1
-0.17422195229558032,0.18,1
0.08957094115581038,0.181,1
0.19770317349223965,0.182,1
0.14203689154510973,0.183,1
0.19243221616101136,0.184,1
0.3001232200684385,0.185,1
0.21921085140136265,0.186,1
0.05197629845847805,0.187,1
0.1738180178465512,0.188,1
0.08410837261779214,0.189,1
0.050692921111513724,0.19,1
-0.18052586550192348,0.191,1
0.026635314773623894,0.192,1
0.15493146351636847,0.193,1
0.32350325395193275,0.194,1
0.1573194614280786,0.195,1
0.16982102036673197,0.196,1
0.011759678986642486,0.197,1
0.12516547081182652,0.198,1
-0.09837375418873767,0.199,1
0.15852268205692527,0.2,1
0.18022687785649127,0.201,1
0.12965139155830574,0.202,1
0.18172335155444613,0.203,1
0.14336810286613594,0.20400000000000001,1
0.18879623619678385,0.20500000000000002,1
0.2975463626207661,0.20600000000000002,1
0.2250862841262596,0.20700000000000002,1
0.11766639575014443,0.20800000000000002,1
0.0035051035202635777,0.209,1
0.1573057822385083,0.21,1
0.07602647626568369,0.211,1
0.26594931026174806,0.212,1
-0.04355809398497165,0.213,1
0.07612482115984848,0.214,1
0.160450837321742,0.215,1
0.10362634634650228,0.216,1
0.05873488847357805,0.217,1
0.0894278931033286,0.218,1
0.18340360998844718,0.219,1
0.21051719802755386,0.22,1
0.18757126318204054,0.221,1
0.349448352044748,0.222,1
0.23999975726323913,0.223,1
0.1519709728313787,0.224,1
0.057772990617869446,0.225,1
0.41621401307176165,0.226,1
0.1925915500438328,0.227,1
0.05696796558639931,0.228,1
0.14459920830809705,0.229,1
0.09406066995163431,0.23,1
0.09957957817741939,0.231,1
0.03424966594101324,0.232,1
0.13983453449860817,0.233,1
0.16061602386481172,0.234,1
0.021495787724057053,0.23500000000000001,1
-0.19351521329231375,0.23600000000000002,1
0.10486253473454663,0.23700000000000002,1
0.13385178303214798,0.23800000000000002,1
0.19087737741105126,0.23900000000000002,1
0.1379135168178797,0.24,1
0.17388988947370457,0.241,1
0.023322782542957915,0.242,1
0.20476752572704407,0.243,1
0.20608887298541428,0.244,1
0.1599151069028968,0.245,1
0.27102744361517744,0.246,1
0.17629684712786073,0.247,1
0.16283642698379389,0.248,1
0.16375439041436976,0.249,1
0.18119305770394833,0.25,1
0.24406239054873646,0.251,1
0.18381903965287152,0.252,1
0.2054698615687065,0.253,1
0.026062644600916507,0.254,1
0.1032002482907883,0.255,1
0.28849695897924704,0.256,1
0.018959624948624396,0.257,1
0.1677068387396106,0.258,1
0.18295028054335166,0.259,1
0.240580332180945,0.26,1
0.10866232634600911,0.261,1
0.15996254394912623,0.262,1
-0.03167550665411534,0.263,1
0.17905960470999055,0.264,1
0.07909349704407272,0.265,1
0.1224353375672356,0.266,1
0.028073471754280627,0.267,1
0.18589353217685786,0.268,1
0.21460795156544799,0.269,1
0.1180386110542265,0.27,1
0.3315511064086296,0.271,1
0.21665593705675878,0.272,1
0.24501325732551535,0.273,1
0.35564030016709114,0.274,1
0.08613863907624654,0.275,1
0.23266192728462937,0.276,1
0.2510080613954563,0.277,1
0.15228292039093003,0.278,1
0.18535523579319121,0.279,1
0.052817809725815595,0.28,1
0.2015667547726389,0.281,1
0.08500296683709026,0.28200000000000003,1
0.23701828625264917,0.28300000000000003,1
0.0750569216007228,0.28400000000000003,1
0.18868974870994606,0.28500000000000003,1
0.07264773468363758,0.28600000000000003,1
0.13327368208712675,0.28700000000000003,1
0.0031140988894539368,0.28800000000000003,1
0.17179340329257534,0.289,1
0.25804433894048673,0.29,1
0.17837475230671915,0.291,1
-0.016022921343045893,0.292,1
0.09909663033840564,0.293,1
0.3273043036998736,0.294,1
0.34323053855838764,0.295,1
0.04529632319878647,0.296,1
0.12667967411723588,0.297,1
0.1992625448927287,0.298,1
0.19636562208678976,0.299,1
0.10700430109805986,0.3,1
0.07022212980530934,0.301,1
0.1481571413054379,0.302,1
0.26763082149443035,0.303,1
0.1695626614921409,0.304,1
0.10284717804160995,0.305,1
0.11786257779518092,0.306,1
0.3302891495458363,0.307,1
0.12470401887443372,0.308,1
0.24626767611133152,0.309,1
0.3176718686185799,0.31,1
0.21541649036874155,0.311,1
0.12942781299298112,0.312,1
0.16814983737939265,0.313,1
0.12347200317721127,0.314,1
0.2960217117312751,0.315,1
0.1588446434755608,0.316,1
0.32934833839824634,0.317,1
0.11873874646186866,0.318,1
0.11073827493676396,0.319,1
0.1903132159050427,0.32,1
0.17896886479910512,0.321,1
0.1266548475419131,0.322,1
0.019510319006966148,0.323,1
0.18120664212554183,0.324,1
0.10709233009292989,0.325,1
0.2875610955476119,0.326,1
0.08458145450607067,0.327,1
0.29304827290091573,0.328,1
0.11604569826208842,0.329,1
0.21074700784067263,0.33,1
0.2719202724402737,0.331,1
0.13072576432081262,0.332,1
0.23859385523451254,0.333,1
0.17490263288159874,0.334,1
0.07072870705924784,0.335,1
0.15779203890000984,0.336,1
0.34732898775349363,0.337,1
0.164486882630336,0.338,1
0.10467175370750434,0.339,1
0.18159770759183932,0.34,1
0.22056416098578696,0.341,1
0.28363246146573995,0.342,1
0.3030459877792442,0.343,1
0.19925223983750634,0.34400000000000003,1
0.30620752456573835,0.34500000000000003,1
0.11387400522008524,0.34600000000000003,1
-0.04360134046903036,0.34700000000000003,1
0.14423165744704647,0.34800000000000003,1
0.14036445104926104,0.34900000000000003,1
-0.03910361515025604,0.35000000000000003,1
0.2492971756969533,0.35100000000000003,1
0.11522248605776192,0.352,1
0.1715446013771835,0.353,1
0.0359897012345958,0.354,1
0.2500024201868316,0.355,1
0.3849227017355481,0.356,1
0.10854228897759559,0.357,1
0.18564410889552133,0.358,1
0.3923213064975991,0.359,1
0.2913816332207727,0.36,1
0.3898559421697048,0.361,1
0.19857659420680604,0.362,1
0.18442399510783652,0.363,1
0.1492368342820882,0.364,1
0.34420737034261173,0.365,1
0.07271614676670116,0.366,1
0.23258142152550182,0.367,1
0.19776814667226172,0.368,1
0.4281341800126879,0.369,1
0.14269662713902925,0.37,1
0.053121183014896406,0.371,1
0.22786317695085756,0.372,1
0.2011851303948907,0.373,1
0.12178749324946547,0.374,1
0.21947910882441563,0.375,1
0.1792475253294061,0.376,1
0.13947413587319685,0.377,1
0.25798359317758257,0.378,1
0.17528376879932117,0.379,1
0.02550197492274736,0.38,1
-0.05562412483726814,0.381,1
0.15204178279155853,0.382,1
0.35606868708711903,0.383,1
0.2950129379964693,0.384,1
0.3332553580446136,0.385,1
0.3105505442732795,0.386,1
0.24442640240184307,0.387,1
0.06269373722836794,0.388,1
0.23450697871662773,0.389,1
0.374222809034381,0.39,1
-0.12455635345743638,0.391,1
0.1374647715697918,0.392,1
0.32639646407519074,0.393,1
0.2695745019445293,0.394,1
0.2961894403514854,0.395,1
0.26350995058560817,0.396,1
0.27223331156581226,0.397,1
0.22036431224111017,0.398,1
0.12780108642969068,0.399,1
0.09731849092323451,0.4,1
0.22416528681302236,0.401,1
0.17896068864286102,0.402,1
0.13171355915370955,0.403,1
0.2639441317486562,0.404,1
0.23809447368640102,0.405,1
0.36962830451932466,0.406,1
0.11169975026744583,0.40700000000000003,1
0.17262119169449763,0.40800000000000003,1
0.2174552911661477,0.40900000000000003,1
0.08472099185609194,0.41000000000000003,1
0.1975794131889523,0.41100000000000003,1
0.15578288217866237,0.41200000000000003,1
0.01238609988624842,0.41300000000000003,1
0.19931628393886427,0.41400000000000003,1
0.17484278360239133,0.41500000000000004,1
0.3421010194154196,0.41600000000000004,1
0.16894310771523444,0.417,1
0.28565115955924725,0.418,1
0.2447129293255087,0.419,1
0.10731397851546756,0.42,1
0.26896439725031895,0.421,1
0.22149138765335466,0.422,1
0.24925619865090493,0.423,1
0.29900348483424066,0.424,1
0.24514629199713858,0.425,1
0.3928159164031191,0.426,1
0.24640534404433242,0.427,1
0.11000009607164851,0.428,1
0.31013647793007404,0.429,1
0.11420983850001515,0.43,1
0.04516058682378865,0.431,1
0.15660636100792064,0.432,1
0.16368227712147226,0.433,1
0.1779494077306801,0.434,1
0.39992595660649366,0.435,1
0.4033599446283628,0.436,1
0.31295910966984924,0.437,1
0.11351650749565417,0.438,1
0.24376465554333404,0.439,1
0.29071212338264785,0.44,1
0.22884724967302691,0.441,1
0.2602745482456009,0.442,1
0.14917060851000136,0.443,1
0.11543796939937878,0.444,1
0.38552657387510314,0.445,1
0.272037268905316,0.446,1
0.2050102357853988,0.447,1
0.2789271219916941,0.448,1
0.4531980973119354,0.449,1
0.2837666955663951,0.45,1
0.38919046447038974,0.451,1
0.3853544314575428,0.452,1
0.20843238528784613,0.453,1
0.3259541730885853,0.454,1
0.18512991769682774,0.455,1
0.10343442205316825,0.456,1
0.13118342035948904,0.457,1
0.23702795218699077,0.458,1
0.43215624285523085,0.459,1
0.26348087178555724,0.46,1
0.17326620266485243,0.461,1
0.27713749641636753,0.462,1
0.3244475193218088,0.463,1
0.12567982680541198,0.464,1
0.15028197820223355,0.465,1
0.062139251032492876,0.466,1
0.12989394069962784,0.467,1
0.16865611891838925,0.468,1
0.2287584237296806,0.46900000000000003,1
0.39950940529730306,0.47000000000000003,1
0.34791414302639406,0.47100000000000003,1
0.2868974319690262,0.47200000000000003,1
0.20348585339738112,0.47300000000000003,1
0.2566793062563426,0.47400000000000003,1
0.3160112245301063,0.47500000000000003,1
0.21139666783944644,0.47600000000000003,1
0.36825701295588,0.47700000000000004,1
0.3726453566435788,0.47800000000000004,1
0.14679953703744142,0.47900000000000004,1
0.18930886899139396,0.48,1
0.3852238733339267,0.481,1
0.09637801194566498,0.482,1
0.30762098949063277,0.483,1
0.2895498761638796,0.484,1
0.5863401197857387,0.485,1
-0.00566803412269512,0.486,1
0.18377041985759535,0.487,1
0.33580286686504557,0.488,1
0.436382650967139,0.489,1
0.3534687083840494,0.49,1
0.12721315644448095,0.491,1
0.49453881691678214,0.492,1
0.09542337758982453,0.493,1
0.16039839120953417,0.494,1
0.2679359609386666,0.495,1
0.49535869089066037,0.496,1
0.323981658733822,0.497,1
0.34693960514357686,0.498,1
0.44725775947368174,0.499,1
0.3734779968314556,0.5,1
0.1530762124035734,0.501,1
0.34707262180658255,0.502,1
0.2657280007421936,0.503,1
0.45546078953883334,0.504,1
0.2534055320397025,0.505,1
0.12558929777453895,0.506,1
0.3280334371466622,0.507,1
0.31485036609269923,0.508,1
0.2781873652369623,0.509,1
0.17484496778827752,0.51,1
0.19715853339217315,0.511,1
0.28033742835095743,0.512,1
0.38596101460043297,0.513,1
0.24625422860949395,0.514,1
0.19610505278146056,0.515,1
0.013379697455330242,0.516,1
0.3337749836540647,0.517,1
0.32763403249991135,0.518,1
0.4163690860109685,0.519,1
0.43267226423106986,0.52,1
0.2722443933705384,0.521,1
0.41695137262107407,0.522,1
0.2877813547555922,0.523,1
0.22055899243144195,0.524,1
0.20393034031145327,0.525,1
0.2546058899592565,0.526,1
0.31259794430270715,0.527,1
0.2876598596388889,0.528,1
0.3110377790585033,0.529,1
0.3113942671822796,0.53,1
0.36350993560836903,0.531,1
0.26528182251101506,0.532,1
0.45668474579317286,0.533,1
0.33746938864796433,0.534,1
0.17489641492509206,0.535,1
0.267135019580082,0.536,1
0.3469383050535119,0.537,1
0.25479446679136575,0.538,1
0.3309495049472575,0.539,1
0.34043958608311387,0.54,1
0.42789776830050297,0.541,1
0.23293040892669242,0.542,1
0.29696191376720116,0.543,1
0.2424307544706409,0.544,1
0.18703671302367164,0.545,1
0.11540296888209681,0.546,1
0.3204029055181891,0.547,1
0.36155652251955883,0.548,1
0.36586581597899337,0.549,1
0.16350071825379195,0.55,1
0.19008221466024156,0.551,1
0.18948458051624323,0.552,1
0.2352828500399114,0.553,1
0.32171978181521294,0.554,1
0.36469834272574103,0.555,1
0.22429673492750435,0.556,1
0.0199153162933271,0.557,1
0.40228234817082603,0.558,1
0.36897847706134446,0.559,1
0.2379129299449737,0.56,1
0.20118386585302106,0.561,1
0.2791008803200264,0.562,1
0.3204606562802571,0.5630000000000001,1
0.38252007635876745,0.5640000000000001,1
0.4497595096074267,0.5650000000000001,1
0.22641166016215972,0.5660000000000001,1
0.3409222844643499,0.5670000000000001,1
0.44581760337024234,0.5680000000000001,1
0.22281578447409178,0.5690000000000001,1
0.29122365870671496,0.5700000000000001,1
0.13690319717966015,0.5710000000000001,1
0.34334222501144457,0.5720000000000001,1
0.2510308237676001,0.5730000000000001,1
0.22320623577610535,0.5740000000000001,1
0.23825225308146775,0.5750000000000001,1
0.3612503373594372,0.5760000000000001,1
0.10110309973883397,0.577,1
0.27534891000790546,0.578,1
0.2170782340795454,0.579,1
0.22278809716962533,0.58,1
0.36701346272773644,0.581,1
0.3552754269604537,0.582,1
0.3099479643753019,0.583,1
0.3749517256600346,0.584,1
0.26153951015518695,0.585,1
0.11997023546663191,0.586,1
0.4382921280598139,0.587,1
0.3003307002305891,0.588,1
0.28744112317850895,0.589,1
0.34025179293757224,0.59,1
0.4016432222984396,0.591,1
0.36820869662023137,0.592,1
0.41887653999653107,0.593,1
0.33131345928404876,0.594,1
0.2768214356908889,0.595,1
0.2977550591644439,0.596,1
0.41064159786458715,0.597,1
0.24397312038709612,0.598,1
0.23408899043188042,0.599,1
0.3613478715882576,0.6,1
0.39179733074333145,0.601,1
0.16199167724631178,0.602,1
0.4101198627442325,0.603,1
0.3333925135260023,0.604,1
0.3146244712130039,0.605,1
0.44399544024806703,0.606,1
0.4817894870988263,0.607,1
0.21966005590001586,0.608,1
0.4361154376513996,0.609,1
0.27229308050251183,0.61,1
0.349286131951909,0.611,1
0.38469260647253245,0.612,1
0.3504677627584607,0.613,1
0.19141355376718064,0.614,1
0.2876098219525259,0.615,1
0.49276632373375456,0.616,1
0.3566293618387292,0.617,1
0.2563176075920322,0.618,1
0.27485712961203923,0.619,1
0.446756608653532,0.62,1
0.3761583489865367,0.621,1
0.25238134580063054,0.622,1
0.34327652112556306,0.623,1
0.402867050907573,0.624,1
0.516005180794401,0.625,1
0.2561250516590655,0.626,1
0.3068554044833133,0.627,1
0.4450110015873763,0.628,1
0.3000379107056159,0.629,1
0.4925265746212568,0.63,1
0.4513746176950353,0.631,1
0.18169590296531657,0.632,1
0.39054577762273956,0.633,1
0.20678370738147608,0.634,1
0.2027807543329318,0.635,1
0.3568420972147832,0.636,1
0.3560198221980272,0.637,1
0.3476291822734413,0.638,1
0.4778781224066375,0.639,1
0.38149878857302394,0.64,1
0.28524131794955115,0.641,1
0.36505882914909565,0.642,1
0.3022103491008706,0.643,1
0.3473888426133463,0.644,1
0.23994880881632577,0.645,1
0.34377555198708315,0.646,1
0.3661436391849009,0.647,1
0.2862256512896861,0.648,1
0.36107306242702947,0.649,1
0.29262316494015217,0.65,1
0.29364921405335576,0.651,1
0.33815611749336283,0.652,1
0.40823409176615927,0.653,1
0.33916630127294706,0.654,1
0.3793191323925256,0.655,1
0.4578024192661124,0.656,1
0.3328238922152931,0.657,1
0.3515380731458234,0.658,1
0.41357545412037067,0.659,1
0.2371837549984279,0.66,1
0.41793259689561946,0.661,1
0.3106036413417011,0.662,1
0.2508453973219928,0.663,1
0.18839962291243464,0.664,1
0.29425217971322587,0.665,1
0.24927977356403794,0.666,1
0.24900518515805414,0.667,1
0.5301291337953333,0.668,1
0.24673533343714674,0.669,1
0.4682509917441286,0.67,1
0.42357456414201716,0.671,1
0.28112108848248796,0.672,1
0.30902693021186295,0.673,1
0.32968004871666434,0.674,1
0.39029093698368156,0.675,1
0.3369675071040663,0.676,1
0.4550347530284989,0.677,1
0.3436313097697278,0.678,1
0.15691537900367594,0.679,1
0.364378322379662,0.68,1
0.18935431537514158,0.681,1
0.468881113523209,0.682,1
0.30088135185605036,0.683,1
0.2646758564299835,0.684,1
0.31759935847011767,0.685,1
0.4358230683909194,0.686,1
0.18599418006901375,0.687,1
0.40378167915040936,0.6880000000000001,1
0.28172582337538316,0.6890000000000001,1
0.3786486551961984,0.6900000000000001,1
0.44795419110074797,0.6910000000000001,1
0.4375631366692423,0.6920000000000001,1
0.5314461661128397,0.6930000000000001,1
0.3946085401165475,0.6940000000000001,1
0.3121317048323383,0.6950000000000001,1
0.5981707215977232,0.6960000000000001,1
0.3530253861738251,0.6970000000000001,1
0.46465797769080136,0.6980000000000001,1
0.4775491466126416,0.6990000000000001,1
0.43049020982729336,0.7000000000000001,1
0.5280920690063602,0.7010000000000001,1
0.36520088274872503,0.7020000000000001,1
0.26350972209093926,0.7030000000000001,1
0.3511396422846653,0.704,1
0.3330286700515943,0.705,1
0.42109960075144676,0.706,1
0.2955200167906344,0.707,1
0.45748108248001756,0.708,1
0.2735617599813643,0.709,1
0.5660449509883347,0.71,1
0.5360137364254909,0.711,1
0.3467205058788916,0.712,1
0.40615672889304644,0.713,1
0.3553349671822418,0.714,1
0.27260658827619155,0.715,1
0.12766540250589875,0.716,1
0.391840550673441,0.717,1
0.3914626742750937,0.718,1
0.5596859039044848,0.719,1
0.1964537852461169,0.72,1
0.33033292413975907,0.721,1
0.4851037992310033,0.722,1
0.4318887420001643,0.723,1
0.41037538555237857,0.724,1
0.33667389654881863,0.725,1
0.4193945267574023,0.726,1
0.37625946519766595,0.727,1
0.4117661114970227,0.728,1
0.3431570804712182,0.729,1
0.5203564885838331,0.73,1
0.5080436278121474,0.731,1
0.5362758210864677,0.732,1
0.3664330828869783,0.733,1
0.3732663295221605,0.734,1
0.3692220375764287,0.735,1
0.5422144762728026,0.736,1
0.37537795081249314,0.737,1
0.41566351442252325,0.738,1
0.4445688028723722,0.739,1
0.47482125568187833,0.74,1
0.3807826727765731,0.741,1
0.6426965664334914,0.742,1
0.3159005344475171,0.743,1
0.26654428263022617,0.744,1
0.4139802664389813,0.745,1
0.5870443470004815,0.746,1
0.41612503271453677,0.747,1
0.42237260399699683,0.748,1
0.4982702615558154,0.749,1
0.4026026795230383,0.75,1
0.4234196546086221,0.751,1
0.534448487568464,0.752,1
0.4235246021052772,0.753,1
0.3394803481053917,0.754,1
0.4547424219872661,0.755,1
0.3066479566012582,0.756,1
0.27052075750043064,0.757,1
0.4046287715044246,0.758,1
0.3073570808331604,0.759,1
0.4760923071839757,0.76,1
0.40385525106402126,0.761,1
0.34246653849276465,0.762,1
0.5819397578544623,0.763,1
0.40920594559640094,0.764,1
0.5629204854262058,0.765,1
0.4099578951003603,0.766,1
0.3889219058418848,0.767,1
0.45974609835971436,0.768,1
0.5259388130939813,0.769,1
0.6940775047199342,0.77,1
0.3205554128750756,0.771,1
0.4062570141359273,0.772,1
0.5329271307451325,0.773,1
0.4598620225298793,0.774,1
0.4075156375881327,0.775,1
0.2965140891470526,0.776,1
0.39948417380243345,0.777,1
0.4094246091541734,0.778,1
0.42027225028264364,0.779,1
0.5902241793727068,0.78,1
0.38335601604953323,0.781,1
0.2724949699181365,0.782,1
0.48029330735311276,0.783,1
0.42000462161810315,0.784,1
0.41131535997880275,0.785,1
0.4958568162856402,0.786,1
0.14218260459284543,0.787,1
0.37803417472390455,0.788,1
0.4186048171749077,0.789,1
0.49502905157604404,0.79,1
0.40894934038156394,0.791,1
0.33508615375887485,0.792,1
0.47340661143125834,0.793,1
0.43864461765201246,0.794,1
0.4483028815395277,0.795,1
0.5534570436923579,0.796,1
0.3841279539788238,0.797,1
0.31397987165809194,0.798,1
0.31144874032468095,0.799,1
0.33760672122096164,0.8,1
0.30178494200119377,0.801,1
0.4361778885593874,0.802,1
0.6227460730483139,0.803,1
0.4322489934291734,0.804,1
0.5204737124297384,0.805,1
0.3330403674819987,0.806,1
0.42168552172982066,0.807,1
0.50100949625959,0.808,1
0.4094540654744937,0.809,1
0.5240262601468044,0.81,1
0.5154547378599404,0.811,1
0.3833270104415045,0.812,1
0.36995413580386927,0.8130000000000001,1
0.6834817387601102,0.8140000000000001,1
0.4289950663640191,0.8150000000000001,1
0.4494619334214198,0.8160000000000001,1
0.443895397537264,0.8170000000000001,1
0.39307931194596246,0.8180000000000001,1
0.35775240563033556,0.8190000000000001,1
0.3374264818619298,0.8200000000000001,1
0.5429462339054453,0.8210000000000001,1
0.3534937166677128,0.8220000000000001,1
0.519398541348963,0.8230000000000001,1
0.593859548970662,0.8240000000000001,1
0.5695278960117878,0.8250000000000001,1
0.44042468024264675,0.8260000000000001,1
0.4009178149039863,0.8270000000000001,1
0.3475106500938484,0.8280000000000001,1
0.4540937860048892,0.8290000000000001,1
0.43323843143212964,0.8300000000000001,1
0.4726793542514161,0.8310000000000001,1
0.3971990245245967,0.8320000000000001,1
0.5210535120121665,0.833,1
0.5301169570852022,0.834,1
0.5668386101288758,0.835,1
0.6847755517379324,0.836,1
0.48013905988792926,0.837,1
0.4033453681521296,0.838,1
0.45371791349954055,0.839,1
0.2992080110898981,0.84,1
0.4755423153969037,0.841,1
0.4205326866739939,0.842,1
0.5042511748521126,0.843,1
0.43731898143619286,0.844,1
0.3266515463702294,0.845,1
0.468958332134456,0.846,1
0.33052554688236135,0.847,1
0.556100619394226,0.848,1
0.2840140287736075,0.849,1
0.45331230558280095,0.85,1
0.5138481777842779,0.851,1
0.3166382486910013,0.852,1
0.6090555314660269,0.853,1
0.38116608090969767,0.854,1
0.4196169708778679,0.855,1
0.4871332105966331,0.856,1
0.4376356143741609,0.857,1
0.3683048467990175,0.858,1
0.5133837928216715,0.859,1
0.4205776541783114,0.86,1
0.5242000373524185,0.861,1
0.42362771372252916,0.862,1
0.3789249671046496,0.863,1
0.4657365641546744,0.864,1
0.5406939317610584,0.865,1
0.5005321799327066,0.866,1
0.47095659097382864,0.867,1
0.2826205928423824,0.868,1
0.6230943631891496,0.869,1
0.4745060322362278,0.87,1
0.39265023089300893,0.871,1
0.45943097602874816,0.872,1
0.5062755562727432,0.873,1
0.32886486166941375,0.874,1
0.5529808632275803,0.875,1
0.5064832728096418,0.876,1
0.6026267046305086,0.877,1
0.5815039270447351,0.878,1
0.42965594009377617,0.879,1
0.43497172581860444,0.88,1
0.3849983827437553,0.881,1
0.44892970717453856,0.882,1
0.5800854811296923,0.883,1
0.6654207011615455,0.884,1
0.57959093958643,0.885,1
