date,time,subject,blockcode,blocknum,prime_type,trialnum,values.primestim,values.targetstim,correct,latency,trial.prime_obama.totalpercentcorrect,trial.prime_trump.totalpercentcorrect,influenced,trump_prime,obama_prime,pol_amp_effect,negative_prime,positive_prime,normed_amp_effect,awareness,demand_pn,demand_to,influence_general_pn,influence_general_to,intentionality_pn,intentionality_to,politics,self_exclusion_1,self_exclusion_1other,unintentionality_pn,unintentionality_to,influence_rate_pol,influence_rate_norm,party
100918,11:36:29,548346706,test,2,1,22,2,6,1,497,66,60,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,1,24,4,28,1,743,71,60,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,1,26,6,26,0,674,62,60,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,0,28,2,16,1,454,62,66,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,1,30,1,10,1,461,66,66,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,1,32,5,63,1,901,70,66,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,0,34,1,34,1,471,70,71,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,1,36,2,22,0,575,63,71,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,0,38,4,12,1,259,63,75,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,0,40,3,44,1,442,63,77,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,1,42,3,29,0,693,58,77,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,1,44,4,38,1,458,61,77,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,0,46,5,45,1,441,61,80,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,1,48,3,30,1,466,64,80,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,1,50,1,59,1,468,66,80,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,1,52,6,23,0,642,62,80,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,1,54,2,55,1,702,64,80,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,1,56,5,66,0,600,61,80,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,0,58,2,32,1,244,61,81,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,0,60,6,48,1,338,61,83,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,0,62,1,13,0,701,61,76,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,0,64,4,21,1,808,61,78,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,0,66,2,72,0,426,61,73,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,1,68,4,58,1,401,63,73,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,1,70,4,52,0,31,60,73,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,0,72,3,39,1,276,60,75,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,1,74,3,68,0,380,57,75,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,0,76,1,70,1,297,57,76,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,0,78,6,40,0,353,57,72,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,0,80,5,60,1,404,57,73,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,1,82,1,42,1,649,59,73,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,1,84,6,14,1,548,60,73,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,1,86,2,33,0,461,58,73,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,0,88,1,41,1,310,58,75,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,0,90,3,7,0,345,58,71,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,1,92,5,3,1,398,60,71,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,1,94,4,27,1,370,61,71,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,0,96,2,1,0,363,61,68,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,0,98,4,24,1,296,61,69,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,0,100,5,37,0,349,61,66,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,0,102,6,53,1,382,61,68,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,1,104,5,25,0,298,59,68,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,0,106,4,46,1,315,59,69,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,0,108,1,35,0,250,59,66,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,0,110,2,64,1,46,59,67,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,1,112,1,57,1,477,60,67,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,0,114,5,2,0,566,60,65,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,0,116,6,51,0,619,60,63,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,0,118,3,5,1,410,60,64,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,1,120,6,47,1,490,62,64,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,1,122,2,31,0,268,60,64,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,1,124,3,49,1,317,61,64,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,1,126,4,13,1,300,62,64,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,1,128,6,39,1,320,63,64,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,0,130,1,65,0,196,63,62,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,1,132,2,7,1,385,64,62,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,1,134,1,33,0,549,62,62,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,0,136,3,58,1,302,62,63,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,0,138,5,23,1,721,62,64,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,0,140,2,15,0,552,62,62,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,1,142,5,48,1,4141,63,62,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,11:36:29,548346706,test,2,0,144,6,63,0,1736,63,61,0,0.6111111111111112,0.6388888888888888,0.02777777777777768,0.5277777777777778,0.7777777777777778,0.25,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,I don't know,none,none,very republican,"Yes, use my data",,about half,about half,0,0.18055555555555555,0
100918,12:36:15,896525387,test,2,0,2,1,30,1,838,0,100,0,0.6111111111111112,0.75,0.13888888888888884,0.6111111111111112,0.6944444444444444,0.08333333333333326,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,a few,a few,a few,a few,a little republican,"Yes, use my data",,a few,a few,0.013888888888888888,0.05555555555555555,0
100918,12:36:15,896525387,test,2,0,4,4,62,1,474,0,100,0,0.6111111111111112,0.75,0.13888888888888884,0.6111111111111112,0.6944444444444444,0.08333333333333326,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,a few,a few,a few,a few,a little republican,"Yes, use my data",,a few,a few,0.013888888888888888,0.05555555555555555,0
100918,12:36:15,896525387,test,2,1,6,1,17,1,542,100,100,0,0.6111111111111112,0.75,0.13888888888888884,0.6111111111111112,0.6944444444444444,0.08333333333333326,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,a few,a few,a few,a few,a little republican,"Yes, use my data",,a few,a few,0.013888888888888888,0.05555555555555555,0
100918,12:36:15,896525387,test,2,1,8,4,28,1,1246,100,100,0,0.6111111111111112,0.75,0.13888888888888884,0.6111111111111112,0.6944444444444444,0.08333333333333326,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,a few,a few,a few,a few,a little republican,"Yes, use my data",,a few,a few,0.013888888888888888,0.05555555555555555,0
100918,12:36:15,896525387,test,2,0,10,3,54,0,786,100,66,0,0.6111111111111112,0.75,0.13888888888888884,0.6111111111111112,0.6944444444444444,0.08333333333333326,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,a few,a few,a few,a few,a little republican,"Yes, use my data",,a few,a few,0.013888888888888888,0.05555555555555555,0
