"date","time","group","subject","build","blocknum","trialnum","blockcode","trialcode","pretrialpause","posttrialpause","trialduration","trialtimeout","response","correct","latency"
"031220","12:28:38","989016858","5028058","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e5f83ca62ff462b740ac6eb","1","12858"
"031220","12:28:38","989016858","5028058","5.0.14.0","1","2","demographics","age","0","0","0","0","59","1","3304"
"031220","12:28:38","989016858","5028058","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","6314"
"031220","12:28:59","791824182","67897032","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e5e83a420e3aa000c7b6c97","1","13089"
"031220","12:28:59","791824182","67897032","5.0.14.0","1","2","demographics","age","0","0","0","0","18","1","3358"
"031220","12:28:59","791824182","67897032","5.0.14.0","1","3","demographics","gender","0","0","0","0","Demi-Boy","1","8946"
"031220","12:29:55","253827087","245130951","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e579522dd429a13d0963556","1","6026"
"031220","12:29:55","253827087","245130951","5.0.14.0","1","2","demographics","age","0","0","0","0","42","1","3226"
"031220","12:29:55","253827087","245130951","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","3357"
"031220","12:30:09","239091506","47231156","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e56e6a7dd429a0973edeaed","1","7047"
"031220","12:30:09","239091506","47231156","5.0.14.0","1","2","demographics","age","0","0","0","0","37","1","5854"
"031220","12:30:09","239091506","47231156","5.0.14.0","1","3","demographics","gender","0","0","0","0","male","1","4312"
"031220","12:32:05","928661527","184556628","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e5dbdea394d080eb6e116ce","1","4513"
"031220","12:32:05","928661527","184556628","5.0.14.0","1","2","demographics","age","0","0","0","0","26","1","3717"
"031220","12:32:05","928661527","184556628","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","3593"
"031220","12:32:14","474181936","672507953","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e61872a029dd807483f1c23","1","3310"
"031220","12:32:14","474181936","672507953","5.0.14.0","1","2","demographics","age","0","0","0","0","19","1","4446"
"031220","12:32:14","474181936","672507953","5.0.14.0","1","3","demographics","gender","0","0","0","0","male","1","3480"
"031220","12:33:49","203161401","520621970","5.0.15.0","1","1","demographics","ProlificCode","0","0","0","0","","1","10237"
"031220","12:32:58","154237826","229241887","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e6390db8a25da10a0ca6eca","1","80950"
"031220","12:32:58","154237826","229241887","5.0.14.0","1","2","demographics","age","0","0","0","0","30","1","6210"
"031220","12:32:58","154237826","229241887","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","3459"
"031220","12:33:49","536925299","572597946","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e4faf8fc0bead3ee2222c03","1","26369"
"031220","12:33:49","536925299","572597946","5.0.14.0","1","2","demographics","age","0","0","0","0","63","1","3665"
"031220","12:33:49","536925299","572597946","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","7720"
"031220","12:28:26","927857480","69882356","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e6783d865bd0b0240923299","1","222067"
"031220","12:28:26","927857480","69882356","5.0.14.0","1","2","demographics","age","0","0","0","0","22","1","3992"
"031220","12:28:26","927857480","69882356","5.0.14.0","1","3","demographics","gender","0","0","0","0","Female","1","4864"
"031220","08:33:36","283110612","252715946","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5ce2eaf7a7ff200195bf799","1","48838"
"031220","08:33:36","283110612","252715946","5.0.14.0","1","2","demographics","age","0","0","0","0","24","1","3225"
"031220","08:33:36","283110612","252715946","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","3410"
"031220","12:35:56","694161036","914144008","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e5f715ddcec7b2acb5bba54","1","6045"
"031220","12:35:56","694161036","914144008","5.0.14.0","1","2","demographics","age","0","0","0","0","23","1","2836"
"031220","12:35:56","694161036","914144008","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","5920"
"031220","12:36:08","203629428","794110407","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e4fe86dabab1a000bdd6ec6","1","9789"
"031220","12:36:08","203629428","794110407","5.0.14.0","1","2","demographics","age","0","0","0","0","41","1","2479"
"031220","12:36:08","203629428","794110407","5.0.14.0","1","3","demographics","gender","0","0","0","0","male","1","3168"
"031220","10:06:34","248533321","865579224","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e54230380cd0941cfc3d507","1","14966"
"031220","10:06:34","248533321","865579224","5.0.14.0","1","2","demographics","age","0","0","0","0","39","1","4239"
"031220","10:06:34","248533321","865579224","5.0.14.0","1","3","demographics","gender","0","0","0","0","Female","1","8062"
"031220","07:38:01","238880154","260077880","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5a233637681a240001ff4223","1","39330"
"031220","07:38:01","238880154","260077880","5.0.14.0","1","2","demographics","age","0","0","0","0","22","1","3540"
"031220","07:38:01","238880154","260077880","5.0.14.0","1","3","demographics","gender","0","0","0","0","Trans male","1","6792"
"031220","12:38:53","774131653","761694891","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e5ef0f8b5968c2255548836 ","1","30256"
"031220","12:38:53","774131653","761694891","5.0.14.0","1","2","demographics","age","0","0","0","0","19","1","9124"
"031220","12:38:53","774131653","761694891","5.0.14.0","1","3","demographics","gender","0","0","0","0","male","1","4589"
"031220","23:39:42","592348894","669521192","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e5615d0581a0c60e87bd8e3","1","4214"
"031220","23:39:42","592348894","669521192","5.0.14.0","1","2","demographics","age","0","0","0","0","23","1","3176"
"031220","23:39:42","592348894","669521192","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","4417"
"031220","12:39:21","511218291","810416212","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e62e9e182b47807b05ebef9","1","8161"
"031220","12:39:21","511218291","810416212","5.0.14.0","1","2","demographics","age","0","0","0","0","40","1","4785"
"031220","12:39:21","511218291","810416212","5.0.14.0","1","3","demographics","gender","0","0","0","0","Female","1","7291"
"031220","12:39:56","59148198","549156859","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e5db0b1725a350cc99bb0a8","1","8900"
"031220","12:39:56","59148198","549156859","5.0.14.0","1","2","demographics","age","0","0","0","0","21","1","6036"
"031220","12:39:56","59148198","549156859","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","3212"
"031220","12:40:11","728173970","880131073","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e5e2a238627aa13cf71d42e","1","4412"
"031220","12:40:11","728173970","880131073","5.0.14.0","1","2","demographics","age","0","0","0","0","23","1","3171"
"031220","12:40:11","728173970","880131073","5.0.14.0","1","3","demographics","gender","0","0","0","0","Female","1","3625"
"031220","09:40:39","859287706","253930452","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e4fcbc8b05733011ff64ebc","1","12369"
"031220","09:40:39","859287706","253930452","5.0.14.0","1","2","demographics","age","0","0","0","0","26","1","2899"
"031220","09:40:39","859287706","253930452","5.0.14.0","1","3","demographics","gender","0","0","0","0","Female","1","6527"
"031220","12:40:38","174864094","670528900","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e4e9d02df26ed000bed5498","1","15258"
"031220","12:40:38","174864094","670528900","5.0.14.0","1","2","demographics","age","0","0","0","0","33","1","2869"
"031220","12:40:38","174864094","670528900","5.0.14.0","1","3","demographics","gender","0","0","0","0","Female","1","4335"
"031220","08:40:38","248102163","866606636","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e6449ae5932461d728d215 ","1","73470"
"031220","08:40:38","248102163","866606636","5.0.14.0","1","2","demographics","age","0","0","0","0","20","1","3571"
"031220","08:40:38","248102163","866606636","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","4091"
"031220","12:41:59","233021832","28848257","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e5ca57efdb87e46b455873e","1","7374"
"031220","12:41:59","233021832","28848257","5.0.14.0","1","2","demographics","age","0","0","0","0","18","1","3236"
"031220","12:41:59","233021832","28848257","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","3353"
"031220","12:43:20","297165695","426617681","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e60f7b720abd6000eaf36ed","1","7510"
"031220","12:43:20","297165695","426617681","5.0.14.0","1","2","demographics","age","0","0","0","0","37","1","13802"
"031220","12:43:20","297165695","426617681","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","4106"
"031220","12:44:11","669479088","866347456","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e3991cfd2bdfc030234b2b2","1","4217"
"031220","12:44:11","669479088","866347456","5.0.14.0","1","2","demographics","age","0","0","0","0","30","1","3487"
"031220","12:44:11","669479088","866347456","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","3972"
"031220","12:44:41","912694599","200523557","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e51866cc946221b5c43b307","1","20330"
"031220","12:44:41","912694599","200523557","5.0.14.0","1","2","demographics","age","0","0","0","0","32","1","4915"
"031220","12:44:41","912694599","200523557","5.0.14.0","1","3","demographics","gender","0","0","0","0","male","1","3742"
"031220","08:45:13","165882499","485422375","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e457cbe2e142805fd806215","1","6526"
"031220","08:45:13","165882499","485422375","5.0.14.0","1","2","demographics","age","0","0","0","0","36","1","3926"
"031220","08:45:13","165882499","485422375","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","3792"
"031220","12:45:25","99592395","283887317","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e6529f5e3292629f12004cc","1","74556"
"031220","12:45:25","99592395","283887317","5.0.14.0","1","2","demographics","age","0","0","0","0","20","1","3301"
"031220","12:45:25","99592395","283887317","5.0.14.0","1","3","demographics","gender","0","0","0","0","Female","1","5520"
"031220","23:46:27","725805292","268239626","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e1a96a4d65aef30705b4f13","1","12473"
"031220","23:46:27","725805292","268239626","5.0.14.0","1","2","demographics","age","0","0","0","0","18","1","2719"
"031220","23:46:27","725805292","268239626","5.0.14.0","1","3","demographics","gender","0","0","0","0","Female ","1","5930"
"031220","12:46:46","560264292","823215414","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e5bd83514a6a43bbeac2f3c","1","16361"
"031220","12:46:46","560264292","823215414","5.0.14.0","1","2","demographics","age","0","0","0","0","47","1","3211"
"031220","12:46:46","560264292","823215414","5.0.14.0","1","3","demographics","gender","0","0","0","0","Female","1","4903"
"031220","12:47:04","596829","145794944","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5dc71b96d210e45213e92359","1","39802"
"031220","12:47:04","596829","145794944","5.0.14.0","1","2","demographics","age","0","0","0","0","41","1","3384"
"031220","12:47:04","596829","145794944","5.0.14.0","1","3","demographics","gender","0","0","0","0","male","1","5666"
"031220","22:47:32","410366256","851503826","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e0243440108e5dbafa7655a","1","77842"
"031220","22:47:32","410366256","851503826","5.0.14.0","1","2","demographics","age","0","0","0","0","24","1","3867"
"031220","22:47:32","410366256","851503826","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","3465"
"031220","12:48:53","785561582","111028156","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e4a7bdc5607634daa90356d","1","6071"
"031220","12:48:53","785561582","111028156","5.0.14.0","1","2","demographics","age","0","0","0","0","18","1","6730"
"031220","12:48:53","785561582","111028156","5.0.14.0","1","3","demographics","gender","0","0","0","0","Female","1","3996"
"031220","12:49:18","241730650","20139443","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e4e7d733af5db000a6a41a8","1","15437"
"031220","12:49:18","241730650","20139443","5.0.14.0","1","2","demographics","age","0","0","0","0","42","1","2599"
"031220","12:49:18","241730650","20139443","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","3405"
"031220","12:50:25","604585730","389459195","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5c699c62b1b0080001bfca3f","1","12934"
"031220","12:50:25","604585730","389459195","5.0.14.0","1","2","demographics","age","0","0","0","0","40","1","2769"
"031220","12:50:25","604585730","389459195","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","3699"
"031220","12:45:59","290008682","971861402","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5dae1a7fe8e50f001064d0f0","1","13043"
"031220","12:45:59","290008682","971861402","5.0.14.0","1","2","demographics","age","0","0","0","0","40","1","3290"
"031220","12:45:59","290008682","971861402","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","5379"
"031220","12:50:49","324574573","246861967","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e611d1bd283b1017e332f8a","1","7301"
"031220","12:50:49","324574573","246861967","5.0.14.0","1","2","demographics","age","0","0","0","0","52","1","3767"
"031220","12:50:49","324574573","246861967","5.0.14.0","1","3","demographics","gender","0","0","0","0","male","1","3587"
"031220","12:50:44","520894503","588628739","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5da9633472811e0014ed4256@email.prolific.co","1","28288"
"031220","12:50:44","520894503","588628739","5.0.14.0","1","2","demographics","age","0","0","0","0","65","1","5207"
"031220","12:50:44","520894503","588628739","5.0.14.0","1","3","demographics","gender","0","0","0","0","male","1","6296"
"031220","12:50:27","774773092","121816647","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e5012ec47808406305d6a0d","1","55236"
"031220","12:50:27","774773092","121816647","5.0.14.0","1","2","demographics","age","0","0","0","0","56","1","3741"
"031220","12:50:27","774773092","121816647","5.0.14.0","1","3","demographics","gender","0","0","0","0","male","1","4617"
"031220","12:52:02","987027712","664277148","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","ccfc89","1","8262"
"031220","12:52:02","987027712","664277148","5.0.14.0","1","2","demographics","age","0","0","0","0","30","1","2867"
"031220","12:52:02","987027712","664277148","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","3218"
"031220","12:52:29","623377956","337213874","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5d766978f47e6200019a2acf","1","10560"
"031220","12:52:29","623377956","337213874","5.0.14.0","1","2","demographics","age","0","0","0","0","23","1","3170"
"031220","12:52:29","623377956","337213874","5.0.14.0","1","3","demographics","gender","0","0","0","0","Female","1","3890"
"031220","12:54:31","633503531","476019712","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5b3f880e1581c70001e8bee6","1","7720"
"031220","12:54:31","633503531","476019712","5.0.14.0","1","2","demographics","age","0","0","0","0","29","1","3049"
"031220","12:54:31","633503531","476019712","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","2985"
"031220","12:55:39","28814071","542622464","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e21a6ee80e02e4722a3233f","1","6307"
"031220","12:55:39","28814071","542622464","5.0.14.0","1","2","demographics","age","0","0","0","0","23","1","2712"
"031220","12:55:39","28814071","542622464","5.0.14.0","1","3","demographics","gender","0","0","0","0","male","1","4947"
"031220","12:56:04","100663","571335872","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e654f55e43f282cb2def9ec","1","12731"
"031220","12:56:04","100663","571335872","5.0.14.0","1","2","demographics","age","0","0","0","0","37","1","4914"
"031220","12:56:04","100663","571335872","5.0.14.0","1","3","demographics","gender","0","0","0","0","M","1","3040"
"031220","12:56:26","559209348","401661972","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e13301b2fc4789631321ada","1","6690"
"031220","12:56:26","559209348","401661972","5.0.14.0","1","2","demographics","age","0","0","0","0","18","1","5688"
"031220","12:56:26","559209348","401661972","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","5599"
"031220","20:57:07","588641966","910316058","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5be7fef55b7ff700013c22f5","1","38328"
"031220","20:57:07","588641966","910316058","5.0.14.0","1","2","demographics","age","0","0","0","0","33","1","2271"
"031220","20:57:07","588641966","910316058","5.0.14.0","1","3","demographics","gender","0","0","0","0","Female","1","6114"
"031220","12:58:31","504440195","489604722","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5988671b5ff23800011e0fe3","1","10835"
"031220","12:58:31","504440195","489604722","5.0.14.0","1","2","demographics","age","0","0","0","0","21","1","4739"
"031220","12:58:31","504440195","489604722","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","3269"
"031220","12:59:25","537054948","174014356","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5be12624b08fb60001f5680a","1","6713"
"031220","12:59:25","537054948","174014356","5.0.14.0","1","2","demographics","age","0","0","0","0","21","1","2077"
"031220","12:59:25","537054948","174014356","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","3572"
"031220","13:00:28","551097756","20040654","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e3de3fcf5992705718615cc","1","15541"
"031220","13:00:28","551097756","20040654","5.0.14.0","1","2","demographics","age","0","0","0","0","18","1","8278"
"031220","13:00:28","551097756","20040654","5.0.14.0","1","3","demographics","gender","0","0","0","0","male","1","5786"
"031220","13:01:01","560693737","10742801","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e5bd0b15bb3123a2e2a2c07","1","5710"
"031220","13:01:01","560693737","10742801","5.0.14.0","1","2","demographics","age","0","0","0","0","20","1","3500"
"031220","13:01:01","560693737","10742801","5.0.14.0","1","3","demographics","gender","0","0","0","0","Female","1","4417"
"031220","13:00:55","778904459","792532062","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e3411400082f13d625e7880","1","29378"
"031220","13:00:55","778904459","792532062","5.0.14.0","1","2","demographics","age","0","0","0","0","33","1","2519"
"031220","13:00:55","778904459","792532062","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","4289"
"031220","09:02:59","208826789","399478262","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e54309f0a98c705f68ae8a8","1","9672"
"031220","09:02:59","208826789","399478262","5.0.14.0","1","2","demographics","age","0","0","0","0","40","1","3146"
"031220","09:02:59","208826789","399478262","5.0.14.0","1","3","demographics","gender","0","0","0","0","M","1","2553"
"031220","13:03:23","234944119","148535595","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e52b76bdf966b2cfcb09500","1","14247"
"031220","13:03:23","234944119","148535595","5.0.14.0","1","2","demographics","age","0","0","0","0","22","1","3855"
"031220","13:03:23","234944119","148535595","5.0.14.0","1","3","demographics","gender","0","0","0","0","male","1","6563"
"031220","13:03:20","371472278","473920726","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e60f3c47ff627000e5aee58","1","26037"
"031220","13:03:20","371472278","473920726","5.0.14.0","1","2","demographics","age","0","0","0","0","37","1","6887"
"031220","13:03:20","371472278","473920726","5.0.14.0","1","3","demographics","gender","0","0","0","0","Female","1","5401"
"031220","13:04:50","546910643","562612600","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e5dbc34dc54220e1b71a708","1","19762"
"031220","13:04:50","546910643","562612600","5.0.14.0","1","2","demographics","age","0","0","0","0","29","1","2356"
"031220","13:04:50","546910643","562612600","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","3325"
"031220","13:05:12","21203595","990864464","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5dadbc8a7ac8810019838e8f","1","4165"
"031220","13:05:12","21203595","990864464","5.0.14.0","1","2","demographics","age","0","0","0","0","20","1","5749"
"031220","13:05:12","21203595","990864464","5.0.14.0","1","3","demographics","gender","0","0","0","0","Female","1","3507"
"031220","13:05:00","685950286","885486238","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e6143aea9267c045bfcf7a2","1","11843"
"031220","13:05:00","685950286","885486238","5.0.14.0","1","2","demographics","age","0","0","0","0","19","1","5647"
"031220","13:05:00","685950286","885486238","5.0.14.0","1","3","demographics","gender","0","0","0","0","Female","1","4921"
"031220","13:05:23","9563617","641741265","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e56584b888eb7000a1acb2b","1","10646"
"031220","13:05:23","9563617","641741265","5.0.14.0","1","2","demographics","age","0","0","0","0","28","1","9802"
"031220","13:05:23","9563617","641741265","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","2992"
"031220","13:05:43","794742060","740767726","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e6244bc0b710a0384befbf9","1","11642"
"031220","13:05:43","794742060","740767726","5.0.14.0","1","2","demographics","age","0","0","0","0","27","1","3593"
"031220","13:05:43","794742060","740767726","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","5116"
"031220","09:06:48","63321511","435636528","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e17938e5bcd430947a98c2c","1","14900"
"031220","09:06:48","63321511","435636528","5.0.14.0","1","2","demographics","age","0","0","0","0","31","1","2784"
"031220","09:06:48","63321511","435636528","5.0.14.0","1","3","demographics","gender","0","0","0","0","male","1","4141"
"031220","13:06:56","809536578","646421625","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e45627ab16e7203d9d44621","1","15990"
"031220","13:06:56","809536578","646421625","5.0.14.0","1","2","demographics","age","0","0","0","0","19","1","3443"
"031220","13:06:56","809536578","646421625","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","3756"
"031220","13:06:47","455824409","79704024","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e642125757e611ae1a52811","1","86706"
"031220","13:06:47","455824409","79704024","5.0.14.0","1","2","demographics","age","0","0","0","0","19","1","2551"
"031220","13:06:47","455824409","79704024","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","2813"
"031220","09:08:03","850672376","110198938","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e54309f0a98c705f68ae8a8","1","8145"
"031220","09:08:03","850672376","110198938","5.0.14.0","1","2","demographics","age","0","0","0","0","40","1","3612"
"031220","09:08:03","850672376","110198938","5.0.14.0","1","3","demographics","gender","0","0","0","0","M","1","2315"
"031220","09:07:37","929872149","569085868","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e3f1b51c62aea17fdef43","1","38011"
"031220","09:07:37","929872149","569085868","5.0.14.0","1","2","demographics","age","0","0","0","0","27","1","3885"
"031220","09:07:37","929872149","569085868","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","5431"
"031220","13:08:06","989292698","509665323","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5d5677fd7e82b2000122eb6d","1","26476"
"031220","13:08:06","989292698","509665323","5.0.14.0","1","2","demographics","age","0","0","0","0","30","1","3227"
"031220","13:08:06","989292698","509665323","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","18193"
"031220","13:09:57","797253397","464318556","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e6562de03c81d2e4caa93f0","1","15734"
"031220","13:09:57","797253397","464318556","5.0.14.0","1","2","demographics","age","0","0","0","0","50","1","4274"
"031220","13:09:57","797253397","464318556","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","3184"
"031220","13:10:21","19072132","941799189","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e5d0aadff80ec011ceb1c34","1","24005"
"031220","13:10:21","19072132","941799189","5.0.14.0","1","2","demographics","age","0","0","0","0","24","1","5832"
"031220","13:10:21","19072132","941799189","5.0.14.0","1","3","demographics","gender","0","0","0","0","Female","1","4204"
"031320","00:11:44","124982324","292772677","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e43fd807e3373285b18426c","1","4620"
"031320","00:11:44","124982324","292772677","5.0.14.0","1","2","demographics","age","0","0","0","0","23","1","1834"
"031320","00:11:44","124982324","292772677","5.0.14.0","1","3","demographics","gender","0","0","0","0","Female","1","5314"
"031220","13:11:42","655500893","995803976","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e60cd2c25ac9f01135616a2","1","12600"
"031220","13:11:42","655500893","995803976","5.0.14.0","1","2","demographics","age","0","0","0","0","21","1","3129"
"031220","13:11:42","655500893","995803976","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","3149"
"031220","13:12:36","671660762","969348810","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5cf6c8a36b59e3001958c510","1","15741"
"031220","13:12:36","671660762","969348810","5.0.14.0","1","2","demographics","age","0","0","0","0","62","1","5545"
"031220","13:12:36","671660762","969348810","5.0.14.0","1","3","demographics","gender","0","0","0","0","Female","1","4878"
"031220","07:05:05","663484807","944820237","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e5d1b803676ec022dfdd13b","1","25526"
"031220","07:05:05","663484807","944820237","5.0.14.0","1","2","demographics","age","0","0","0","0","41","1","3990"
"031220","07:05:05","663484807","944820237","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","6325"
"031220","13:17:28","926834893","532291606","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5af313aea27d3b00011eb64b","1","4390"
"031220","13:17:28","926834893","532291606","5.0.14.0","1","2","demographics","age","0","0","0","0","31","1","3452"
"031220","13:17:28","926834893","532291606","5.0.14.0","1","3","demographics","gender","0","0","0","0","male","1","3242"
"031220","13:18:19","819495797","919297851","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e50ecfc5bac4311db8b381b","1","3059"
"031220","13:18:19","819495797","919297851","5.0.14.0","1","2","demographics","age","0","0","0","0","27","1","4410"
"031220","13:18:19","819495797","919297851","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","6206"
"031220","13:12:16","371844876","625894970","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e622465a01a0a0214439d8a","1","372945"
"031220","13:12:16","371844876","625894970","5.0.14.0","1","2","demographics","age","0","0","0","0","40","1","6026"
"031220","13:12:16","371844876","625894970","5.0.14.0","1","3","demographics","gender","0","0","0","0","m","1","3271"
"031220","13:18:25","969936825","680304102","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e5bb7775cd2ad39cfb28a92","1","46136"
"031220","13:18:25","969936825","680304102","5.0.14.0","1","2","demographics","age","0","0","0","0","19","1","7891"
"031220","13:18:25","969936825","680304102","5.0.14.0","1","3","demographics","gender","0","0","0","0","Female","1","4528"
"031220","13:14:32","62415969","47249179","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e51d466059e37210a860ab6","1","215352"
"031220","13:14:32","62415969","47249179","5.0.14.0","1","2","demographics","age","0","0","0","0","27","1","2307"
"031220","13:14:32","62415969","47249179","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","4202"
"031220","06:20:04","883437192","694341684","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e3c6c45e6e969056f637686","1","30108"
"031220","06:20:04","883437192","694341684","5.0.14.0","1","2","demographics","age","0","0","0","0","23 ","1","4594"
"031220","06:20:04","883437192","694341684","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","3255"
"031220","13:28:31","979845013","365462619","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5e542e642394ea43e67249ea","1","6107"
"031220","13:28:31","979845013","365462619","5.0.14.0","1","2","demographics","age","0","0","0","0","31","1","4471"
"031220","13:28:31","979845013","365462619","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","5110"
