"date","time","group","subject","build","blocknum","trialnum","blockcode","trialcode","pretrialpause","posttrialpause","trialduration","trialtimeout","response","correct","latency"
"031220","11:18:49","338848354","807543404","5.0.14.0","1","2","end_of_study_questions_ifirst","influence_general","0","0","0","0","none","1","10523"
"031220","11:18:49","338848354","807543404","5.0.14.0","1","3","end_of_study_questions_ifirst","intentionality","0","0","0","0","a few","1","7401"
"031220","11:18:49","338848354","807543404","5.0.14.0","1","4","end_of_study_questions_ifirst","unintentionality","0","0","0","0","none","1","5451"
"031220","11:18:49","338848354","807543404","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","12018"
"031220","11:18:49","338848354","807543404","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1other","0","0","0","0","","1","12018"
"031220","11:29:26","783847703","939935663","5.0.14.0","1","1","end_of_study_questions_ufirst","awareness","0","0","0","0","all","1","10327"
"031220","11:29:26","783847703","939935663","5.0.14.0","1","2","end_of_study_questions_ufirst","influence_general","0","0","0","0","about half","1","5849"
"031220","11:29:26","783847703","939935663","5.0.14.0","1","3","end_of_study_questions_ufirst","unintentionality","0","0","0","0","about half","1","3861"
"031220","11:29:26","783847703","939935663","5.0.14.0","1","4","end_of_study_questions_ufirst","intentionality","0","0","0","0","about half","1","5300"
"031220","11:29:26","783847703","939935663","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","9207"
"031220","11:29:26","783847703","939935663","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1other","0","0","0","0","","1","9207"
"031320","00:31:38","933229974","27324586","5.0.14.0","1","1","end_of_study_questions_ifirst","awareness","0","0","0","0","all","1","41936"
"031320","00:31:38","933229974","27324586","5.0.14.0","1","2","end_of_study_questions_ifirst","influence_general","0","0","0","0","none","1","7214"
"031320","00:31:38","933229974","27324586","5.0.14.0","1","3","end_of_study_questions_ifirst","intentionality","0","0","0","0","less than half","1","24964"
"031320","00:31:38","933229974","27324586","5.0.14.0","1","4","end_of_study_questions_ifirst","unintentionality","0","0","0","0","a few","1","8053"
"031320","00:31:38","933229974","27324586","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","18836"
"031320","00:31:38","933229974","27324586","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1other","0","0","0","0","","1","18836"
"031220","11:34:36","584997702","798482002","5.0.14.0","1","1","end_of_study_questions_ifirst","awareness","0","0","0","0","all","1","20120"
"031220","11:34:36","584997702","798482002","5.0.14.0","1","2","end_of_study_questions_ifirst","influence_general","0","0","0","0","less than half","1","7751"
"031220","11:34:36","584997702","798482002","5.0.14.0","1","3","end_of_study_questions_ifirst","intentionality","0","0","0","0","none","1","11598"
"031220","11:34:36","584997702","798482002","5.0.14.0","1","4","end_of_study_questions_ifirst","unintentionality","0","0","0","0","less than half","1","6471"
"031220","11:34:36","584997702","798482002","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","13706"
"031220","11:34:36","584997702","798482002","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1other","0","0","0","0","","1","13706"
"031220","11:34:47","4833775","566602761","5.0.14.0","1","1","end_of_study_questions_ufirst","awareness","0","0","0","0","all","1","19937"
"031220","11:34:47","4833775","566602761","5.0.14.0","1","2","end_of_study_questions_ufirst","influence_general","0","0","0","0","a few","1","7934"
"031220","11:34:47","4833775","566602761","5.0.14.0","1","3","end_of_study_questions_ufirst","unintentionality","0","0","0","0","a few","1","9253"
"031220","11:34:47","4833775","566602761","5.0.14.0","1","4","end_of_study_questions_ufirst","intentionality","0","0","0","0","none","1","7930"
"031220","11:34:47","4833775","566602761","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","21312"
"031220","11:34:47","4833775","566602761","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1other","0","0","0","0","","1","21312"
"031220","21:37:14","653759725","307111597","5.0.14.0","1","1","end_of_study_questions_ufirst","awareness","0","0","0","0","most","1","53669"
"031220","21:37:14","653759725","307111597","5.0.14.0","1","2","end_of_study_questions_ufirst","influence_general","0","0","0","0","less than half","1","31615"
"031220","21:37:14","653759725","307111597","5.0.14.0","1","3","end_of_study_questions_ufirst","unintentionality","0","0","0","0","more than half","1","13257"
"031220","21:37:14","653759725","307111597","5.0.14.0","1","4","end_of_study_questions_ufirst","intentionality","0","0","0","0","most","1","11574"
"031220","21:37:14","653759725","307111597","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","34606"
"031220","21:37:14","653759725","307111597","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1other","0","0","0","0","","1","34606"
"031220","11:39:07","460324932","190700451","5.0.14.0","1","1","end_of_study_questions_ufirst","awareness","0","0","0","0","all","1","24517"
"031220","11:39:07","460324932","190700451","5.0.14.0","1","2","end_of_study_questions_ufirst","influence_general","0","0","0","0","less than half","1","8380"
"031220","11:39:07","460324932","190700451","5.0.14.0","1","3","end_of_study_questions_ufirst","unintentionality","0","0","0","0","more than half","1","12376"
"031220","11:39:07","460324932","190700451","5.0.14.0","1","4","end_of_study_questions_ufirst","intentionality","0","0","0","0","less than half","1","8359"
"031220","11:39:07","460324932","190700451","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","20556"
"031220","11:39:07","460324932","190700451","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1other","0","0","0","0","","1","20556"
"031220","11:41:32","236642377","359842980","5.0.14.0","1","1","end_of_study_questions_ifirst","awareness","0","0","0","0","all","1","11515"
"031220","11:41:32","236642377","359842980","5.0.14.0","1","2","end_of_study_questions_ifirst","influence_general","0","0","0","0","none","1","5160"
"031220","11:41:32","236642377","359842980","5.0.14.0","1","3","end_of_study_questions_ifirst","intentionality","0","0","0","0","none","1","7491"
"031220","11:41:32","236642377","359842980","5.0.14.0","1","4","end_of_study_questions_ifirst","unintentionality","0","0","0","0","none","1","9261"
"031220","11:41:32","236642377","359842980","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","9767"
"031220","11:41:32","236642377","359842980","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1other","0","0","0","0","","1","9767"
"031220","11:41:09","473540343","371852658","5.0.14.0","1","1","end_of_study_questions_ifirst","awareness","0","0","0","0","all","1","34179"
"031220","11:41:09","473540343","371852658","5.0.14.0","1","2","end_of_study_questions_ifirst","influence_general","0","0","0","0","most","1","21721"
"031220","11:41:09","473540343","371852658","5.0.14.0","1","3","end_of_study_questions_ifirst","intentionality","0","0","0","0","more than half","1","14598"
"031220","11:41:09","473540343","371852658","5.0.14.0","1","4","end_of_study_questions_ifirst","unintentionality","0","0","0","0","more than half","1","8864"
"031220","11:41:09","473540343","371852658","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","15963"
"031220","11:41:09","473540343","371852658","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1other","0","0","0","0","","1","15963"
"031220","11:49:45","985910839","275959242","5.0.14.0","1","1","end_of_study_questions_ifirst","awareness","0","0","0","0","all","1","18386"
"031220","11:49:45","985910839","275959242","5.0.14.0","1","2","end_of_study_questions_ifirst","influence_general","0","0","0","0","none","1","5303"
"031220","11:49:45","985910839","275959242","5.0.14.0","1","3","end_of_study_questions_ifirst","intentionality","0","0","0","0","none","1","8495"
"031220","11:49:45","985910839","275959242","5.0.14.0","1","4","end_of_study_questions_ifirst","unintentionality","0","0","0","0","none","1","5211"
"031220","11:49:45","985910839","275959242","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","16593"
"031220","11:49:45","985910839","275959242","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1other","0","0","0","0","","1","16593"
"031220","06:50:32","722474745","851030038","5.0.14.0","1","1","end_of_study_questions_ifirst","awareness","0","0","0","0","most","1","37048"
"031220","06:50:32","722474745","851030038","5.0.14.0","1","2","end_of_study_questions_ifirst","influence_general","0","0","0","0","all","1","6346"
"031220","06:50:32","722474745","851030038","5.0.14.0","1","3","end_of_study_questions_ifirst","intentionality","0","0","0","0","all","1","7363"
"031220","06:50:32","722474745","851030038","5.0.14.0","1","4","end_of_study_questions_ifirst","unintentionality","0","0","0","0","none","1","10464"
"031220","06:50:32","722474745","851030038","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","18257"
"031220","06:50:32","722474745","851030038","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1other","0","0","0","0","","1","18257"
"031220","11:51:01","773995000","681665074","5.0.14.0","1","1","end_of_study_questions_ifirst","awareness","0","0","0","0","most","1","18745"
"031220","11:51:01","773995000","681665074","5.0.14.0","1","2","end_of_study_questions_ifirst","influence_general","0","0","0","0","most","1","7275"
"031220","11:51:01","773995000","681665074","5.0.14.0","1","3","end_of_study_questions_ifirst","intentionality","0","0","0","0","more than half","1","8215"
"031220","11:51:01","773995000","681665074","5.0.14.0","1","4","end_of_study_questions_ifirst","unintentionality","0","0","0","0","less than half","1","17655"
"031220","11:51:01","773995000","681665074","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","22028"
"031220","11:51:01","773995000","681665074","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1other","0","0","0","0","","1","22028"
"031220","11:51:40","564773130","934184894","5.0.14.0","1","1","end_of_study_questions_ifirst","awareness","0","0","0","0","all","1","25230"
"031220","11:51:40","564773130","934184894","5.0.14.0","1","2","end_of_study_questions_ifirst","influence_general","0","0","0","0","about half","1","8610"
"031220","11:51:40","564773130","934184894","5.0.14.0","1","3","end_of_study_questions_ifirst","intentionality","0","0","0","0","less than half","1","9257"
"031220","11:51:40","564773130","934184894","5.0.14.0","1","4","end_of_study_questions_ifirst","unintentionality","0","0","0","0","more than half","1","7067"
"031220","11:51:40","564773130","934184894","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","11730"
"031220","11:51:40","564773130","934184894","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1other","0","0","0","0","","1","11730"
"031220","08:54:00","187565178","657827818","5.0.14.0","1","1","end_of_study_questions_ifirst","awareness","0","0","0","0","all","1","33372"
"031220","08:54:00","187565178","657827818","5.0.14.0","1","2","end_of_study_questions_ifirst","influence_general","0","0","0","0","a few","1","13626"
"031220","08:54:00","187565178","657827818","5.0.14.0","1","3","end_of_study_questions_ifirst","intentionality","0","0","0","0","a few","1","9967"
"031220","08:54:00","187565178","657827818","5.0.14.0","1","4","end_of_study_questions_ifirst","unintentionality","0","0","0","0","none","1","13009"
"031220","08:54:00","187565178","657827818","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","28343"
"031220","08:54:00","187565178","657827818","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1other","0","0","0","0","","1","28343"
"031220","11:55:28","971202821","529245839","5.0.14.0","1","1","end_of_study_questions_ufirst","awareness","0","0","0","0","most","1","12358"
"031220","11:55:28","971202821","529245839","5.0.14.0","1","2","end_of_study_questions_ufirst","influence_general","0","0","0","0","none","1","5845"
"031220","11:55:28","971202821","529245839","5.0.14.0","1","3","end_of_study_questions_ufirst","unintentionality","0","0","0","0","none","1","8128"
"031220","11:55:28","971202821","529245839","5.0.14.0","1","4","end_of_study_questions_ufirst","intentionality","0","0","0","0","none","1","4746"
"031220","11:55:28","971202821","529245839","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","6002"
"031220","11:55:28","971202821","529245839","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1other","0","0","0","0","","1","6002"
"031220","11:54:48","210909388","783135526","5.0.14.0","1","1","end_of_study_questions_ifirst","awareness","0","0","0","0","all","1","13196"
"031220","11:54:48","210909388","783135526","5.0.14.0","1","2","end_of_study_questions_ifirst","influence_general","0","0","0","0","a few","1","15946"
"031220","11:54:48","210909388","783135526","5.0.14.0","1","3","end_of_study_questions_ifirst","intentionality","0","0","0","0","a few","1","15925"
"031220","11:54:48","210909388","783135526","5.0.14.0","1","4","end_of_study_questions_ifirst","unintentionality","0","0","0","0","most","1","11331"
"031220","11:54:48","210909388","783135526","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","35732"
"031220","11:54:48","210909388","783135526","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1other","0","0","0","0","","1","35732"
"031220","11:56:07","420394703","476195033","5.0.14.0","1","1","end_of_study_questions_ufirst","awareness","0","0","0","0","all","1","15343"
"031220","11:56:07","420394703","476195033","5.0.14.0","1","2","end_of_study_questions_ufirst","influence_general","0","0","0","0","about half","1","6180"
"031220","11:56:07","420394703","476195033","5.0.14.0","1","3","end_of_study_questions_ufirst","unintentionality","0","0","0","0","less than half","1","10917"
"031220","11:56:07","420394703","476195033","5.0.14.0","1","4","end_of_study_questions_ufirst","intentionality","0","0","0","0","less than half","1","9896"
"031220","11:56:07","420394703","476195033","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","11892"
"031220","11:56:07","420394703","476195033","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1other","0","0","0","0","","1","11892"
"031220","19:56:55","324900586","784622650","5.0.14.0","1","1","end_of_study_questions_ifirst","awareness","0","0","0","0","most","1","11525"
"031220","19:56:55","324900586","784622650","5.0.14.0","1","2","end_of_study_questions_ifirst","influence_general","0","0","0","0","about half","1","7125"
"031220","19:56:55","324900586","784622650","5.0.14.0","1","3","end_of_study_questions_ifirst","intentionality","0","0","0","0","less than half","1","11753"
"031220","19:56:55","324900586","784622650","5.0.14.0","1","4","end_of_study_questions_ifirst","unintentionality","0","0","0","0","a few","1","7860"
"031220","19:56:55","324900586","784622650","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","14853"
"031220","19:56:55","324900586","784622650","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1other","0","0","0","0","","1","14853"
"031220","11:57:04","323026927","823364830","5.0.14.0","1","1","end_of_study_questions_ifirst","awareness","0","0","0","0","most","1","14338"
"031220","11:57:04","323026927","823364830","5.0.14.0","1","2","end_of_study_questions_ifirst","influence_general","0","0","0","0","more than half","1","7073"
"031220","11:57:04","323026927","823364830","5.0.14.0","1","3","end_of_study_questions_ifirst","intentionality","0","0","0","0","most","1","6153"
"031220","11:57:04","323026927","823364830","5.0.14.0","1","4","end_of_study_questions_ifirst","unintentionality","0","0","0","0","a few","1","10510"
"031220","11:57:04","323026927","823364830","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","16675"
"031220","11:57:04","323026927","823364830","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1other","0","0","0","0","","1","16675"
"031220","11:57:00","368564718","893305361","5.0.14.0","1","1","end_of_study_questions_ufirst","awareness","0","0","0","0","most","1","38090"
"031220","11:57:00","368564718","893305361","5.0.14.0","1","2","end_of_study_questions_ufirst","influence_general","0","0","0","0","less than half","1","10277"
"031220","11:57:00","368564718","893305361","5.0.14.0","1","3","end_of_study_questions_ufirst","unintentionality","0","0","0","0","about half","1","12436"
"031220","11:57:00","368564718","893305361","5.0.14.0","1","4","end_of_study_questions_ufirst","intentionality","0","0","0","0","a few","1","18769"
"031220","11:57:00","368564718","893305361","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","16241"
"031220","11:57:00","368564718","893305361","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1other","0","0","0","0","","1","16241"
"031220","11:58:17","98360176","14857997","5.0.14.0","1","1","end_of_study_questions_ufirst","awareness","0","0","0","0","all","1","23363"
"031220","11:58:17","98360176","14857997","5.0.14.0","1","2","end_of_study_questions_ufirst","influence_general","0","0","0","0","less than half","1","10795"
"031220","11:58:17","98360176","14857997","5.0.14.0","1","3","end_of_study_questions_ufirst","unintentionality","0","0","0","0","a few","1","9699"
"031220","11:58:17","98360176","14857997","5.0.14.0","1","4","end_of_study_questions_ufirst","intentionality","0","0","0","0","none","1","13258"
"031220","11:58:17","98360176","14857997","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","19887"
"031220","11:58:17","98360176","14857997","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1other","0","0","0","0","","1","19887"
"031220","11:59:58","609538363","889419662","5.0.14.0","1","1","end_of_study_questions_ifirst","awareness","0","0","0","0","all","1","27328"
"031220","11:59:58","609538363","889419662","5.0.14.0","1","2","end_of_study_questions_ifirst","influence_general","0","0","0","0","none","1","7794"
"031220","11:59:58","609538363","889419662","5.0.14.0","1","3","end_of_study_questions_ifirst","intentionality","0","0","0","0","none","1","12911"
"031220","11:59:58","609538363","889419662","5.0.14.0","1","4","end_of_study_questions_ifirst","unintentionality","0","0","0","0","none","1","8127"
"031220","11:59:58","609538363","889419662","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","12305"
"031220","11:59:58","609538363","889419662","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1other","0","0","0","0","","1","12305"
"031220","11:58:42","422902133","228402747","5.0.14.0","1","1","end_of_study_questions_ufirst","awareness","0","0","0","0","all","1","21006"
"031220","11:58:42","422902133","228402747","5.0.14.0","1","2","end_of_study_questions_ufirst","influence_general","0","0","0","0","about half","1","11131"
"031220","11:58:42","422902133","228402747","5.0.14.0","1","3","end_of_study_questions_ufirst","unintentionality","0","0","0","0","about half","1","7365"
"031220","11:58:42","422902133","228402747","5.0.14.0","1","4","end_of_study_questions_ufirst","intentionality","0","0","0","0","less than half","1","10950"
"031220","11:58:42","422902133","228402747","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1","0","0","0","0","No, exclude my data (please specify why):","1","131211"
"031220","11:58:42","422902133","228402747","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1other","0","0","0","0","I figured out the pictures were repeated so whenever I knew there was the puppies for example, I clicked appealing. In the first task, if the chinese symbol had a box, I clicked appealing and sometimes didn't really pay attention to the image.","1","131211"
"031220","23:00:41","470683520","930819324","5.0.14.0","1","1","end_of_study_questions_ifirst","awareness","0","0","0","0","all","1","29151"
"031220","23:00:41","470683520","930819324","5.0.14.0","1","2","end_of_study_questions_ifirst","influence_general","0","0","0","0","a few","1","19490"
"031220","23:00:41","470683520","930819324","5.0.14.0","1","3","end_of_study_questions_ifirst","intentionality","0","0","0","0","none","1","10336"
"031220","23:00:41","470683520","930819324","5.0.14.0","1","4","end_of_study_questions_ifirst","unintentionality","0","0","0","0","a few","1","7669"
"031220","23:00:41","470683520","930819324","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","14205"
"031220","23:00:41","470683520","930819324","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1other","0","0","0","0","","1","14205"
"031220","23:02:07","905801122","55070196","5.0.14.0","1","1","end_of_study_questions_ifirst","awareness","0","0","0","0","all","1","36761"
"031220","23:02:07","905801122","55070196","5.0.14.0","1","2","end_of_study_questions_ifirst","influence_general","0","0","0","0","about half","1","7698"
"031220","23:02:07","905801122","55070196","5.0.14.0","1","3","end_of_study_questions_ifirst","intentionality","0","0","0","0","about half","1","7364"
"031220","23:02:07","905801122","55070196","5.0.14.0","1","4","end_of_study_questions_ifirst","unintentionality","0","0","0","0","about half","1","6813"
"031220","23:02:07","905801122","55070196","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","8908"
"031220","23:02:07","905801122","55070196","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1other","0","0","0","0","","1","8908"
"031220","12:02:19","596612601","127170777","5.0.14.0","1","1","end_of_study_questions_ufirst","awareness","0","0","0","0","most","1","28299"
"031220","12:02:19","596612601","127170777","5.0.14.0","1","2","end_of_study_questions_ufirst","influence_general","0","0","0","0","none","1","9339"
"031220","12:02:19","596612601","127170777","5.0.14.0","1","3","end_of_study_questions_ufirst","unintentionality","0","0","0","0","none","1","8716"
"031220","12:02:19","596612601","127170777","5.0.14.0","1","4","end_of_study_questions_ufirst","intentionality","0","0","0","0","about half","1","21517"
"031220","12:02:19","596612601","127170777","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","14068"
"031220","12:02:19","596612601","127170777","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1other","0","0","0","0","","1","14068"
"031220","12:03:11","22294443","87508304","5.0.14.0","1","1","end_of_study_questions_ifirst","awareness","0","0","0","0","all","1","11109"
"031220","12:03:11","22294443","87508304","5.0.14.0","1","2","end_of_study_questions_ifirst","influence_general","0","0","0","0","more than half","1","8187"
"031220","12:03:11","22294443","87508304","5.0.14.0","1","3","end_of_study_questions_ifirst","intentionality","0","0","0","0","about half","1","7737"
"031220","12:03:11","22294443","87508304","5.0.14.0","1","4","end_of_study_questions_ifirst","unintentionality","0","0","0","0","more than half","1","5398"
"031220","12:03:11","22294443","87508304","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","12909"
"031220","12:03:11","22294443","87508304","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1other","0","0","0","0","","1","12909"
"031220","23:04:23","561316969","399554352","5.0.14.0","1","1","end_of_study_questions_ifirst","awareness","0","0","0","0","all","1","27815"
"031220","23:04:23","561316969","399554352","5.0.14.0","1","2","end_of_study_questions_ifirst","influence_general","0","0","0","0","most","1","9187"
"031220","23:04:23","561316969","399554352","5.0.14.0","1","3","end_of_study_questions_ifirst","intentionality","0","0","0","0","about half","1","5832"
"031220","23:04:23","561316969","399554352","5.0.14.0","1","4","end_of_study_questions_ifirst","unintentionality","0","0","0","0","about half","1","2601"
"031220","23:04:23","561316969","399554352","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","10082"
"031220","23:04:23","561316969","399554352","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1other","0","0","0","0","","1","10082"
"031220","12:05:07","804774024","40339482","5.0.14.0","1","1","end_of_study_questions_ifirst","awareness","0","0","0","0","all","1","17414"
"031220","12:05:07","804774024","40339482","5.0.14.0","1","2","end_of_study_questions_ifirst","influence_general","0","0","0","0","a few","1","8452"
"031220","12:05:07","804774024","40339482","5.0.14.0","1","3","end_of_study_questions_ifirst","intentionality","0","0","0","0","a few","1","8795"
"031220","12:05:07","804774024","40339482","5.0.14.0","1","4","end_of_study_questions_ifirst","unintentionality","0","0","0","0","a few","1","8413"
"031220","12:05:07","804774024","40339482","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","13600"
