std_amp_effect,influence_rate,group
0.08727853847662348,0.113,1
-0.08428419947854865,0.114,1
0.0817860080856419,0.115,1
0.04936910969689586,0.116,1
0.04156067115590367,0.117,1
0.06520025352653111,0.11800000000000001,1
0.07850877853721729,0.11900000000000001,1
0.03609088223563773,0.12,1
-0.08737027426681962,0.121,1
-0.08703444853499571,0.122,1
-0.08753290439862815,0.123,1
-0.026664282363254462,0.124,1
0.02013059797975953,0.125,1
-0.053670687027809694,0.126,1
0.08475610129353625,0.127,1
-0.01714634347690236,0.128,1
-0.18556539616685755,0.129,1
0.18920452594714787,0.13,1
0.13434760437505372,0.131,1
0.18160244344090148,0.132,1
0.09787589041983141,0.133,1
-0.17786097103966517,0.134,1
-0.005449830800070152,0.135,1
0.055369946960037955,0.136,1
0.043540362187175635,0.137,1
0.07304823788181938,0.138,1
0.055162403420280406,0.139,1
-0.18536868608586266,0.14,1
-0.005888441794529735,0.14100000000000001,1
-0.03170697423047972,0.14200000000000002,1
0.00999515693007359,0.14300000000000002,1
-0.1472373754631245,0.14400000000000002,1
-0.018927467085395756,0.145,1
0.06361971943827359,0.146,1
-0.06674450335649852,0.147,1
-0.06222038946103484,0.148,1
0.040574555979016866,0.149,1
0.09590252674864871,0.15,1
-0.09529569542069695,0.151,1
0.11782642332328389,0.152,1
-0.001550324585311659,0.153,1
0.16903690847708297,0.154,1
0.2208537300946698,0.155,1
0.11826978101080943,0.156,1
0.0183323482072816,0.157,1
0.0385081089343451,0.158,1
-0.11329719887544641,0.159,1
0.1219769576777483,0.16,1
0.17777818620868852,0.161,1
-0.023110503788899187,0.162,1
0.01573687791359858,0.163,1
-0.046328322326909546,0.164,1
-0.086347256823941,0.165,1
0.12799697189677722,0.166,1
-0.1403843445582151,0.167,1
0.11156608169633397,0.168,1
-0.13027062178937673,0.169,1
-0.02278455548946295,0.17,1
-0.04203324699468819,0.171,1
-0.06519975308655601,0.17200000000000001,1
0.02477705415789419,0.17300000000000001,1
-0.025050723194597516,0.17400000000000002,1
0.09559967036931105,0.17500000000000002,1
0.0877184567636834,0.176,1
0.17201451881406907,0.177,1
0.11742521190407461,0.178,1
-0.02607341366231919,0.179,1
0.19349202687319444,0.18,1
-0.1571123358882345,0.181,1
0.08635821721589153,0.182,1
-0.0328354636047812,0.183,1
-0.14536254868869053,0.184,1
0.10110185016465421,0.185,1
0.0583998144961727,0.186,1
0.0018102454083657909,0.187,1
0.010299034059222693,0.188,1
-0.033105192784937426,0.189,1
-0.030374461602162797,0.19,1
-0.019747252474939213,0.191,1
-0.10708403615002707,0.192,1
0.020576752181496516,0.193,1
-0.04633642168649236,0.194,1
0.07036482258123807,0.195,1
-0.07603134175642295,0.196,1
-0.08825149814931801,0.197,1
0.09384703879145935,0.198,1
-0.23216766469434438,0.199,1
-0.025925866438107265,0.2,1
0.07268540158005805,0.201,1
-0.11796244337315549,0.202,1
0.0028775835527922234,0.203,1
0.04797314419765186,0.20400000000000001,1
-0.1591709774024681,0.20500000000000002,1
-0.13853984916907802,0.20600000000000002,1
-0.21091179797900736,0.20700000000000002,1
0.010373834448923813,0.20800000000000002,1
-0.043518268943508465,0.209,1
0.0788167448874155,0.21,1
-0.21089999375762025,0.211,1
0.05032202471541606,0.212,1
2.847871115765688e-4,0.213,1
0.026878429587171522,0.214,1
0.1298910094062312,0.215,1
0.06908390395779589,0.216,1
0.0585280599801311,0.217,1
0.004195349639346916,0.218,1
0.1204890598029645,0.219,1
0.04563431543969407,0.22,1
-0.0018365576183572757,0.221,1
0.06593353094942278,0.222,1
-0.10002516353505297,0.223,1
0.08572005316902076,0.224,1
-0.05813759139066732,0.225,1
-0.01943946149043005,0.226,1
-0.015782050091937262,0.227,1
-0.022952168146379914,0.228,1
-0.24399151123079432,0.229,1
-0.03251435187623212,0.23,1
-0.04489470800082996,0.231,1
-0.013023977563199224,0.232,1
0.06341919913556347,0.233,1
-0.024748510666551655,0.234,1
-0.18106481548358097,0.23500000000000001,1
-0.03298408860184473,0.23600000000000002,1
-0.21511984705033985,0.23700000000000002,1
-0.03585956995788552,0.23800000000000002,1
-0.23750770885851746,0.23900000000000002,1
0.04958396335452476,0.24,1
0.04737414454461367,0.241,1
-0.013398275489246315,0.242,1
0.05360750242220839,0.243,1
-0.14292569206475372,0.244,1
0.10480409309770088,0.245,1
0.0027491357521989236,0.246,1
0.04150568249376266,0.247,1
0.11775064703623508,0.248,1
-0.013353206316476629,0.249,1
0.23756287222970493,0.25,1
-0.09543922273082805,0.251,1
0.05924772797029646,0.252,1
0.12102085977628668,0.253,1
-0.12488836434359865,0.254,1
-0.1453086297475606,0.255,1
-0.09411143950355902,0.256,1
-0.14214208470961628,0.257,1
0.02425333500656847,0.258,1
0.06731131242520191,0.259,1
-0.10553521119890973,0.26,1
-0.027566084335524516,0.261,1
-0.09140197424114835,0.262,1
-0.09697526016704956,0.263,1
-0.07559004930823873,0.264,1
-0.06632739760413618,0.265,1
-0.023654596353857027,0.266,1
-0.06856281782293372,0.267,1
0.12117324693214074,0.268,1
-0.1292704282704661,0.269,1
-0.023451310230584305,0.27,1
-0.008225336298105457,0.271,1
0.07544698584992549,0.272,1
-0.0395537865454618,0.273,1
-0.09956221736974202,0.274,1
0.04021318810423763,0.275,1
-0.030832020941916966,0.276,1
0.1215389901279621,0.277,1
-0.12736990733952674,0.278,1
0.016421046614143165,0.279,1
-0.06501471219382511,0.28,1
0.1832244333365325,0.281,1
-0.1291603265420914,0.28200000000000003,1
0.09358547587963897,0.28300000000000003,1
0.10158937100301944,0.28400000000000003,1
-0.0950052063517474,0.28500000000000003,1
-0.09607450077644092,0.28600000000000003,1
0.05934997928537272,0.28700000000000003,1
0.012450862797158943,0.28800000000000003,1
-0.06213744500974834,0.289,1
0.0776663849682561,0.29,1
0.0740567925374795,0.291,1
0.007742881600744259,0.292,1
0.014751253396821604,0.293,1
-0.03698729609973272,0.294,1
0.08038677153993647,0.295,1
0.15787866398799344,0.296,1
0.08615588110943213,0.297,1
-0.04862924104920682,0.298,1
0.13065438723183498,0.299,1
0.004498968445613573,0.3,1
0.022499296944226338,0.301,1
-0.10280796476421915,0.302,1
0.057081861205492315,0.303,1
-0.009848785943168637,0.304,1
-0.24715874435254853,0.305,1
0.0568394672741822,0.306,1
0.12591708597589427,0.307,1
-0.012554259666446917,0.308,1
0.07134993753792841,0.309,1
-0.04629142040175521,0.31,1
-0.17474832321686706,0.311,1
-0.09436282469814491,0.312,1
0.017748128585512724,0.313,1
-0.11329286475766508,0.314,1
0.04953702743258516,0.315,1
0.03175990061361563,0.316,1
0.09659416942939314,0.317,1
-0.12445813107056941,0.318,1
0.1165731728769635,0.319,1
-0.044454044221985727,0.32,1
-0.19004066073745585,0.321,1
8.0602586337788e-4,0.322,1
0.05726697546962117,0.323,1
0.13144898004757744,0.324,1
-0.036803988322704394,0.325,1
0.062269573040028336,0.326,1
0.05295021651058255,0.327,1
-0.0012308743870666824,0.328,1
0.2214267609858802,0.329,1
-0.008306306143150559,0.33,1
-0.03834595900441107,0.331,1
-0.07212399233447143,0.332,1
0.001774324576099554,0.333,1
-0.016186418821942307,0.334,1
-0.09352007729388737,0.335,1
-0.08058808131751238,0.336,1
0.10947575135640818,0.337,1
0.0493630113497056,0.338,1
-0.06955418252791906,0.339,1
0.014072769930935465,0.34,1
-0.02343991657961284,0.341,1
-0.034316833842238874,0.342,1
-0.025060331094473982,0.343,1
-0.04159317762344737,0.34400000000000003,1
0.05216644714469052,0.34500000000000003,1
-0.13836172688626677,0.34600000000000003,1
0.023680831412411205,0.34700000000000003,1
0.11128040026630998,0.34800000000000003,1
-0.013289843857964998,0.34900000000000003,1
0.0010849358175846018,0.35000000000000003,1
-0.11478351876146625,0.35100000000000003,1
0.12785954008692255,0.352,1
0.04892437685867965,0.353,1
-0.08816089677681697,0.354,1
0.07610439692416465,0.355,1
-0.05993613450601664,0.356,1
0.12727696005998043,0.357,1
0.14075221107835167,0.358,1
0.11321284562739115,0.359,1
0.11376035067032393,0.36,1
0.10763109640708873,0.361,1
0.0018583101101428757,0.362,1
-0.18189637461365427,0.363,1
-0.07340631253578928,0.364,1
0.10509970791200729,0.365,1
-0.0836977073243742,0.366,1
-0.06586985883701085,0.367,1
0.15536211475065198,0.368,1
-0.07421699448940665,0.369,1
0.07032892392571462,0.37,1
0.1732478939602391,0.371,1
0.03828635558057187,0.372,1
0.09947390046741084,0.373,1
0.010851053237278892,0.374,1
0.022769925436537303,0.375,1
0.25927772619697464,0.376,1
-0.14470509595723696,0.377,1
0.03433580629862461,0.378,1
-0.1362996592768798,0.379,1
0.15206389443168233,0.38,1
-0.00404993807899172,0.381,1
-0.035321187087816355,0.382,1
0.07196752860515086,0.383,1
0.2058593530887468,0.384,1
-0.18051275980424508,0.385,1
-0.28452082674207085,0.386,1
-0.011854265221369346,0.387,1
-0.23356139460557934,0.388,1
0.08141270151795299,0.389,1
-0.01575900112450801,0.39,1
-0.12795980804549803,0.391,1
-0.0368241605655777,0.392,1
0.10341050363416185,0.393,1
-0.04780599468933522,0.394,1
0.03890728786934972,0.395,1
0.1243815559573201,0.396,1
0.011610420396463803,0.397,1
0.22295495081094152,0.398,1
0.036177273918395335,0.399,1
-0.06310900865069402,0.4,1
0.16467781891875982,0.401,1
0.0373786490804675,0.402,1
-0.15438899245600005,0.403,1
-0.05109043086989556,0.404,1
0.11487009359501173,0.405,1
-0.07188697206672272,0.406,1
0.1737822608206396,0.40700000000000003,1
0.026747575010754494,0.40800000000000003,1
-0.055052420330546914,0.40900000000000003,1
0.03916298537812718,0.41000000000000003,1
0.132923582506416,0.41100000000000003,1
-0.08016029477098197,0.41200000000000003,1
0.0667314523667813,0.41300000000000003,1
0.05916887895377773,0.41400000000000003,1
0.012358698298279925,0.41500000000000004,1
-0.046223756200258766,0.41600000000000004,1
-0.06889255327813865,0.417,1
-0.005352126777369793,0.418,1
-0.057270650241409794,0.419,1
0.021375633645250976,0.42,1
0.035980318859933864,0.421,1
0.22769573216631686,0.422,1
-0.044029141175306055,0.423,1
-0.031897134921226304,0.424,1
-0.015261217570315023,0.425,1
-0.013188929975768635,0.426,1
0.0446197218612174,0.427,1
0.22497691988435808,0.428,1
0.01818185201183872,0.429,1
-0.027086341570432895,0.43,1
-0.0037073218575801037,0.431,1
0.14063756290222812,0.432,1
-0.0266690213501999,0.433,1
-0.12961955253728497,0.434,1
-0.024900546444234107,0.435,1
-0.11887405266364869,0.436,1
-0.030926054363885503,0.437,1
0.05891995366288371,0.438,1
-0.16835921147562294,0.439,1
-0.05306538186571689,0.44,1
-0.0016684092085927507,0.441,1
0.018973685790150577,0.442,1
0.13475769189823436,0.443,1
0.11953202476373365,0.444,1
-0.06201717199886411,0.445,1
-0.017518900093311633,0.446,1
-0.16471478016664512,0.447,1
-0.13320729000756004,0.448,1
-0.10096805555597799,0.449,1
0.02275128404238662,0.45,1
-0.07898915697603848,0.451,1
0.09436480664450164,0.452,1
0.03462609718803862,0.453,1
0.13637663943922998,0.454,1
0.11048244594534484,0.455,1
0.010188234898137995,0.456,1
-0.030158563308330708,0.457,1
-0.15106393913143792,0.458,1
0.05290070758060064,0.459,1
-0.012974590667761713,0.46,1
0.03259453770596534,0.461,1
-0.021578072786932523,0.462,1
0.15160036845798402,0.463,1
0.06912561970532244,0.464,1
0.06561871616455056,0.465,1
-0.08552265487418048,0.466,1
-0.027906027615394777,0.467,1
-0.0742372375227027,0.468,1
0.07774928374307917,0.46900000000000003,1
-0.028924035252591858,0.47000000000000003,1
0.0666245990233836,0.47100000000000003,1
-0.19264631392104,0.47200000000000003,1
0.017674902037937364,0.47300000000000003,1
-0.10946847167710445,0.47400000000000003,1
0.013939769112345991,0.47500000000000003,1
0.07078656417004642,0.47600000000000003,1
-0.056074604752531024,0.47700000000000004,1
-5.187059477285925e-4,0.47800000000000004,1
-0.12597331732813397,0.47900000000000004,1
-0.06994405102730662,0.48,1
-0.18762572245587114,0.481,1
-0.015296884969533115,0.482,1
-0.03348222624183225,0.483,1
0.09866507086062451,0.484,1
0.04559447223580523,0.485,1
-0.0019235544458024332,0.486,1
0.05293814402712034,0.487,1
-0.07802301825668047,0.488,1
0.017179736583905408,0.489,1
-0.1609056791676357,0.49,1
-0.16751510908634004,0.491,1
0.09425149275921973,0.492,1
0.007957455425718848,0.493,1
0.14114020671848723,0.494,1
-0.01703609122443368,0.495,1
-0.13768103451675803,0.496,1
-0.08994203612034808,0.497,1
0.15435833878855765,0.498,1
-0.18191423603555168,0.499,1
-0.0834698956166578,0.5,1
0.12821658455835,0.501,1
-0.01553158715834214,0.502,1
-0.17883794652282237,0.503,1
-0.02990972164795438,0.504,1
0.044696151136130895,0.505,1
0.10673084129760009,0.506,1
-0.09869601232844027,0.507,1
0.18570776580252357,0.508,1
-0.001388266068612767,0.509,1
0.05655593348237956,0.51,1
-0.06022974044407186,0.511,1
0.1285123670475356,0.512,1
0.13360168501313177,0.513,1
-0.055638929898382185,0.514,1
-0.0716651176935715,0.515,1
-0.07590216850442234,0.516,1
0.15685108956820948,0.517,1
0.053546357050594184,0.518,1
0.02094122009216748,0.519,1
0.09924732427023894,0.52,1
-0.05372501221509199,0.521,1
-0.026817281972749758,0.522,1
0.09290075566519307,0.523,1
-0.15582669047211917,0.524,1
0.06499182654711798,0.525,1
-0.15115261473653524,0.526,1
-0.08653198663727193,0.527,1
0.03476846376612728,0.528,1
-0.018609503651713637,0.529,1
0.05953462987360874,0.53,1
-0.10882691944338299,0.531,1
-0.037936077324538096,0.532,1
-0.013380515006451288,0.533,1
0.029389374477953353,0.534,1
-0.08012143096748053,0.535,1
0.23057336542227702,0.536,1
-0.10150820568230684,0.537,1
-0.09425182635703266,0.538,1
-0.010713427434595434,0.539,1
-0.11313407186108887,0.54,1
-0.051857369605201986,0.541,1
0.031935405709019066,0.542,1
0.05991699720372015,0.543,1
0.05660888604082196,0.544,1
-0.08147554503140071,0.545,1
0.039338501340806194,0.546,1
-0.016170733115335057,0.547,1
-0.08705890637557674,0.548,1
-0.13667864038030106,0.549,1
0.040056853315850925,0.55,1
-0.13648494921030702,0.551,1
0.24955237319394197,0.552,1
-0.08396928751557131,0.553,1
0.09542221824205123,0.554,1
0.1250693435009213,0.555,1
0.10657489529550855,0.556,1
0.1159442367676922,0.557,1
0.1271987267573847,0.558,1
0.09273414162642836,0.559,1
0.010160942111090799,0.56,1
0.055776883720937004,0.561,1
0.0463414412674698,0.562,1
-0.06606944895332081,0.5630000000000001,1
0.039896125222258355,0.5640000000000001,1
-0.13058270170251643,0.5650000000000001,1
-0.04432010839985823,0.5660000000000001,1
-0.12174005230534897,0.5670000000000001,1
-0.08398298372717802,0.5680000000000001,1
-0.06773184039999187,0.5690000000000001,1
0.21960546482875204,0.5700000000000001,1
-0.11546719774511104,0.5710000000000001,1
-0.023339970372851224,0.5720000000000001,1
-0.038974444358332264,0.5730000000000001,1
0.0028735445451550483,0.5740000000000001,1
-0.170836970797038,0.5750000000000001,1
-0.05614051101253173,0.5760000000000001,1
-0.11393429623829993,0.577,1
0.10950570085731717,0.578,1
0.016678694066595067,0.579,1
0.11724878910649157,0.58,1
0.06881760228993677,0.581,1
0.15154742443783187,0.582,1
-0.06360507071966276,0.583,1
-0.1163625712184792,0.584,1
-0.04271647955923662,0.585,1
0.019609133332182494,0.586,1
-0.09970478043647538,0.587,1
0.051746639756055916,0.588,1
-0.0671756980072126,0.589,1
0.03753180257393882,0.59,1
-0.041560168355818855,0.591,1
0.1159668599151411,0.592,1
-0.0856041968843027,0.593,1
-0.013875389573911961,0.594,1
-0.06174619109839078,0.595,1
0.0264669172152278,0.596,1
0.08124303869357764,0.597,1
0.057340889808029254,0.598,1
-0.061175619505875536,0.599,1
0.09275820361066528,0.6,1
0.0459632168468754,0.601,1
0.007770942020797087,0.602,1
-0.07940126772558584,0.603,1
0.07556476968086387,0.604,1
-0.14900474097442068,0.605,1
-0.19521019450686058,0.606,1
-0.0452398750065752,0.607,1
-0.13686261352637183,0.608,1
0.02958108854879586,0.609,1
0.1623483525471613,0.61,1
-0.052968985535574,0.611,1
-0.025718826048008594,0.612,1
0.07509555002498361,0.613,1
-0.16358969176713614,0.614,1
-0.15316544385506395,0.615,1
0.18345563424543226,0.616,1
-0.05275246020071659,0.617,1
-0.0223240229593461,0.618,1
0.1306360849384369,0.619,1
0.07729071327489488,0.62,1
-0.18515739146484197,0.621,1
0.11687232621835153,0.622,1
-0.04717230989858947,0.623,1
-0.07880114021282578,0.624,1
-0.16747907578756235,0.625,1
-0.19697571153464757,0.626,1
0.00873659274372556,0.627,1
0.0844907183544593,0.628,1
-0.17128534245217522,0.629,1
-0.15756685439766022,0.63,1
0.08587151300881057,0.631,1
0.03274995023680549,0.632,1
0.04825992760743972,0.633,1
-0.08612395065480916,0.634,1
-0.04655077264767072,0.635,1
-0.13884097025719933,0.636,1
0.04943108836991769,0.637,1
-0.044777473771083855,0.638,1
-0.08452430258220874,0.639,1
0.06921272597745524,0.64,1
-0.05544003514479543,0.641,1
0.08051441152716285,0.642,1
-0.03438467251385254,0.643,1
0.016931804164685163,0.644,1
0.02804219653961225,0.645,1
0.07176545894283419,0.646,1
-0.039866071620287324,0.647,1
0.10280059648229045,0.648,1
0.05335292143777805,0.649,1
0.19833784344033098,0.65,1
-0.12007370562292075,0.651,1
-0.041447409058180465,0.652,1
0.04511364907024323,0.653,1
-0.026245056066697116,0.654,1
0.10204267206109066,0.655,1
-0.04340324803022699,0.656,1
-0.03359409389675532,0.657,1
-0.021809238157075424,0.658,1
-0.011470680643263544,0.659,1
0.0090373957608694,0.66,1
-0.12902718643931205,0.661,1
-0.044530243178094744,0.662,1
0.1059596118493416,0.663,1
0.16017638794625505,0.664,1
0.02907049635621244,0.665,1
-0.15398402644936007,0.666,1
0.14315219322366174,0.667,1
0.11475890314884048,0.668,1
-0.003693200764611118,0.669,1
0.03906887476160435,0.67,1
0.11120874284258796,0.671,1
0.08523531979425675,0.672,1
0.11493295613046473,0.673,1
-0.1373410622521852,0.674,1
-0.13347842631192403,0.675,1
-0.032474785805028265,0.676,1
-0.09222882349190087,0.677,1
0.09287397028711603,0.678,1
0.07050863096420827,0.679,1
-0.00590209227685563,0.68,1
-0.07407758687397087,0.681,1
-0.16717309974973726,0.682,1
-0.06125412158270056,0.683,1
-0.14828685352897356,0.684,1
-0.071213118391869,0.685,1
-0.027713744580618704,0.686,1
-7.227929891392691e-4,0.687,1
0.05059923354980475,0.6880000000000001,1
0.12316327522235596,0.6890000000000001,1
0.02766853128875246,0.6900000000000001,1
-0.20997011713800387,0.6910000000000001,1
-0.08037754306260822,0.6920000000000001,1
0.0804082706755595,0.6930000000000001,1
-0.017767486833148785,0.6940000000000001,1
-0.04941567696634368,0.6950000000000001,1
0.09801215425241622,0.6960000000000001,1
-0.010056813602668968,0.6970000000000001,1
0.09708484861015451,0.6980000000000001,1
-0.031036687986416414,0.6990000000000001,1
0.0654996309218518,0.7000000000000001,1
-0.037691315588054934,0.7010000000000001,1
0.05105115302494706,0.7020000000000001,1
0.04362284072642395,0.7030000000000001,1
-0.011363781624196628,0.704,1
0.13394088562949458,0.705,1
-0.0021851358656933585,0.706,1
0.0373164528251115,0.707,1
0.09750585658909738,0.708,1
0.042869095131836246,0.709,1
-0.027121416641936926,0.71,1
-0.14647296585793768,0.711,1
0.11213623725388584,0.712,1
-0.20909333736324853,0.713,1
0.05948134358241326,0.714,1
-0.12225285580364492,0.715,1
-0.0067876882692080726,0.716,1
-0.00834526806469843,0.717,1
-0.17745498017300396,0.718,1
-0.06511513811289953,0.719,1
-0.12779622107394792,0.72,1
-0.10730489211368464,0.721,1
-0.02059874512851402,0.722,1
-0.04744540594639907,0.723,1
0.07360656568616543,0.724,1
-0.10181922508577335,0.725,1
-0.078662902278494,0.726,1
0.0037616180580164905,0.727,1
-0.18571414150603333,0.728,1
-0.016887656080969322,0.729,1
-0.024712477908127656,0.73,1
-0.09544341936356864,0.731,1
-0.05506105773984657,0.732,1
-0.16413974442338927,0.733,1
-0.07815759216509552,0.734,1
-0.03945912070933513,0.735,1
-0.0469383314539063,0.736,1
-0.07359991284174053,0.737,1
-0.21491238970204032,0.738,1
0.013289247181189207,0.739,1
-0.12284051043340205,0.74,1
-0.02476748130576103,0.741,1
0.004656096300348309,0.742,1
0.0402484703932059,0.743,1
-0.011216142682801522,0.744,1
-0.05672741174429333,0.745,1
-0.09923376620462782,0.746,1
0.10393680587083164,0.747,1
0.005984272015802192,0.748,1
-0.11493390613985577,0.749,1
-0.1870551408380072,0.75,1
0.04621246105494552,0.751,1
0.02865214641556448,0.752,1
0.1081884437268827,0.753,1
0.10913484025674323,0.754,1
0.22576984060304134,0.755,1
-0.12870266136035058,0.756,1
-0.12208030357200006,0.757,1
-0.1500479565079076,0.758,1
-0.059072705973797816,0.759,1
0.07679596510272524,0.76,1
0.04097799474270453,0.761,1
0.09734009412370741,0.762,1
-0.13639223872229164,0.763,1
-0.00115796151778788,0.764,1
0.0482908374800972,0.765,1
0.015500012159551014,0.766,1
0.12150897501489728,0.767,1
-0.08377858444996297,0.768,1
0.06215948431841848,0.769,1
0.015552490009675225,0.77,1
0.04089827907569307,0.771,1
-0.15775544892648607,0.772,1
0.08368360941885951,0.773,1
0.07235145596520859,0.774,1
0.013147873919411033,0.775,1
-0.0347255182614316,0.776,1
0.1576821662989929,0.777,1
-0.019683639705713935,0.778,1
0.041092328195858834,0.779,1
-0.0553991035221659,0.78,1
-0.01750774285428851,0.781,1
-0.25750772071869193,0.782,1
-0.09869676545577188,0.783,1
0.11803086123515177,0.784,1
-0.031160089793570146,0.785,1
-0.12892839001645948,0.786,1
-0.15557352765524426,0.787,1
0.03518641937671465,0.788,1
-0.10236187185011801,0.789,1
0.2583169289277402,0.79,1
0.12263237679100308,0.791,1
0.108451182102266,0.792,1
0.01267431975701833,0.793,1
-0.11214420165481648,0.794,1
0.028920799032568868,0.795,1
0.06381548889997211,0.796,1
-0.009536723635465441,0.797,1
-0.0806979203185191,0.798,1
0.16081956790642885,0.799,1
0.04115533036510015,0.8,1
-0.04024843245290663,0.801,1
0.011096235797485844,0.802,1
0.06540360686792977,0.803,1
0.10690657461711178,0.804,1
-0.18834101414893556,0.805,1
-0.14429269621452015,0.806,1
0.0461029846216729,0.807,1
0.059827991943851626,0.808,1
-0.08844762950372004,0.809,1
0.03607078829670969,0.81,1
-0.16940240555340497,0.811,1
-0.04623996276246982,0.812,1
0.10252511998516226,0.8130000000000001,1
0.012343094215529074,0.8140000000000001,1
0.07568161328106338,0.8150000000000001,1
-0.09873234924834826,0.8160000000000001,1
0.014007093538824162,0.8170000000000001,1
-0.15374869451971598,0.8180000000000001,1
0.0025771832522805227,0.8190000000000001,1
-0.10230304673911941,0.8200000000000001,1
-0.17590579981354373,0.8210000000000001,1
-0.08884587900432478,0.8220000000000001,1
0.1962804091881272,0.8230000000000001,1
-0.049405806662283835,0.8240000000000001,1
-0.04890527168621959,0.8250000000000001,1
-0.053167220962064436,0.8260000000000001,1
-0.07057837982576498,0.8270000000000001,1
-0.07872455985266674,0.8280000000000001,1
0.004070628426532122,0.8290000000000001,1
-0.016025742673925186,0.8300000000000001,1
0.07074360751303375,0.8310000000000001,1
0.06725964706007698,0.8320000000000001,1
0.04448694913010014,0.833,1
-0.013289609456571226,0.834,1
0.02365824569886626,0.835,1
0.11138805651583945,0.836,1
-0.010999740087242915,0.837,1
0.0041185051013977025,0.838,1
-0.17992508423144085,0.839,1
-0.10503174452816506,0.84,1
0.03806652281288333,0.841,1
-0.14943933168255216,0.842,1
-0.0065333948443283205,0.843,1
-0.036416995297510336,0.844,1
0.08455293256394945,0.845,1
0.04354293025442695,0.846,1
-0.05341378933942703,0.847,1
0.09432393605398173,0.848,1
0.030183546189375896,0.849,1
0.005744549092428955,0.85,1
0.11782333990001786,0.851,1
0.029445691848378638,0.852,1
0.11452630352480715,0.853,1
-0.015418267856020225,0.854,1
0.06364761928102744,0.855,1
0.09107738654102154,0.856,1
-0.0662806250607168,0.857,1
-0.029063035478601496,0.858,1
