date,time,group,subject,build,blocknum,trialnum,blockcode,trialcode,pretrialpause,posttrialpause,windowcenter,trialduration,trialtimeout,blocktimeout,response,correct,latency,inwindow
100918,12:52:08,607010530,896525387,4.0.10.0,1,7,end_of_study_questions_ufirst,self_exclusion_1,0,0,0,0,0,0,"Yes, use my data",1,10113,0
100918,12:52:08,607010530,896525387,4.0.10.0,1,7,end_of_study_questions_ufirst,self_exclusion_1other,0,0,0,0,0,0,,1,10113,0
100918,13:02:37,403116376,232565411,4.0.10.0,1,1,end_of_study_questions_ufirst,politics,0,0,0,0,0,0,very republican,1,9092,0
100918,13:02:37,403116376,232565411,4.0.10.0,1,2,end_of_study_questions_ufirst,awareness,0,0,0,0,0,0,I don't know,1,24258,0
100918,13:02:37,403116376,232565411,4.0.10.0,1,3,end_of_study_questions_ufirst,demand_to,0,0,0,0,0,0,My responses were genuinely based on whether I was influenced or not,1,31421,0
100918,13:02:37,403116376,232565411,4.0.10.0,1,3,end_of_study_questions_ufirst,demand_pn,0,0,0,0,0,0,My responses were genuinely based on whether I was influenced or not,1,31421,0
100918,13:02:37,403116376,232565411,4.0.10.0,1,4,end_of_study_questions_ufirst,influence_general_to,0,0,0,0,0,0,a few,1,21043,0
100918,13:02:37,403116376,232565411,4.0.10.0,1,4,end_of_study_questions_ufirst,influence_general_pn,0,0,0,0,0,0,none,1,21043,0
100918,13:02:37,403116376,232565411,4.0.10.0,1,5,end_of_study_questions_ufirst,unintentionality_to,0,0,0,0,0,0,I don't know,1,18770,0
100918,13:02:37,403116376,232565411,4.0.10.0,1,5,end_of_study_questions_ufirst,unintentionality_pn,0,0,0,0,0,0,none,1,18770,0
100918,13:02:37,403116376,232565411,4.0.10.0,1,6,end_of_study_questions_ufirst,intentionality_to,0,0,0,0,0,0,none,1,9536,0
100918,13:02:37,403116376,232565411,4.0.10.0,1,6,end_of_study_questions_ufirst,intentionality_pn,0,0,0,0,0,0,none,1,9536,0
100918,13:02:37,403116376,232565411,4.0.10.0,1,7,end_of_study_questions_ufirst,self_exclusion_1,0,0,0,0,0,0,"Yes, use my data",1,4871,0
100918,13:02:37,403116376,232565411,4.0.10.0,1,7,end_of_study_questions_ufirst,self_exclusion_1other,0,0,0,0,0,0,,1,4871,0
100918,09:59:17,544055788,313716435,4.0.10.0,1,1,end_of_study_questions_ufirst,politics,0,0,0,0,0,0,very republican,1,3130,0
100918,09:59:17,544055788,313716435,4.0.10.0,1,2,end_of_study_questions_ufirst,awareness,0,0,0,0,0,0,a few,1,16338,0
100918,09:59:17,544055788,313716435,4.0.10.0,1,3,end_of_study_questions_ufirst,demand_to,0,0,0,0,0,0,My responses were genuinely based on whether I was influenced or not,1,16354,0
100918,09:59:17,544055788,313716435,4.0.10.0,1,3,end_of_study_questions_ufirst,demand_pn,0,0,0,0,0,0,My responses were genuinely based on whether I was influenced or not,1,16354,0
100918,09:59:17,544055788,313716435,4.0.10.0,1,4,end_of_study_questions_ufirst,influence_general_to,0,0,0,0,0,0,about half,1,20584,0
100918,09:59:17,544055788,313716435,4.0.10.0,1,4,end_of_study_questions_ufirst,influence_general_pn,0,0,0,0,0,0,most,1,20584,0
100918,09:59:17,544055788,313716435,4.0.10.0,1,5,end_of_study_questions_ufirst,unintentionality_to,0,0,0,0,0,0,a few,1,8047,0
100918,09:59:17,544055788,313716435,4.0.10.0,1,5,end_of_study_questions_ufirst,unintentionality_pn,0,0,0,0,0,0,a few,1,8047,0
100918,09:59:17,544055788,313716435,4.0.10.0,1,6,end_of_study_questions_ufirst,intentionality_to,0,0,0,0,0,0,less than half,1,8690,0
100918,09:59:17,544055788,313716435,4.0.10.0,1,6,end_of_study_questions_ufirst,intentionality_pn,0,0,0,0,0,0,more than half,1,8690,0
100918,09:59:17,544055788,313716435,4.0.10.0,1,7,end_of_study_questions_ufirst,self_exclusion_1,0,0,0,0,0,0,"Yes, use my data",1,6188,0
100918,09:59:17,544055788,313716435,4.0.10.0,1,7,end_of_study_questions_ufirst,self_exclusion_1other,0,0,0,0,0,0,,1,6188,0
100918,13:07:43,624935418,844835660,4.0.10.0,1,1,end_of_study_questions_ifirst,politics,0,0,0,0,0,0,a little republican,1,6927,0
100918,13:07:43,624935418,844835660,4.0.10.0,1,2,end_of_study_questions_ifirst,awareness,0,0,0,0,0,0,most,1,18733,0
100918,13:07:43,624935418,844835660,4.0.10.0,1,3,end_of_study_questions_ifirst,demand_to,0,0,0,0,0,0,My responses were genuinely based on whether I was influenced or not,1,13834,0
100918,13:07:43,624935418,844835660,4.0.10.0,1,3,end_of_study_questions_ifirst,demand_pn,0,0,0,0,0,0,My responses were genuinely based on whether I was influenced or not,1,13834,0
100918,13:07:43,624935418,844835660,4.0.10.0,1,4,end_of_study_questions_ifirst,influence_general_to,0,0,0,0,0,0,a few,1,20958,0
100918,13:07:43,624935418,844835660,4.0.10.0,1,4,end_of_study_questions_ifirst,influence_general_pn,0,0,0,0,0,0,none,1,20958,0
100918,13:07:43,624935418,844835660,4.0.10.0,1,5,end_of_study_questions_ifirst,intentionality_to,0,0,0,0,0,0,none,1,12318,0
100918,13:07:43,624935418,844835660,4.0.10.0,1,5,end_of_study_questions_ifirst,intentionality_pn,0,0,0,0,0,0,none,1,12318,0
100918,13:07:43,624935418,844835660,4.0.10.0,1,6,end_of_study_questions_ifirst,unintentionality_to,0,0,0,0,0,0,a few,1,12738,0
100918,13:07:43,624935418,844835660,4.0.10.0,1,6,end_of_study_questions_ifirst,unintentionality_pn,0,0,0,0,0,0,a few,1,12738,0
100918,13:07:43,624935418,844835660,4.0.10.0,1,7,end_of_study_questions_ifirst,self_exclusion_1,0,0,0,0,0,0,"Yes, use my data",1,6797,0
100918,13:07:43,624935418,844835660,4.0.10.0,1,7,end_of_study_questions_ifirst,self_exclusion_1other,0,0,0,0,0,0,,1,6797,0
100918,13:09:54,484393856,12844131,4.0.10.0,1,1,end_of_study_questions_ufirst,politics,0,0,0,0,0,0,neither/moderate,1,5916,0
100918,13:09:54,484393856,12844131,4.0.10.0,1,2,end_of_study_questions_ufirst,awareness,0,0,0,0,0,0,most,1,11342,0
100918,13:09:54,484393856,12844131,4.0.10.0,1,3,end_of_study_questions_ufirst,demand_to,0,0,0,0,0,0,My responses were genuinely based on whether I was influenced or not,1,10215,0
100918,13:09:54,484393856,12844131,4.0.10.0,1,3,end_of_study_questions_ufirst,demand_pn,0,0,0,0,0,0,My responses were genuinely based on whether I was influenced or not,1,10215,0
100918,13:09:54,484393856,12844131,4.0.10.0,1,4,end_of_study_questions_ufirst,influence_general_to,0,0,0,0,0,0,most,1,12862,0
100918,13:09:54,484393856,12844131,4.0.10.0,1,4,end_of_study_questions_ufirst,influence_general_pn,0,0,0,0,0,0,all,1,12862,0
100918,13:09:54,484393856,12844131,4.0.10.0,1,5,end_of_study_questions_ufirst,unintentionality_to,0,0,0,0,0,0,none,1,8302,0
100918,13:09:54,484393856,12844131,4.0.10.0,1,5,end_of_study_questions_ufirst,unintentionality_pn,0,0,0,0,0,0,none,1,8302,0
100918,13:09:54,484393856,12844131,4.0.10.0,1,6,end_of_study_questions_ufirst,intentionality_to,0,0,0,0,0,0,none,1,7279,0
100918,13:09:54,484393856,12844131,4.0.10.0,1,6,end_of_study_questions_ufirst,intentionality_pn,0,0,0,0,0,0,none,1,7279,0
100918,13:09:54,484393856,12844131,4.0.10.0,1,7,end_of_study_questions_ufirst,self_exclusion_1,0,0,0,0,0,0,"Yes, use my data",1,2859,0
100918,13:09:54,484393856,12844131,4.0.10.0,1,7,end_of_study_questions_ufirst,self_exclusion_1other,0,0,0,0,0,0,,1,2859,0
100918,13:12:59,52747213,295994828,4.0.10.0,1,1,end_of_study_questions_ifirst,politics,0,0,0,0,0,0,a little republican,1,4345,0
100918,13:12:59,52747213,295994828,4.0.10.0,1,2,end_of_study_questions_ifirst,awareness,0,0,0,0,0,0,all,1,15954,0
100918,13:12:59,52747213,295994828,4.0.10.0,1,3,end_of_study_questions_ifirst,demand_to,0,0,0,0,0,0,My responses were genuinely based on whether I was influenced or not,1,25697,0
100918,13:12:59,52747213,295994828,4.0.10.0,1,3,end_of_study_questions_ifirst,demand_pn,0,0,0,0,0,0,My responses were genuinely based on whether I was influenced or not,1,25697,0
100918,13:12:59,52747213,295994828,4.0.10.0,1,4,end_of_study_questions_ifirst,influence_general_to,0,0,0,0,0,0,none,1,21082,0
100918,13:12:59,52747213,295994828,4.0.10.0,1,4,end_of_study_questions_ifirst,influence_general_pn,0,0,0,0,0,0,none,1,21082,0
100918,13:12:59,52747213,295994828,4.0.10.0,1,5,end_of_study_questions_ifirst,intentionality_to,0,0,0,0,0,0,none,1,11524,0
100918,13:12:59,52747213,295994828,4.0.10.0,1,5,end_of_study_questions_ifirst,intentionality_pn,0,0,0,0,0,0,none,1,11524,0
100918,13:12:59,52747213,295994828,4.0.10.0,1,6,end_of_study_questions_ifirst,unintentionality_to,0,0,0,0,0,0,a few,1,14828,0
100918,13:12:59,52747213,295994828,4.0.10.0,1,6,end_of_study_questions_ifirst,unintentionality_pn,0,0,0,0,0,0,less than half,1,14828,0
100918,13:12:59,52747213,295994828,4.0.10.0,1,7,end_of_study_questions_ifirst,self_exclusion_1,0,0,0,0,0,0,"Yes, use my data",1,8543,0
100918,13:12:59,52747213,295994828,4.0.10.0,1,7,end_of_study_questions_ifirst,self_exclusion_1other,0,0,0,0,0,0,,1,8543,0
100918,13:14:18,250984694,568558267,4.0.10.0,1,1,end_of_study_questions_ufirst,politics,0,0,0,0,0,0,somewhat republican,1,6668,0
100918,13:14:18,250984694,568558267,4.0.10.0,1,2,end_of_study_questions_ufirst,awareness,0,0,0,0,0,0,all,1,17438,0
100918,13:14:18,250984694,568558267,4.0.10.0,1,3,end_of_study_questions_ufirst,demand_to,0,0,0,0,0,0,My responses were genuinely based on whether I was influenced or not,1,17435,0
100918,13:14:18,250984694,568558267,4.0.10.0,1,3,end_of_study_questions_ufirst,demand_pn,0,0,0,0,0,0,My responses were genuinely based on whether I was influenced or not,1,17435,0
100918,13:14:18,250984694,568558267,4.0.10.0,1,4,end_of_study_questions_ufirst,influence_general_to,0,0,0,0,0,0,all,1,12419,0
100918,13:14:18,250984694,568558267,4.0.10.0,1,4,end_of_study_questions_ufirst,influence_general_pn,0,0,0,0,0,0,most,1,12419,0
100918,13:14:18,250984694,568558267,4.0.10.0,1,5,end_of_study_questions_ufirst,unintentionality_to,0,0,0,0,0,0,all,1,18129,0
100918,13:14:18,250984694,568558267,4.0.10.0,1,5,end_of_study_questions_ufirst,unintentionality_pn,0,0,0,0,0,0,most,1,18129,0
100918,13:14:18,250984694,568558267,4.0.10.0,1,6,end_of_study_questions_ufirst,intentionality_to,0,0,0,0,0,0,all,1,10364,0
100918,13:14:18,250984694,568558267,4.0.10.0,1,6,end_of_study_questions_ufirst,intentionality_pn,0,0,0,0,0,0,most,1,10364,0
100918,13:14:18,250984694,568558267,4.0.10.0,1,7,end_of_study_questions_ufirst,self_exclusion_1,0,0,0,0,0,0,"Yes, use my data",1,13352,0
100918,13:14:18,250984694,568558267,4.0.10.0,1,7,end_of_study_questions_ufirst,self_exclusion_1other,0,0,0,0,0,0,,1,13352,0
100918,10:17:18,35761142,733556163,4.0.10.0,1,1,end_of_study_questions_ufirst,politics,0,0,0,0,0,0,neither/moderate,1,6139,0
100918,10:17:18,35761142,733556163,4.0.10.0,1,2,end_of_study_questions_ufirst,awareness,0,0,0,0,0,0,about half,1,11404,0
100918,10:17:18,35761142,733556163,4.0.10.0,1,3,end_of_study_questions_ufirst,demand_to,0,0,0,0,0,0,My responses were genuinely based on whether I was influenced or not,1,19217,0
100918,10:17:18,35761142,733556163,4.0.10.0,1,3,end_of_study_questions_ufirst,demand_pn,0,0,0,0,0,0,I'm not sure or don't know why I responded the way I did,1,19217,0
100918,10:17:18,35761142,733556163,4.0.10.0,1,4,end_of_study_questions_ufirst,influence_general_to,0,0,0,0,0,0,more than half,1,10034,0
100918,10:17:18,35761142,733556163,4.0.10.0,1,4,end_of_study_questions_ufirst,influence_general_pn,0,0,0,0,0,0,about half,1,10034,0
100918,10:17:18,35761142,733556163,4.0.10.0,1,5,end_of_study_questions_ufirst,unintentionality_to,0,0,0,0,0,0,most,1,9576,0
100918,10:17:18,35761142,733556163,4.0.10.0,1,5,end_of_study_questions_ufirst,unintentionality_pn,0,0,0,0,0,0,more than half,1,9576,0
100918,10:17:18,35761142,733556163,4.0.10.0,1,6,end_of_study_questions_ufirst,intentionality_to,0,0,0,0,0,0,most,1,11397,0
100918,10:17:18,35761142,733556163,4.0.10.0,1,6,end_of_study_questions_ufirst,intentionality_pn,0,0,0,0,0,0,about half,1,11397,0
100918,10:17:18,35761142,733556163,4.0.10.0,1,7,end_of_study_questions_ufirst,self_exclusion_1,0,0,0,0,0,0,"Yes, use my data",1,8646,0
100918,10:17:18,35761142,733556163,4.0.10.0,1,7,end_of_study_questions_ufirst,self_exclusion_1other,0,0,0,0,0,0,,1,8646,0
100918,12:18:10,283091169,964904693,4.0.10.0,1,1,end_of_study_questions_ufirst,politics,0,0,0,0,0,0,very republican,1,11318,0
100918,12:18:10,283091169,964904693,4.0.10.0,1,2,end_of_study_questions_ufirst,awareness,0,0,0,0,0,0,all,1,17052,0
100918,12:18:10,283091169,964904693,4.0.10.0,1,3,end_of_study_questions_ufirst,demand_to,0,0,0,0,0,0,My responses were genuinely based on whether I was influenced or not,1,11037,0
100918,12:18:10,283091169,964904693,4.0.10.0,1,3,end_of_study_questions_ufirst,demand_pn,0,0,0,0,0,0,My responses were genuinely based on whether I was influenced or not,1,11037,0
100918,12:18:10,283091169,964904693,4.0.10.0,1,4,end_of_study_questions_ufirst,influence_general_to,0,0,0,0,0,0,none,1,11901,0
100918,12:18:10,283091169,964904693,4.0.10.0,1,4,end_of_study_questions_ufirst,influence_general_pn,0,0,0,0,0,0,none,1,11901,0
100918,12:18:10,283091169,964904693,4.0.10.0,1,5,end_of_study_questions_ufirst,unintentionality_to,0,0,0,0,0,0,a few,1,9135,0
100918,12:18:10,283091169,964904693,4.0.10.0,1,5,end_of_study_questions_ufirst,unintentionality_pn,0,0,0,0,0,0,a few,1,9135,0
100918,12:18:10,283091169,964904693,4.0.10.0,1,6,end_of_study_questions_ufirst,intentionality_to,0,0,0,0,0,0,none,1,9334,0
100918,12:18:10,283091169,964904693,4.0.10.0,1,6,end_of_study_questions_ufirst,intentionality_pn,0,0,0,0,0,0,none,1,9334,0
100918,12:18:10,283091169,964904693,4.0.10.0,1,7,end_of_study_questions_ufirst,self_exclusion_1,0,0,0,0,0,0,"Yes, use my data",1,6851,0
100918,12:18:10,283091169,964904693,4.0.10.0,1,7,end_of_study_questions_ufirst,self_exclusion_1other,0,0,0,0,0,0,,1,6851,0
100918,10:23:33,220583496,602656804,4.0.10.0,1,1,end_of_study_questions_ifirst,politics,0,0,0,0,0,0,a little republican,1,8146,0
100918,10:23:33,220583496,602656804,4.0.10.0,1,2,end_of_study_questions_ifirst,awareness,0,0,0,0,0,0,I don't know,1,34478,0
100918,10:23:33,220583496,602656804,4.0.10.0,1,3,end_of_study_questions_ifirst,demand_to,0,0,0,0,0,0,My responses were genuinely based on whether I was influenced or not,1,61236,0
100918,10:23:33,220583496,602656804,4.0.10.0,1,3,end_of_study_questions_ifirst,demand_pn,0,0,0,0,0,0,My responses were genuinely based on whether I was influenced or not,1,61236,0
100918,10:23:33,220583496,602656804,4.0.10.0,1,4,end_of_study_questions_ifirst,influence_general_to,0,0,0,0,0,0,a few,1,43095,0
100918,10:23:33,220583496,602656804,4.0.10.0,1,4,end_of_study_questions_ifirst,influence_general_pn,0,0,0,0,0,0,a few,1,43095,0
100918,10:23:33,220583496,602656804,4.0.10.0,1,5,end_of_study_questions_ifirst,intentionality_to,0,0,0,0,0,0,none,1,13943,0
100918,10:23:33,220583496,602656804,4.0.10.0,1,5,end_of_study_questions_ifirst,intentionality_pn,0,0,0,0,0,0,none,1,13943,0
100918,10:23:33,220583496,602656804,4.0.10.0,1,6,end_of_study_questions_ifirst,unintentionality_to,0,0,0,0,0,0,about half,1,19476,0
100918,10:23:33,220583496,602656804,4.0.10.0,1,6,end_of_study_questions_ifirst,unintentionality_pn,0,0,0,0,0,0,more than half,1,19476,0
100918,10:23:33,220583496,602656804,4.0.10.0,1,7,end_of_study_questions_ifirst,self_exclusion_1,0,0,0,0,0,0,"Yes, use my data",1,9716,0
100918,10:23:33,220583496,602656804,4.0.10.0,1,7,end_of_study_questions_ifirst,self_exclusion_1other,0,0,0,0,0,0,,1,9716,0
100918,10:32:40,850817502,466283845,4.0.10.0,1,1,end_of_study_questions_ufirst,politics,0,0,0,0,0,0,somewhat republican,1,7744,0
100918,10:32:40,850817502,466283845,4.0.10.0,1,2,end_of_study_questions_ufirst,awareness,0,0,0,0,0,0,all,1,17730,0
100918,10:32:40,850817502,466283845,4.0.10.0,1,3,end_of_study_questions_ufirst,demand_to,0,0,0,0,0,0,My responses were genuinely based on whether I was influenced or not,1,27311,0
100918,10:32:40,850817502,466283845,4.0.10.0,1,3,end_of_study_questions_ufirst,demand_pn,0,0,0,0,0,0,My responses were genuinely based on whether I was influenced or not,1,27311,0
100918,10:32:40,850817502,466283845,4.0.10.0,1,4,end_of_study_questions_ufirst,influence_general_to,0,0,0,0,0,0,less than half,1,15444,0
100918,10:32:40,850817502,466283845,4.0.10.0,1,4,end_of_study_questions_ufirst,influence_general_pn,0,0,0,0,0,0,less than half,1,15444,0
100918,10:32:40,850817502,466283845,4.0.10.0,1,5,end_of_study_questions_ufirst,unintentionality_to,0,0,0,0,0,0,a few,1,12335,0
100918,10:32:40,850817502,466283845,4.0.10.0,1,5,end_of_study_questions_ufirst,unintentionality_pn,0,0,0,0,0,0,a few,1,12335,0
100918,10:32:40,850817502,466283845,4.0.10.0,1,6,end_of_study_questions_ufirst,intentionality_to,0,0,0,0,0,0,none,1,9280,0
100918,10:32:40,850817502,466283845,4.0.10.0,1,6,end_of_study_questions_ufirst,intentionality_pn,0,0,0,0,0,0,none,1,9280,0
100918,10:32:40,850817502,466283845,4.0.10.0,1,7,end_of_study_questions_ufirst,self_exclusion_1,0,0,0,0,0,0,"Yes, use my data",1,10766,0
100918,10:32:40,850817502,466283845,4.0.10.0,1,7,end_of_study_questions_ufirst,self_exclusion_1other,0,0,0,0,0,0,,1,10766,0
100918,10:29:53,311418879,406014575,4.0.10.0,1,1,end_of_study_questions_ufirst,politics,0,0,0,0,0,0,somewhat republican,1,10169,0
100918,10:29:53,311418879,406014575,4.0.10.0,1,2,end_of_study_questions_ufirst,awareness,0,0,0,0,0,0,most,1,51134,0
100918,10:29:53,311418879,406014575,4.0.10.0,1,3,end_of_study_questions_ufirst,demand_to,0,0,0,0,0,0,My responses were genuinely based on whether I was influenced or not,1,57442,0
100918,10:29:53,311418879,406014575,4.0.10.0,1,3,end_of_study_questions_ufirst,demand_pn,0,0,0,0,0,0,My responses were genuinely based on whether I was influenced or not,1,57442,0
100918,10:29:53,311418879,406014575,4.0.10.0,1,4,end_of_study_questions_ufirst,influence_general_to,0,0,0,0,0,0,a few,1,47795,0
100918,10:29:53,311418879,406014575,4.0.10.0,1,4,end_of_study_questions_ufirst,influence_general_pn,0,0,0,0,0,0,less than half,1,47795,0
100918,10:29:53,311418879,406014575,4.0.10.0,1,5,end_of_study_questions_ufirst,unintentionality_to,0,0,0,0,0,0,a few,1,21529,0
100918,10:29:53,311418879,406014575,4.0.10.0,1,5,end_of_study_questions_ufirst,unintentionality_pn,0,0,0,0,0,0,less than half,1,21529,0
100918,10:29:53,311418879,406014575,4.0.10.0,1,6,end_of_study_questions_ufirst,intentionality_to,0,0,0,0,0,0,a few,1,78619,0
100918,10:29:53,311418879,406014575,4.0.10.0,1,6,end_of_study_questions_ufirst,intentionality_pn,0,0,0,0,0,0,a few,1,78619,0
100918,10:29:53,311418879,406014575,4.0.10.0,1,7,end_of_study_questions_ufirst,self_exclusion_1,0,0,0,0,0,0,"No, exclude my data (please specify why):",1,180985,0
100918,10:29:53,311418879,406014575,4.0.10.0,1,7,end_of_study_questions_ufirst,self_exclusion_1other,0,0,0,0,0,0,"The exquisit application I downloaded malfunctioned. While I did see the images before the chinese symbols, I was not able to see the actual chinese symbols. The box was just fuzzy dots inside without a discernable image. Also the ""E"" and ""I"" buttons did not work to rate each one. Sorry about this malfunction.",1,180985,0
100918,13:35:08,587935353,703603455,4.0.10.0,1,1,end_of_study_questions_ufirst,politics,0,0,0,0,0,0,a little republican,1,7484,0
100918,13:35:08,587935353,703603455,4.0.10.0,1,2,end_of_study_questions_ufirst,awareness,0,0,0,0,0,0,all,1,22318,0
100918,13:35:08,587935353,703603455,4.0.10.0,1,3,end_of_study_questions_ufirst,demand_to,0,0,0,0,0,0,My responses were genuinely based on whether I was influenced or not,1,25087,0
100918,13:35:08,587935353,703603455,4.0.10.0,1,3,end_of_study_questions_ufirst,demand_pn,0,0,0,0,0,0,My responses were genuinely based on whether I was influenced or not,1,25087,0
100918,13:35:08,587935353,703603455,4.0.10.0,1,4,end_of_study_questions_ufirst,influence_general_to,0,0,0,0,0,0,a few,1,25153,0
100918,13:35:08,587935353,703603455,4.0.10.0,1,4,end_of_study_questions_ufirst,influence_general_pn,0,0,0,0,0,0,none,1,25153,0
100918,13:35:08,587935353,703603455,4.0.10.0,1,5,end_of_study_questions_ufirst,unintentionality_to,0,0,0,0,0,0,I don't know,1,24567,0
100918,13:35:08,587935353,703603455,4.0.10.0,1,5,end_of_study_questions_ufirst,unintentionality_pn,0,0,0,0,0,0,I don't know,1,24567,0
100918,13:35:08,587935353,703603455,4.0.10.0,1,6,end_of_study_questions_ufirst,intentionality_to,0,0,0,0,0,0,none,1,14077,0
100918,13:35:08,587935353,703603455,4.0.10.0,1,6,end_of_study_questions_ufirst,intentionality_pn,0,0,0,0,0,0,none,1,14077,0
100918,13:35:08,587935353,703603455,4.0.10.0,1,7,end_of_study_questions_ufirst,self_exclusion_1,0,0,0,0,0,0,"Yes, use my data",1,18176,0
100918,13:35:08,587935353,703603455,4.0.10.0,1,7,end_of_study_questions_ufirst,self_exclusion_1other,0,0,0,0,0,0,,1,18176,0
100918,12:36:46,470849782,993168739,4.0.10.0,1,1,end_of_study_questions_ufirst,politics,0,0,0,0,0,0,somewhat republican,1,10680,0
100918,12:36:46,470849782,993168739,4.0.10.0,1,2,end_of_study_questions_ufirst,awareness,0,0,0,0,0,0,all,1,48923,0
100918,12:36:46,470849782,993168739,4.0.10.0,1,3,end_of_study_questions_ufirst,demand_to,0,0,0,0,0,0,My responses were genuinely based on whether I was influenced or not,1,25799,0
100918,12:36:46,470849782,993168739,4.0.10.0,1,3,end_of_study_questions_ufirst,demand_pn,0,0,0,0,0,0,My responses were genuinely based on whether I was influenced or not,1,25799,0
100918,12:36:46,470849782,993168739,4.0.10.0,1,4,end_of_study_questions_ufirst,influence_general_to,0,0,0,0,0,0,less than half,1,19463,0
100918,12:36:46,470849782,993168739,4.0.10.0,1,4,end_of_study_questions_ufirst,influence_general_pn,0,0,0,0,0,0,about half,1,19463,0
100918,12:36:46,470849782,993168739,4.0.10.0,1,5,end_of_study_questions_ufirst,unintentionality_to,0,0,0,0,0,0,a few,1,42300,0
100918,12:36:46,470849782,993168739,4.0.10.0,1,5,end_of_study_questions_ufirst,unintentionality_pn,0,0,0,0,0,0,a few,1,42300,0
100918,12:36:46,470849782,993168739,4.0.10.0,1,6,end_of_study_questions_ufirst,intentionality_to,0,0,0,0,0,0,a few,1,13780,0
100918,12:36:46,470849782,993168739,4.0.10.0,1,6,end_of_study_questions_ufirst,intentionality_pn,0,0,0,0,0,0,less than half,1,13780,0
100918,12:36:46,470849782,993168739,4.0.10.0,1,7,end_of_study_questions_ufirst,self_exclusion_1,0,0,0,0,0,0,"Yes, use my data",1,9227,0
100918,12:36:46,470849782,993168739,4.0.10.0,1,7,end_of_study_questions_ufirst,self_exclusion_1other,0,0,0,0,0,0,,1,9227,0
100918,12:39:22,573144487,503719655,4.0.10.0,1,1,end_of_study_questions_ufirst,politics,0,0,0,0,0,0,somewhat republican,1,4846,0
