"date","time","group","subject","build","blocknum","trialnum","blockcode","trialcode","pretrialpause","posttrialpause","trialduration","trialtimeout","response","correct","latency"
"081519","22:17:15","977396169","228057614","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5d3f4d08192f3200017cae9d","1","9782"
"081519","22:17:15","977396169","228057614","5.0.14.0","1","2","demographics","age","0","0","0","0","21","1","2788"
"081519","22:17:15","977396169","228057614","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","3312"
"081519","22:17:02","792010419","828608450","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5cb6d911d367600001b3aec9","1","35174"
"081519","22:17:02","792010419","828608450","5.0.14.0","1","2","demographics","age","0","0","0","0","18","1","3565"
"081519","22:17:02","792010419","828608450","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","3556"
"081519","13:19:08","601499655","522619371","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5d480ce723a1260018201df2 ","1","7342"
"081519","13:19:08","601499655","522619371","5.0.14.0","1","2","demographics","age","0","0","0","0","24","1","2918"
"081519","13:19:08","601499655","522619371","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","5321"
"081519","13:19:13","761519615","377356727","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5c6564046f2502000129f294 ","1","8650"
"081519","13:19:13","761519615","377356727","5.0.14.0","1","2","demographics","age","0","0","0","0","21","1","4062"
"081519","13:19:13","761519615","377356727","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","35239"
"081519","13:22:12","728334095","448597531","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5d45707275574c00010e0ae3","1","12925"
"081519","13:22:12","728334095","448597531","5.0.14.0","1","2","demographics","age","0","0","0","0","18","1","2664"
"081519","13:22:12","728334095","448597531","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","3336"
"081519","13:22:26","719613865","439877301","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5c978f0c407b560016903c81","1","6033"
"081519","13:22:26","719613865","439877301","5.0.14.0","1","2","demographics","age","0","0","0","0","34","1","4149"
"081519","13:22:26","719613865","439877301","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","7033"
"081519","13:23:44","907986139","966084086","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5d1e64f49eeb4b001989b53d","1","13193"
"081519","13:23:44","907986139","966084086","5.0.14.0","1","2","demographics","age","0","0","0","0","18","1","4469"
"081519","13:23:44","907986139","966084086","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","4298"
"081519","13:24:02","80128193","281254961","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5a58f418f6c517000194f047","1","2853"
"081519","13:24:02","80128193","281254961","5.0.14.0","1","2","demographics","age","0","0","0","0","41","1","2313"
"081519","13:24:02","80128193","281254961","5.0.14.0","1","3","demographics","gender","0","0","0","0","Female","1","4007"
"081519","13:25:59","674774292","364937370","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0"," 5b9fe1f1ed4db10001549269","1","38568"
"081519","13:25:59","674774292","364937370","5.0.14.0","1","2","demographics","age","0","0","0","0","31","1","3898"
"081519","13:25:59","674774292","364937370","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","5297"
"081519","13:25:59","674774292","364937370","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0"," 5b9fe1f1ed4db10001549269","1","38568"
"081519","13:25:59","674774292","364937370","5.0.14.0","1","2","demographics","age","0","0","0","0","31","1","3898"
"081519","13:25:59","674774292","364937370","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","5297"
"081519","13:29:12","998726781","440128219","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5d19cf08a61758001a10f45d","1","11953"
"081519","13:29:12","998726781","440128219","5.0.14.0","1","2","demographics","age","0","0","0","0","19 ","1","4077"
"081519","13:29:12","998726781","440128219","5.0.14.0","1","3","demographics","gender","0","0","0","0","Female","1","3463"
"081519","13:29:52","463205675","349627158","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5c9803202b67f500016cc426","1","20136"
"081519","13:29:52","463205675","349627158","5.0.14.0","1","2","demographics","age","0","0","0","0","34","1","3930"
"081519","13:29:52","463205675","349627158","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","4254"
"081519","13:30:09","530229216","560059094","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5aeae021a110a00001f7eda5","1","3161"
"081519","13:30:09","530229216","560059094","5.0.14.0","1","2","demographics","age","0","0","0","0","42","1","3503"
"081519","13:30:09","530229216","560059094","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","3046"
"081519","13:30:22","661053526","208510603","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5d47edd5c83d9f0001260913","1","4257"
"081519","13:30:22","661053526","208510603","5.0.14.0","1","2","demographics","age","0","0","0","0","22","1","2220"
"081519","13:30:22","661053526","208510603","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","5321"
"081519","07:30:27","803826869","629120711","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5cfad4e62d99a90001d41317","1","6665"
"081519","07:30:27","803826869","629120711","5.0.14.0","1","2","demographics","age","0","0","0","0","20","1","2511"
"081519","07:30:27","803826869","629120711","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","2666"
"081519","13:31:27","678028729","495747347","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5cab432c797d90000102fe1e","1","20280"
"081519","13:31:27","678028729","495747347","5.0.14.0","1","2","demographics","age","0","0","0","0","29","1","2272"
"081519","13:31:27","678028729","495747347","5.0.14.0","1","3","demographics","gender","0","0","0","0","Female","1","5253"
"081519","13:31:58","270725511","483929503","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5a572107e0cf3d0001263e50","1","10539"
"081519","13:31:58","270725511","483929503","5.0.14.0","1","2","demographics","age","0","0","0","0","24","1","3546"
"081519","13:31:58","270725511","483929503","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","2284"
"081519","13:32:02","343532534","815623241","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5d00f364efaf74001789b246","1","3741"
"081519","13:32:02","343532534","815623241","5.0.14.0","1","2","demographics","age","0","0","0","0","29","1","2597"
"081519","13:32:02","343532534","815623241","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","5106"
"081519","08:31:18","453607225","413792409","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","57a9e6f82fc0d400012c9db2","1","5502"
"081519","08:31:18","453607225","413792409","5.0.14.0","1","2","demographics","age","0","0","0","0","35","1","2902"
"081519","08:31:18","453607225","413792409","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","7065"
"081519","13:32:41","644794453","164805700","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","59a534dc4d25e800012fcd66","1","8851"
"081519","13:32:41","644794453","164805700","5.0.14.0","1","2","demographics","age","0","0","0","0","60","1","6205"
"081519","13:32:41","644794453","164805700","5.0.14.0","1","3","demographics","gender","0","0","0","0","Female","1","6485"
"081519","13:27:10","268383123","794638395","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5b95a86121e7200001f59b5f","1","225981"
"081519","13:27:10","268383123","794638395","5.0.14.0","1","2","demographics","age","0","0","0","0","21","1","2692"
"081519","13:27:10","268383123","794638395","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","3409"
"081519","13:34:54","29404700","74603181","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5d0a9e4590da3200177ca97c","1","3300"
"081519","13:34:54","29404700","74603181","5.0.14.0","1","2","demographics","age","0","0","0","0","21","1","2265"
"081519","13:34:54","29404700","74603181","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","3952"
"081519","13:35:33","321688642","274836154","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","55deb66404fec5001160729f","1","4256"
"081519","13:35:33","321688642","274836154","5.0.14.0","1","2","demographics","age","0","0","0","0","51","1","3809"
"081519","13:35:33","321688642","274836154","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","6372"
"081519","05:35:22","949198795","757599396","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5d0a1045b318b6001742ea0a","1","7402"
"081519","05:35:22","949198795","757599396","5.0.14.0","1","2","demographics","age","0","0","0","0","52","1","3802"
"081519","05:35:22","949198795","757599396","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","7670"
"081519","13:35:37","167030867","766781791","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5d34a8ddce28af0016ec7a36","1","8214"
"081519","13:35:37","167030867","766781791","5.0.14.0","1","2","demographics","age","0","0","0","0","22","1","3359"
"081519","13:35:37","167030867","766781791","5.0.14.0","1","3","demographics","gender","0","0","0","0","Female","1","3300"
"081519","13:34:14","518564673","731768671","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","59b742f076adf400010fccfa","1","103491"
"081519","13:34:14","518564673","731768671","5.0.14.0","1","2","demographics","age","0","0","0","0","42","1","3794"
"081519","13:34:14","518564673","731768671","5.0.14.0","1","3","demographics","gender","0","0","0","0","Female","1","7935"
"081519","13:35:25","621135066","507556554","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5d26169813f49000010","1","54906"
"081519","13:35:25","621135066","507556554","5.0.14.0","1","2","demographics","age","0","0","0","0","42","1","3466"
"081519","13:35:25","621135066","507556554","5.0.14.0","1","3","demographics","gender","0","0","0","0","male","1","3945"
"081519","08:36:55","707300227","94939907","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5ca9d0224f3e9d00164426f3","1","33499"
"081519","08:36:55","707300227","94939907","5.0.14.0","1","2","demographics","age","0","0","0","0","51","1","3185"
"081519","08:36:55","707300227","94939907","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","3235"
"081519","13:37:00","703090375","318927489","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5c1e3ce471fe0001bcac55","1","46975"
"081519","13:37:00","703090375","318927489","5.0.14.0","1","2","demographics","age","0","0","0","0","19","1","2599"
"081519","13:37:00","703090375","318927489","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","3963"
"081519","15:37:33","336890906","953007500","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5c6d77462cd7190001c90724","1","11264"
"081519","15:37:33","336890906","953007500","5.0.14.0","1","2","demographics","age","0","0","0","0","21","1","2542"
"081519","15:37:33","336890906","953007500","5.0.14.0","1","3","demographics","gender","0","0","0","0","Female","1","4702"
"081519","13:37:41","693964034","762291740","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5a9a9a5335237b0001129318","1","9183"
"081519","13:37:41","693964034","762291740","5.0.14.0","1","2","demographics","age","0","0","0","0","56","1","4897"
"081519","13:37:41","693964034","762291740","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","8678"
"081519","13:36:59","517332293","308734979","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5ad4fece20bce50001271663","1","62443"
"081519","13:36:59","517332293","308734979","5.0.14.0","1","2","demographics","age","0","0","0","0","30","1","2906"
"081519","13:36:59","517332293","308734979","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","8631"
"081519","08:37:31","612655213","255938164","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5c49d511cdb1b7000103af85","1","40214"
"081519","08:37:31","612655213","255938164","5.0.14.0","1","2","demographics","age","0","0","0","0","55","1","5366"
"081519","08:37:31","612655213","255938164","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","4603"
"081519","22:38:29","944153461","231683431","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5cc737482107ba0017dcfb7e","1","17752"
"081519","22:38:29","944153461","231683431","5.0.14.0","1","2","demographics","age","0","0","0","0","22","1","1840"
"081519","22:38:29","944153461","231683431","5.0.14.0","1","3","demographics","gender","0","0","0","0","f","1","1914"
"081519","13:39:06","326661405","942498505","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","59c6bc463306be000195bb42","1","5651"
"081519","13:39:06","326661405","942498505","5.0.14.0","1","2","demographics","age","0","0","0","0","59","1","6492"
"081519","13:39:06","326661405","942498505","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","5600"
"081519","08:39:25","277270419","958010789","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5c40c7e4aafff900010dc97d","1","6142"
"081519","08:39:25","277270419","958010789","5.0.14.0","1","2","demographics","age","0","0","0","0","33","1","3396"
"081519","08:39:25","277270419","958010789","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","4745"
"081519","13:40:06","792338542","654500905","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5ad92773a77e0e0001c440eb","1","43927"
"081519","13:40:06","792338542","654500905","5.0.14.0","1","2","demographics","age","0","0","0","0","36","1","2398"
"081519","13:40:06","792338542","654500905","5.0.14.0","1","3","demographics","gender","0","0","0","0","f","1","3094"
"081519","13:40:53","682322324","515409549","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","59d0f3c7db0cc90001478820","1","12835"
"081519","13:40:53","682322324","515409549","5.0.14.0","1","2","demographics","age","0","0","0","0","27","1","3704"
"081519","13:40:53","682322324","515409549","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","2150"
"081519","13:39:37","486954258","208847005","5.0.15.0","1","1","demographics","ProlificCode","0","0","0","0","5cb05cf7ce1fa80001a20c4f","1","100468"
"081519","13:39:37","486954258","208847005","5.0.15.0","1","2","demographics","age","0","0","0","0","29","1","4519"
"081519","13:39:37","486954258","208847005","5.0.15.0","1","3","demographics","gender","0","0","0","0","MALE","1","3967"
"081519","08:41:56","899197373","736568442","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5bdfc46eee652a0001f0a84a","1","4813"
"081519","08:41:56","899197373","736568442","5.0.14.0","1","2","demographics","age","0","0","0","0","22","1","3205"
"081519","08:41:56","899197373","736568442","5.0.14.0","1","3","demographics","gender","0","0","0","0","male","1","4721"
"081519","13:42:03","862333881","579942789","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5bd7912fbeca730001ced776","1","7559"
"081519","13:42:03","862333881","579942789","5.0.14.0","1","2","demographics","age","0","0","0","0","41","1","3740"
"081519","13:42:03","862333881","579942789","5.0.14.0","1","3","demographics","gender","0","0","0","0","male","1","4892"
"081519","13:42:08","858241398","576148434","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5ae82944a0e4390001f090fd","1","5862"
"081519","13:42:08","858241398","576148434","5.0.14.0","1","2","demographics","age","0","0","0","0","40","1","3612"
"081519","13:42:08","858241398","576148434","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","4245"
"081519","08:42:11","932736508","902801968","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5c2be60910677f0001dcaa61","1","3582"
"081519","08:42:11","932736508","902801968","5.0.14.0","1","2","demographics","age","0","0","0","0","25","1","3086"
"081519","08:42:11","932736508","902801968","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","3134"
"081519","13:42:24","89189381","282740921","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","581ba6684182b600017306fa","1","17910"
"081519","13:42:24","89189381","282740921","5.0.14.0","1","2","demographics","age","0","0","0","0","39","1","2690"
"081519","13:42:24","89189381","282740921","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","4366"
"081519","13:42:32","537414892","663070643","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5cc16ceeba7b4e0001af24c7","1","5895"
"081519","13:42:32","537414892","663070643","5.0.14.0","1","2","demographics","age","0","0","0","0","53","1","5496"
"081519","13:42:32","537414892","663070643","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","8535"
"081519","13:46:48","192496755","250594697","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5d47fe3b29194200012bf92d","1","15665"
"081519","13:46:48","192496755","250594697","5.0.14.0","1","2","demographics","age","0","0","0","0","23","1","2818"
"081519","13:46:48","192496755","250594697","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","2922"
"081519","13:43:13","119561123","313112664","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5a553e7976d1c60001aad777","1","7205"
"081519","13:43:13","119561123","313112664","5.0.14.0","1","2","demographics","age","0","0","0","0","39","1","5117"
"081519","13:43:13","119561123","313112664","5.0.14.0","1","3","demographics","gender","0","0","0","0","male","1","4046"
"081519","13:41:37","141624696","151802119","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5b660ca6f7798c000182b3f9","1","9885"
"081519","13:41:37","141624696","151802119","5.0.14.0","1","2","demographics","age","0","0","0","0","26","1","5971"
"081519","13:41:37","141624696","151802119","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","9055"
"081519","13:42:52","277600596","997864018","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5d5167d1374c5d0001b56d8b","1","48748"
"081519","13:42:52","277600596","997864018","5.0.14.0","1","2","demographics","age","0","0","0","0","50","1","8798"
"081519","13:42:52","277600596","997864018","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","7342"
"081519","13:43:51","774648190","705997667","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5d3d8927fc93e20001ef883d","1","11814"
"081519","13:43:51","774648190","705997667","5.0.14.0","1","2","demographics","age","0","0","0","0","27","1","4224"
"081519","13:43:51","774648190","705997667","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","3099"
"081519","13:43:57","426836347","281528158","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5cb99c4a40e6bf001517b26c","1","8481"
"081519","13:43:57","426836347","281528158","5.0.14.0","1","2","demographics","age","0","0","0","0","33","1","3721"
"081519","13:43:57","426836347","281528158","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","2828"
"081519","13:44:11","124219365","317770907","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5d2dc4184ba1cc0019766aad","1","6662"
"081519","13:44:11","124219365","317770907","5.0.14.0","1","2","demographics","age","0","0","0","0","25","1","3778"
"081519","13:44:11","124219365","317770907","5.0.14.0","1","3","demographics","gender","0","0","0","0","F","1","1860"
"081519","13:44:25","261895445","270225412","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5bc1aea33038530001778569","1","10608"
"081519","13:44:25","261895445","270225412","5.0.14.0","1","2","demographics","age","0","0","0","0","37","1","3922"
"081519","13:44:25","261895445","270225412","5.0.14.0","1","3","demographics","gender","0","0","0","0","Female","1","5122"
"081519","13:44:40","114736290","613247605","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5c9a111a626e810018cda632","1","26927"
"081519","13:44:40","114736290","613247605","5.0.14.0","1","2","demographics","age","0","0","0","0","52","1","4416"
"081519","13:44:40","114736290","613247605","5.0.14.0","1","3","demographics","gender","0","0","0","0","male","1","7725"
"081519","13:45:02","740572997","814039553","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5c7a4c311c3cf80015389f25","1","20332"
"081519","13:45:02","740572997","814039553","5.0.14.0","1","2","demographics","age","0","0","0","0","26","1","5757"
"081519","13:45:02","740572997","814039553","5.0.14.0","1","3","demographics","gender","0","0","0","0","F /non-binary","1","19243"
"081519","08:45:36","377101936","243870969","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","566f7754b937e400122ce30a","1","2189"
"081519","08:45:36","377101936","243870969","5.0.14.0","1","2","demographics","age","0","0","0","0","27","1","2186"
"081519","08:45:36","377101936","243870969","5.0.14.0","1","3","demographics","gender","0","0","0","0","Male","1","3392"
"081519","08:46:18","922542192","180674197","5.0.14.0","1","1","demographics","ProlificCode","0","0","0","0","5b0d9326bd9c3100015660b8","1","10515"
"081519","08:46:18","922542192","180674197","5.0.14.0","1","2","demographics","age","0","0","0","0","23","1","3200"
"081519","08:46:18","922542192","180674197","5.0.14.0","1","3","demographics","gender","0","0","0","0","female","1","3542"
