"date","time","group","subject","build","blocknum","trialnum","blockcode","trialcode","pretrialpause","posttrialpause","trialduration","trialtimeout","response","correct","latency"
"081519","13:07:49","670132345","151750430","5.0.14.0","1","2","end_of_study_questions_ifirst","influence_general","0","0","0","0","more than half","1","11271"
"081519","13:07:49","670132345","151750430","5.0.14.0","1","3","end_of_study_questions_ifirst","intentionality","0","0","0","0","less than half","1","6414"
"081519","13:07:49","670132345","151750430","5.0.14.0","1","4","end_of_study_questions_ifirst","unintentionality","0","0","0","0","most","1","9567"
"081519","13:07:49","670132345","151750430","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","13812"
"081519","13:07:49","670132345","151750430","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1other","0","0","0","0","","1","13812"
"081519","13:09:09","141200955","70921114","5.0.14.0","1","1","end_of_study_questions_ifirst","awareness","0","0","0","0","all","1","19987"
"081519","13:09:09","141200955","70921114","5.0.14.0","1","2","end_of_study_questions_ifirst","influence_general","0","0","0","0","none","1","5774"
"081519","13:09:09","141200955","70921114","5.0.14.0","1","3","end_of_study_questions_ifirst","intentionality","0","0","0","0","none","1","8722"
"081519","13:09:09","141200955","70921114","5.0.14.0","1","4","end_of_study_questions_ifirst","unintentionality","0","0","0","0","a few","1","11980"
"081519","13:09:09","141200955","70921114","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","15809"
"081519","13:09:09","141200955","70921114","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1other","0","0","0","0","","1","15809"
"081519","13:11:26","968156143","913814467","5.0.14.0","1","1","end_of_study_questions_ufirst","awareness","0","0","0","0","all","1","13718"
"081519","13:11:26","968156143","913814467","5.0.14.0","1","2","end_of_study_questions_ufirst","influence_general","0","0","0","0","a few","1","5437"
"081519","13:11:26","968156143","913814467","5.0.14.0","1","3","end_of_study_questions_ufirst","unintentionality","0","0","0","0","a few","1","6343"
"081519","13:11:26","968156143","913814467","5.0.14.0","1","4","end_of_study_questions_ufirst","intentionality","0","0","0","0","none","1","4524"
"081519","13:11:26","968156143","913814467","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","10516"
"081519","13:11:26","968156143","913814467","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1other","0","0","0","0","","1","10516"
"081519","20:12:12","977687690","524104369","5.0.14.0","1","1","end_of_study_questions_ufirst","awareness","0","0","0","0","all","1","11487"
"081519","20:12:12","977687690","524104369","5.0.14.0","1","2","end_of_study_questions_ufirst","influence_general","0","0","0","0","most","1","4840"
"081519","20:12:12","977687690","524104369","5.0.14.0","1","3","end_of_study_questions_ufirst","unintentionality","0","0","0","0","most","1","21676"
"081519","20:12:12","977687690","524104369","5.0.14.0","1","4","end_of_study_questions_ufirst","intentionality","0","0","0","0","a few","1","6685"
"081519","20:12:12","977687690","524104369","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","4084"
"081519","20:12:12","977687690","524104369","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1other","0","0","0","0","","1","4084"
"081519","13:13:30","54472606","622389180","5.0.14.0","1","1","end_of_study_questions_ifirst","awareness","0","0","0","0","all","1","23136"
"081519","13:13:30","54472606","622389180","5.0.14.0","1","2","end_of_study_questions_ifirst","influence_general","0","0","0","0","none","1","5466"
"081519","13:13:30","54472606","622389180","5.0.14.0","1","3","end_of_study_questions_ifirst","intentionality","0","0","0","0","none","1","3634"
"081519","13:13:30","54472606","622389180","5.0.14.0","1","4","end_of_study_questions_ifirst","unintentionality","0","0","0","0","none","1","3441"
"081519","13:13:30","54472606","622389180","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","8959"
"081519","13:13:30","54472606","622389180","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1other","0","0","0","0","","1","8959"
"081519","13:16:31","945217380","217378735","5.0.14.0","1","1","end_of_study_questions_ufirst","awareness","0","0","0","0","a few","1","7032"
"081519","13:16:31","945217380","217378735","5.0.14.0","1","2","end_of_study_questions_ufirst","influence_general","0","0","0","0","a few","1","4179"
"081519","13:16:31","945217380","217378735","5.0.14.0","1","3","end_of_study_questions_ufirst","unintentionality","0","0","0","0","a few","1","3477"
"081519","13:16:31","945217380","217378735","5.0.14.0","1","4","end_of_study_questions_ufirst","intentionality","0","0","0","0","less than half","1","4446"
"081519","13:16:31","945217380","217378735","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","5615"
"081519","13:16:31","945217380","217378735","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1other","0","0","0","0","","1","5615"
"081519","08:17:42","342061117","617409170","5.0.14.0","1","1","end_of_study_questions_ifirst","awareness","0","0","0","0","all","1","29014"
"081519","08:17:42","342061117","617409170","5.0.14.0","1","2","end_of_study_questions_ifirst","influence_general","0","0","0","0","less than half","1","11038"
"081519","08:17:42","342061117","617409170","5.0.14.0","1","3","end_of_study_questions_ifirst","intentionality","0","0","0","0","none","1","13982"
"081519","08:17:42","342061117","617409170","5.0.14.0","1","4","end_of_study_questions_ifirst","unintentionality","0","0","0","0","less than half","1","15001"
"081519","08:17:42","342061117","617409170","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","13630"
"081519","08:17:42","342061117","617409170","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1other","0","0","0","0","","1","13630"
"081519","13:19:00","115068759","932787356","5.0.14.0","1","1","end_of_study_questions_ifirst","awareness","0","0","0","0","all","1","19376"
"081519","13:19:00","115068759","932787356","5.0.14.0","1","2","end_of_study_questions_ifirst","influence_general","0","0","0","0","about half","1","19764"
"081519","13:19:00","115068759","932787356","5.0.14.0","1","3","end_of_study_questions_ifirst","intentionality","0","0","0","0","less than half","1","9607"
"081519","13:19:00","115068759","932787356","5.0.14.0","1","4","end_of_study_questions_ifirst","unintentionality","0","0","0","0","more than half","1","6443"
"081519","13:19:00","115068759","932787356","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","17634"
"081519","13:19:00","115068759","932787356","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1other","0","0","0","0","","1","17634"
"081519","13:24:42","731604929","334542577","5.0.14.0","1","1","end_of_study_questions_ufirst","awareness","0","0","0","0","most","1","9016"
"081519","13:24:42","731604929","334542577","5.0.14.0","1","2","end_of_study_questions_ufirst","influence_general","0","0","0","0","less than half","1","5429"
"081519","13:24:42","731604929","334542577","5.0.14.0","1","3","end_of_study_questions_ufirst","unintentionality","0","0","0","0","about half","1","7444"
"081519","13:24:42","731604929","334542577","5.0.14.0","1","4","end_of_study_questions_ufirst","intentionality","0","0","0","0","about half","1","5088"
"081519","13:24:42","731604929","334542577","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","14534"
"081519","13:24:42","731604929","334542577","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1other","0","0","0","0","","1","14534"
"081519","13:24:40","623076326","35402626","5.0.14.0","1","1","end_of_study_questions_ifirst","awareness","0","0","0","0","most","1","21495"
"081519","13:24:40","623076326","35402626","5.0.14.0","1","2","end_of_study_questions_ifirst","influence_general","0","0","0","0","about half","1","6333"
"081519","13:24:40","623076326","35402626","5.0.14.0","1","3","end_of_study_questions_ifirst","intentionality","0","0","0","0","a few","1","6569"
"081519","13:24:40","623076326","35402626","5.0.14.0","1","4","end_of_study_questions_ifirst","unintentionality","0","0","0","0","about half","1","5502"
"081519","13:24:40","623076326","35402626","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","6557"
"081519","13:24:40","623076326","35402626","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1other","0","0","0","0","","1","6557"
"081519","13:25:35","989563501","240224944","5.0.14.0","1","1","end_of_study_questions_ifirst","awareness","0","0","0","0","most","1","6373"
"081519","13:25:35","989563501","240224944","5.0.14.0","1","2","end_of_study_questions_ifirst","influence_general","0","0","0","0","less than half","1","5305"
"081519","13:25:35","989563501","240224944","5.0.14.0","1","3","end_of_study_questions_ifirst","intentionality","0","0","0","0","none","1","4426"
"081519","13:25:35","989563501","240224944","5.0.14.0","1","4","end_of_study_questions_ifirst","unintentionality","0","0","0","0","a few","1","3431"
"081519","13:25:35","989563501","240224944","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","4970"
"081519","13:25:35","989563501","240224944","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1other","0","0","0","0","","1","4970"
"081519","13:25:35","357858192","551689228","5.0.14.0","1","1","end_of_study_questions_ifirst","awareness","0","0","0","0","all","1","32659"
"081519","13:25:35","357858192","551689228","5.0.14.0","1","2","end_of_study_questions_ifirst","influence_general","0","0","0","0","less than half","1","11775"
"081519","13:25:35","357858192","551689228","5.0.14.0","1","3","end_of_study_questions_ifirst","intentionality","0","0","0","0","less than half","1","9070"
"081519","13:25:35","357858192","551689228","5.0.14.0","1","4","end_of_study_questions_ifirst","unintentionality","0","0","0","0","a few","1","12269"
"081519","13:25:35","357858192","551689228","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","9754"
"081519","13:25:35","357858192","551689228","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1other","0","0","0","0","","1","9754"
"081519","13:26:38","242381356","420200615","5.0.14.0","1","1","end_of_study_questions_ufirst","awareness","0","0","0","0","all","1","18276"
"081519","13:26:38","242381356","420200615","5.0.14.0","1","2","end_of_study_questions_ufirst","influence_general","0","0","0","0","a few","1","11938"
"081519","13:26:38","242381356","420200615","5.0.14.0","1","3","end_of_study_questions_ufirst","unintentionality","0","0","0","0","a few","1","8855"
"081519","13:26:38","242381356","420200615","5.0.14.0","1","4","end_of_study_questions_ufirst","intentionality","0","0","0","0","none","1","9492"
"081519","13:26:38","242381356","420200615","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","20228"
"081519","13:26:38","242381356","420200615","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1other","0","0","0","0","","1","20228"
"081519","13:28:05","601499655","522619371","5.0.14.0","1","1","end_of_study_questions_ufirst","awareness","0","0","0","0","all","1","17610"
"081519","13:28:05","601499655","522619371","5.0.14.0","1","2","end_of_study_questions_ufirst","influence_general","0","0","0","0","about half","1","5870"
"081519","13:28:05","601499655","522619371","5.0.14.0","1","3","end_of_study_questions_ufirst","unintentionality","0","0","0","0","more than half","1","6363"
"081519","13:28:05","601499655","522619371","5.0.14.0","1","4","end_of_study_questions_ufirst","intentionality","0","0","0","0","more than half","1","5090"
"081519","13:28:05","601499655","522619371","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","13560"
"081519","13:28:05","601499655","522619371","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1other","0","0","0","0","","1","13560"
"081519","22:28:40","977396169","228057614","5.0.14.0","1","1","end_of_study_questions_ifirst","awareness","0","0","0","0","most","1","9223"
"081519","22:28:40","977396169","228057614","5.0.14.0","1","2","end_of_study_questions_ifirst","influence_general","0","0","0","0","all","1","8246"
"081519","22:28:40","977396169","228057614","5.0.14.0","1","3","end_of_study_questions_ifirst","intentionality","0","0","0","0","more than half","1","5032"
"081519","22:28:40","977396169","228057614","5.0.14.0","1","4","end_of_study_questions_ifirst","unintentionality","0","0","0","0","all","1","5971"
"081519","22:28:40","977396169","228057614","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","4152"
"081519","22:28:40","977396169","228057614","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1other","0","0","0","0","","1","4152"
"081519","22:28:41","792010419","828608450","5.0.14.0","1","1","end_of_study_questions_ifirst","awareness","0","0","0","0","all","1","11817"
"081519","22:28:41","792010419","828608450","5.0.14.0","1","2","end_of_study_questions_ifirst","influence_general","0","0","0","0","a few","1","9865"
"081519","22:28:41","792010419","828608450","5.0.14.0","1","3","end_of_study_questions_ifirst","intentionality","0","0","0","0","most","1","7029"
"081519","22:28:41","792010419","828608450","5.0.14.0","1","4","end_of_study_questions_ifirst","unintentionality","0","0","0","0","most","1","4907"
"081519","22:28:41","792010419","828608450","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","13337"
"081519","22:28:41","792010419","828608450","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1other","0","0","0","0","","1","13337"
"081519","13:28:43","176457227","81490762","5.0.14.0","1","1","end_of_study_questions_ifirst","awareness","0","0","0","0","all","1","15502"
"081519","13:28:43","176457227","81490762","5.0.14.0","1","2","end_of_study_questions_ifirst","influence_general","0","0","0","0","most","1","6294"
"081519","13:28:43","176457227","81490762","5.0.14.0","1","3","end_of_study_questions_ifirst","intentionality","0","0","0","0","more than half","1","4579"
"081519","13:28:43","176457227","81490762","5.0.14.0","1","4","end_of_study_questions_ifirst","unintentionality","0","0","0","0","about half","1","5995"
"081519","13:28:43","176457227","81490762","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","12946"
"081519","13:28:43","176457227","81490762","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1other","0","0","0","0","","1","12946"
"081519","13:30:25","761519615","377356727","5.0.14.0","1","1","end_of_study_questions_ufirst","awareness","0","0","0","0","all","1","13700"
"081519","13:30:25","761519615","377356727","5.0.14.0","1","2","end_of_study_questions_ufirst","influence_general","0","0","0","0","a few","1","8064"
"081519","13:30:25","761519615","377356727","5.0.14.0","1","3","end_of_study_questions_ufirst","unintentionality","0","0","0","0","a few","1","8285"
"081519","13:30:25","761519615","377356727","5.0.14.0","1","4","end_of_study_questions_ufirst","intentionality","0","0","0","0","none","1","6326"
"081519","13:30:25","761519615","377356727","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","19773"
"081519","13:30:25","761519615","377356727","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1other","0","0","0","0","","1","19773"
"081519","13:33:11","80128193","281254961","5.0.14.0","1","1","end_of_study_questions_ufirst","awareness","0","0","0","0","most","1","18897"
"081519","13:33:11","80128193","281254961","5.0.14.0","1","2","end_of_study_questions_ufirst","influence_general","0","0","0","0","a few","1","9602"
"081519","13:33:11","80128193","281254961","5.0.14.0","1","3","end_of_study_questions_ufirst","unintentionality","0","0","0","0","a few","1","6890"
"081519","13:33:11","80128193","281254961","5.0.14.0","1","4","end_of_study_questions_ufirst","intentionality","0","0","0","0","a few","1","8709"
"081519","13:33:11","80128193","281254961","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","5025"
"081519","13:33:11","80128193","281254961","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1other","0","0","0","0","","1","5025"
"081519","13:33:20","719613865","439877301","5.0.14.0","1","1","end_of_study_questions_ufirst","awareness","0","0","0","0","most","1","17036"
"081519","13:33:20","719613865","439877301","5.0.14.0","1","2","end_of_study_questions_ufirst","influence_general","0","0","0","0","most","1","6539"
"081519","13:33:20","719613865","439877301","5.0.14.0","1","3","end_of_study_questions_ufirst","unintentionality","0","0","0","0","more than half","1","11695"
"081519","13:33:20","719613865","439877301","5.0.14.0","1","4","end_of_study_questions_ufirst","intentionality","0","0","0","0","a few","1","10602"
"081519","13:33:20","719613865","439877301","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","4728"
"081519","13:33:20","719613865","439877301","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1other","0","0","0","0","","1","4728"
"081519","13:32:39","728334095","448597531","5.0.14.0","1","1","end_of_study_questions_ufirst","awareness","0","0","0","0","all","1","42551"
"081519","13:32:39","728334095","448597531","5.0.14.0","1","2","end_of_study_questions_ufirst","influence_general","0","0","0","0","less than half","1","6950"
"081519","13:32:39","728334095","448597531","5.0.14.0","1","3","end_of_study_questions_ufirst","unintentionality","0","0","0","0","a few","1","64878"
"081519","13:32:39","728334095","448597531","5.0.14.0","1","4","end_of_study_questions_ufirst","intentionality","0","0","0","0","a few","1","5830"
"081519","13:32:39","728334095","448597531","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","4424"
"081519","13:32:39","728334095","448597531","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1other","0","0","0","0","","1","4424"
"081519","13:33:40","907986139","966084086","5.0.14.0","1","1","end_of_study_questions_ifirst","awareness","0","0","0","0","all","1","22602"
"081519","13:33:40","907986139","966084086","5.0.14.0","1","2","end_of_study_questions_ifirst","influence_general","0","0","0","0","none","1","6769"
"081519","13:33:40","907986139","966084086","5.0.14.0","1","3","end_of_study_questions_ifirst","intentionality","0","0","0","0","none","1","9111"
"081519","13:33:40","907986139","966084086","5.0.14.0","1","4","end_of_study_questions_ifirst","unintentionality","0","0","0","0","none","1","5879"
"081519","13:33:40","907986139","966084086","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","19355"
"081519","13:33:40","907986139","966084086","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1other","0","0","0","0","","1","19355"
"081519","13:39:01","998726781","440128219","5.0.14.0","1","1","end_of_study_questions_ufirst","awareness","0","0","0","0","all","1","13288"
"081519","13:39:01","998726781","440128219","5.0.14.0","1","2","end_of_study_questions_ufirst","influence_general","0","0","0","0","about half","1","12810"
"081519","13:39:01","998726781","440128219","5.0.14.0","1","3","end_of_study_questions_ufirst","unintentionality","0","0","0","0","more than half","1","8077"
"081519","13:39:01","998726781","440128219","5.0.14.0","1","4","end_of_study_questions_ufirst","intentionality","0","0","0","0","none","1","7365"
"081519","13:39:01","998726781","440128219","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","15279"
"081519","13:39:01","998726781","440128219","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1other","0","0","0","0","","1","15279"
"081519","13:39:55","661053526","208510603","5.0.14.0","1","1","end_of_study_questions_ufirst","awareness","0","0","0","0","all","1","10435"
"081519","13:39:55","661053526","208510603","5.0.14.0","1","2","end_of_study_questions_ufirst","influence_general","0","0","0","0","about half","1","5289"
"081519","13:39:55","661053526","208510603","5.0.14.0","1","3","end_of_study_questions_ufirst","unintentionality","0","0","0","0","more than half","1","7055"
"081519","13:39:55","661053526","208510603","5.0.14.0","1","4","end_of_study_questions_ufirst","intentionality","0","0","0","0","a few","1","5656"
"081519","13:39:55","661053526","208510603","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","14299"
"081519","13:39:55","661053526","208510603","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1other","0","0","0","0","","1","14299"
"081519","13:40:29","270725511","483929503","5.0.14.0","1","1","end_of_study_questions_ufirst","awareness","0","0","0","0","all","1","8074"
"081519","13:40:29","270725511","483929503","5.0.14.0","1","2","end_of_study_questions_ufirst","influence_general","0","0","0","0","all","1","3732"
"081519","13:40:29","270725511","483929503","5.0.14.0","1","3","end_of_study_questions_ufirst","unintentionality","0","0","0","0","more than half","1","6545"
"081519","13:40:29","270725511","483929503","5.0.14.0","1","4","end_of_study_questions_ufirst","intentionality","0","0","0","0","all","1","6716"
"081519","13:40:29","270725511","483929503","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","4087"
"081519","13:40:29","270725511","483929503","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1other","0","0","0","0","","1","4087"
"081519","07:40:28","803826869","629120711","5.0.14.0","1","1","end_of_study_questions_ufirst","awareness","0","0","0","0","all","1","22673"
"081519","07:40:28","803826869","629120711","5.0.14.0","1","2","end_of_study_questions_ufirst","influence_general","0","0","0","0","about half","1","5155"
"081519","07:40:28","803826869","629120711","5.0.14.0","1","3","end_of_study_questions_ufirst","unintentionality","0","0","0","0","about half","1","5712"
"081519","07:40:28","803826869","629120711","5.0.14.0","1","4","end_of_study_questions_ufirst","intentionality","0","0","0","0","a few","1","6853"
"081519","07:40:28","803826869","629120711","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","8179"
"081519","07:40:28","803826869","629120711","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1other","0","0","0","0","","1","8179"
"081519","13:39:10","463205675","349627158","5.0.14.0","1","1","end_of_study_questions_ifirst","awareness","0","0","0","0","all","1","18037"
"081519","13:39:10","463205675","349627158","5.0.14.0","1","2","end_of_study_questions_ifirst","influence_general","0","0","0","0","about half","1","6601"
"081519","13:39:10","463205675","349627158","5.0.14.0","1","3","end_of_study_questions_ifirst","intentionality","0","0","0","0","less than half","1","7527"
"081519","13:39:10","463205675","349627158","5.0.14.0","1","4","end_of_study_questions_ifirst","unintentionality","0","0","0","0","more than half","1","6688"
"081519","13:39:10","463205675","349627158","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1","0","0","0","0","No, exclude my data (please specify why):","1","89365"
"081519","13:39:10","463205675","349627158","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1other","0","0","0","0","I barely had time to register the chinese characters, let alone judge them before they were gone","1","89365"
"081519","13:40:47","530229216","560059094","5.0.14.0","1","1","end_of_study_questions_ifirst","awareness","0","0","0","0","all","1","14294"
"081519","13:40:47","530229216","560059094","5.0.14.0","1","2","end_of_study_questions_ifirst","influence_general","0","0","0","0","a few","1","5982"
"081519","13:40:47","530229216","560059094","5.0.14.0","1","3","end_of_study_questions_ifirst","intentionality","0","0","0","0","a few","1","10281"
"081519","13:40:47","530229216","560059094","5.0.14.0","1","4","end_of_study_questions_ifirst","unintentionality","0","0","0","0","none","1","9181"
"081519","13:40:47","530229216","560059094","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","5237"
