"date","time","group","subject","build","blocknum","trialnum","blockcode","trialcode","pretrialpause","posttrialpause","trialduration","trialtimeout","response","correct","latency"
"021719","16:22:23","515875480","9223988","5.0.14.0","1","4","end_of_study_questions_ifirst","unintentionality","0","0","0","0","none","1","8452"
"021719","16:22:23","515875480","9223988","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1","0","0","0","0","No, exclude my data (please specify why):","1","278030"
"021719","16:22:23","515875480","9223988","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1other","0","0","0","0","I think there were technical difficulties with my survey. I didn't see any paintings/Chinese characters. Every 'painting' looked like static on a TV ste to me, black background with white randomly scattered over it. I didn't see any Chinese characters, or anything else discernable amongst the 'static'.   If this sounds like my paintings were not displaying correctly, my data is probably useless","1","278030"
"021719","11:19:14","406662497","302748787","5.0.14.0","1","1","end_of_study_questions_ufirst","awareness","0","0","0","0","none","1","10243"
"021719","11:19:14","406662497","302748787","5.0.14.0","1","2","end_of_study_questions_ufirst","influence_general","0","0","0","0","none","1","4661"
"021719","11:19:14","406662497","302748787","5.0.14.0","1","3","end_of_study_questions_ufirst","unintentionality","0","0","0","0","none","1","4048"
"021719","11:19:14","406662497","302748787","5.0.14.0","1","4","end_of_study_questions_ufirst","intentionality","0","0","0","0","none","1","3391"
"021719","11:19:14","406662497","302748787","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","2614"
"021719","11:19:14","406662497","302748787","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1other","0","0","0","0","","1","2614"
"021719","18:31:15","333583021","76733551","5.0.14.0","1","1","end_of_study_questions_ufirst","awareness","0","0","0","0","about half","1","50079"
"021719","18:31:15","333583021","76733551","5.0.14.0","1","2","end_of_study_questions_ufirst","influence_general","0","0","0","0","more than half","1","5735"
"021719","18:31:15","333583021","76733551","5.0.14.0","1","3","end_of_study_questions_ufirst","unintentionality","0","0","0","0","most","1","6417"
"021719","18:31:15","333583021","76733551","5.0.14.0","1","4","end_of_study_questions_ufirst","intentionality","0","0","0","0","a few","1","4144"
"021719","18:31:15","333583021","76733551","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","12920"
"021719","18:31:15","333583021","76733551","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1other","0","0","0","0","","1","12920"
"021719","18:33:11","409571702","375390","5.0.14.0","1","1","end_of_study_questions_ifirst","awareness","0","0","0","0","none","1","33850"
"021719","18:33:11","409571702","375390","5.0.14.0","1","2","end_of_study_questions_ifirst","influence_general","0","0","0","0","none","1","7854"
"021719","18:33:11","409571702","375390","5.0.14.0","1","3","end_of_study_questions_ifirst","intentionality","0","0","0","0","none","1","4058"
"021719","18:33:11","409571702","375390","5.0.14.0","1","4","end_of_study_questions_ifirst","unintentionality","0","0","0","0","none","1","2759"
"021719","18:33:11","409571702","375390","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","14612"
"021719","18:33:11","409571702","375390","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1other","0","0","0","0","","1","14612"
"021719","13:33:22","216274404","320188116","5.0.14.0","1","1","end_of_study_questions_ifirst","awareness","0","0","0","0","all","1","29220"
"021719","13:33:22","216274404","320188116","5.0.14.0","1","2","end_of_study_questions_ifirst","influence_general","0","0","0","0","a few","1","22859"
"021719","13:33:22","216274404","320188116","5.0.14.0","1","3","end_of_study_questions_ifirst","intentionality","0","0","0","0","none","1","6934"
"021719","13:33:22","216274404","320188116","5.0.14.0","1","4","end_of_study_questions_ifirst","unintentionality","0","0","0","0","a few","1","5062"
"021719","13:33:22","216274404","320188116","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","4892"
"021719","13:33:22","216274404","320188116","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1other","0","0","0","0","","1","4892"
"021719","18:34:55","897034045","390382554","5.0.14.0","1","1","end_of_study_questions_ifirst","awareness","0","0","0","0","none","1","22132"
"021719","18:34:55","897034045","390382554","5.0.14.0","1","2","end_of_study_questions_ifirst","influence_general","0","0","0","0","none","1","7240"
"021719","18:34:55","897034045","390382554","5.0.14.0","1","3","end_of_study_questions_ifirst","intentionality","0","0","0","0","none","1","7168"
"021719","18:34:55","897034045","390382554","5.0.14.0","1","4","end_of_study_questions_ifirst","unintentionality","0","0","0","0","none","1","6723"
"021719","18:34:55","897034045","390382554","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","23821"
"021719","18:34:55","897034045","390382554","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1other","0","0","0","0","","1","23821"
"021719","19:40:41","810792309","859225438","5.0.14.0","1","1","end_of_study_questions_ifirst","awareness","0","0","0","0","","1","1046"
"021719","18:40:39","21575141","722119343","5.0.14.0","1","1","end_of_study_questions_ufirst","awareness","0","0","0","0","less than half","1","33243"
"021719","18:40:39","21575141","722119343","5.0.14.0","1","2","end_of_study_questions_ufirst","influence_general","0","0","0","0","a few","1","10911"
"021719","18:40:39","21575141","722119343","5.0.14.0","1","3","end_of_study_questions_ufirst","unintentionality","0","0","0","0","less than half","1","9846"
"021719","18:40:39","21575141","722119343","5.0.14.0","1","4","end_of_study_questions_ufirst","intentionality","0","0","0","0","about half","1","8480"
"021719","18:40:39","21575141","722119343","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1","0","0","0","0","No, exclude my data (please specify why):","1","73867"
"021719","18:40:39","21575141","722119343","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1other","0","0","0","0","Quite a few of the pictures where broken, and not displaying, not sure if it was from my end or apps end.","1","73867"
"021719","18:47:02","340698112","931799914","5.0.14.0","1","1","end_of_study_questions_ifirst","awareness","0","0","0","0","none","1","55098"
"021719","18:47:02","340698112","931799914","5.0.14.0","1","2","end_of_study_questions_ifirst","influence_general","0","0","0","0","less than half","1","21164"
"021719","18:47:02","340698112","931799914","5.0.14.0","1","3","end_of_study_questions_ifirst","intentionality","0","0","0","0","none","1","6166"
"021719","18:47:02","340698112","931799914","5.0.14.0","1","4","end_of_study_questions_ifirst","unintentionality","0","0","0","0","a few","1","7448"
"021719","18:47:02","340698112","931799914","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","5013"
"021719","18:47:02","340698112","931799914","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1other","0","0","0","0","","1","5013"
"021719","18:48:20","536846056","30194564","5.0.14.0","1","1","end_of_study_questions_ifirst","awareness","0","0","0","0","none","1","17272"
"021719","18:48:20","536846056","30194564","5.0.14.0","1","2","end_of_study_questions_ifirst","influence_general","0","0","0","0","none","1","5660"
"021719","18:48:20","536846056","30194564","5.0.14.0","1","3","end_of_study_questions_ifirst","intentionality","0","0","0","0","none","1","5730"
"021719","18:48:20","536846056","30194564","5.0.14.0","1","4","end_of_study_questions_ifirst","unintentionality","0","0","0","0","none","1","5284"
"021719","18:48:20","536846056","30194564","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1","0","0","0","0","No, exclude my data (please specify why):","1","36657"
"021719","18:48:20","536846056","30194564","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1other","0","0","0","0","i found it difficult to see ","1","36657"
"021719","13:48:32","68326321","727324652","5.0.14.0","1","1","end_of_study_questions_ifirst","awareness","0","0","0","0","all","1","38442"
"021719","13:48:32","68326321","727324652","5.0.14.0","1","2","end_of_study_questions_ifirst","influence_general","0","0","0","0","all","1","4197"
"021719","13:48:32","68326321","727324652","5.0.14.0","1","3","end_of_study_questions_ifirst","intentionality","0","0","0","0","most","1","7394"
"021719","13:48:32","68326321","727324652","5.0.14.0","1","4","end_of_study_questions_ifirst","unintentionality","0","0","0","0","all","1","11162"
"021719","13:48:32","68326321","727324652","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","20927"
"021719","13:48:32","68326321","727324652","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1other","0","0","0","0","","1","20927"
"021719","18:51:16","163985978","212419107","5.0.14.0","1","1","end_of_study_questions_ufirst","awareness","0","0","0","0","none","1","29716"
"021719","18:51:16","163985978","212419107","5.0.14.0","1","2","end_of_study_questions_ufirst","influence_general","0","0","0","0","less than half","1","16585"
"021719","18:51:16","163985978","212419107","5.0.14.0","1","3","end_of_study_questions_ufirst","unintentionality","0","0","0","0","a few","1","18558"
"021719","18:51:16","163985978","212419107","5.0.14.0","1","4","end_of_study_questions_ufirst","intentionality","0","0","0","0","a few","1","7946"
"021719","18:51:16","163985978","212419107","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","11699"
"021719","18:51:16","163985978","212419107","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1other","0","0","0","0","","1","11699"
"021719","18:53:22","66729604","475925914","5.0.14.0","1","1","end_of_study_questions_ifirst","awareness","0","0","0","0","less than half","1","24829"
"021719","18:53:22","66729604","475925914","5.0.14.0","1","2","end_of_study_questions_ifirst","influence_general","0","0","0","0","about half","1","4633"
"021719","18:53:22","66729604","475925914","5.0.14.0","1","3","end_of_study_questions_ifirst","intentionality","0","0","0","0","less than half","1","6648"
"021719","18:53:22","66729604","475925914","5.0.14.0","1","4","end_of_study_questions_ifirst","unintentionality","0","0","0","0","about half","1","3801"
"021719","18:53:22","66729604","475925914","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","8290"
"021719","18:53:22","66729604","475925914","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1other","0","0","0","0","","1","8290"
"021719","18:54:22","180418717","284332425","5.0.14.0","1","1","end_of_study_questions_ufirst","awareness","0","0","0","0","all","1","50925"
"021719","18:54:22","180418717","284332425","5.0.14.0","1","2","end_of_study_questions_ufirst","influence_general","0","0","0","0","all","1","4765"
"021719","18:54:22","180418717","284332425","5.0.14.0","1","3","end_of_study_questions_ufirst","unintentionality","0","0","0","0","all","1","3067"
"021719","18:54:22","180418717","284332425","5.0.14.0","1","4","end_of_study_questions_ufirst","intentionality","0","0","0","0","none","1","4234"
"021719","18:54:22","180418717","284332425","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1","0","0","0","0","No, exclude my data (please specify why):","1","23124"
"021719","18:54:22","180418717","284332425","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1other","0","0","0","0","Distracted by someone arriving at door during study","1","23124"
"021719","13:55:39","914702554","866269419","5.0.14.0","1","1","end_of_study_questions_ufirst","awareness","0","0","0","0","less than half","1","38632"
"021719","13:55:39","914702554","866269419","5.0.14.0","1","2","end_of_study_questions_ufirst","influence_general","0","0","0","0","none","1","5379"
"021719","13:55:39","914702554","866269419","5.0.14.0","1","3","end_of_study_questions_ufirst","unintentionality","0","0","0","0","none","1","6486"
"021719","13:55:39","914702554","866269419","5.0.14.0","1","4","end_of_study_questions_ufirst","intentionality","0","0","0","0","none","1","5473"
"021719","13:55:39","914702554","866269419","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","8450"
"021719","13:55:39","914702554","866269419","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1other","0","0","0","0","","1","8450"
"021719","18:58:45","943094477","296810219","5.0.14.0","1","1","end_of_study_questions_ufirst","awareness","0","0","0","0","none","1","10592"
"021719","18:58:45","943094477","296810219","5.0.14.0","1","2","end_of_study_questions_ufirst","influence_general","0","0","0","0","none","1","5415"
"021719","18:58:45","943094477","296810219","5.0.14.0","1","3","end_of_study_questions_ufirst","unintentionality","0","0","0","0","none","1","3381"
"021719","18:58:45","943094477","296810219","5.0.14.0","1","4","end_of_study_questions_ufirst","intentionality","0","0","0","0","none","1","2391"
"021719","18:58:45","943094477","296810219","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","5275"
"021719","18:58:45","943094477","296810219","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1other","0","0","0","0","","1","5275"
"021719","19:03:46","243222714","652419022","5.0.14.0","1","1","end_of_study_questions_ifirst","awareness","0","0","0","0","a few","1","25028"
"021719","19:03:46","243222714","652419022","5.0.14.0","1","2","end_of_study_questions_ifirst","influence_general","0","0","0","0","a few","1","6808"
"021719","19:03:46","243222714","652419022","5.0.14.0","1","3","end_of_study_questions_ifirst","intentionality","0","0","0","0","a few","1","4421"
"021719","19:03:46","243222714","652419022","5.0.14.0","1","4","end_of_study_questions_ifirst","unintentionality","0","0","0","0","a few","1","5351"
"021719","19:03:46","243222714","652419022","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","13609"
"021719","19:03:46","243222714","652419022","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1other","0","0","0","0","","1","13609"
"021719","19:06:04","272967388","611882145","5.0.14.0","1","1","end_of_study_questions_ufirst","awareness","0","0","0","0","none","1","22629"
"021719","19:06:04","272967388","611882145","5.0.14.0","1","2","end_of_study_questions_ufirst","influence_general","0","0","0","0","none","1","10580"
"021719","19:06:04","272967388","611882145","5.0.14.0","1","3","end_of_study_questions_ufirst","unintentionality","0","0","0","0","none","1","5866"
"021719","19:06:04","272967388","611882145","5.0.14.0","1","4","end_of_study_questions_ufirst","intentionality","0","0","0","0","none","1","10160"
"021719","19:06:04","272967388","611882145","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","13233"
"021719","19:06:04","272967388","611882145","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1other","0","0","0","0","","1","13233"
"021719","19:03:40","238727046","134813332","5.0.14.0","1","1","end_of_study_questions_ifirst","awareness","0","0","0","0","all","1","60383"
"021719","19:03:40","238727046","134813332","5.0.14.0","1","2","end_of_study_questions_ifirst","influence_general","0","0","0","0","none","1","11809"
"021719","19:03:40","238727046","134813332","5.0.14.0","1","3","end_of_study_questions_ifirst","intentionality","0","0","0","0","none","1","10817"
"021719","19:03:40","238727046","134813332","5.0.14.0","1","4","end_of_study_questions_ifirst","unintentionality","0","0","0","0","none","1","10367"
"021719","19:03:40","238727046","134813332","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1","0","0","0","0","No, exclude my data (please specify why):","1","164095"
"021719","19:03:40","238727046","134813332","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1other","0","0","0","0","I think there is and error in your program as no chinese characters were diplayed just strange dotsafter the picture.","1","164095"
"021719","19:08:07","447190039","246119274","5.0.14.0","1","1","end_of_study_questions_ifirst","awareness","0","0","0","0","none","1","27106"
"021719","19:08:07","447190039","246119274","5.0.14.0","1","2","end_of_study_questions_ifirst","influence_general","0","0","0","0","none","1","9540"
"021719","19:08:07","447190039","246119274","5.0.14.0","1","3","end_of_study_questions_ifirst","intentionality","0","0","0","0","none","1","6545"
"021719","19:08:07","447190039","246119274","5.0.14.0","1","4","end_of_study_questions_ifirst","unintentionality","0","0","0","0","none","1","5575"
"021719","19:08:07","447190039","246119274","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","17577"
"021719","19:08:07","447190039","246119274","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1other","0","0","0","0","","1","17577"
"021719","19:09:37","227215418","636411726","5.0.14.0","1","1","end_of_study_questions_ifirst","awareness","0","0","0","0","none","1","19123"
"021719","19:09:37","227215418","636411726","5.0.14.0","1","2","end_of_study_questions_ifirst","influence_general","0","0","0","0","none","1","12061"
"021719","19:09:37","227215418","636411726","5.0.14.0","1","3","end_of_study_questions_ifirst","intentionality","0","0","0","0","none","1","13924"
"021719","19:09:37","227215418","636411726","5.0.14.0","1","4","end_of_study_questions_ifirst","unintentionality","0","0","0","0","none","1","19674"
"021719","19:09:37","227215418","636411726","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","32567"
"021719","19:09:37","227215418","636411726","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1other","0","0","0","0","","1","32567"
"021719","19:13:12","878106479","676737587","5.0.14.0","1","1","end_of_study_questions_ufirst","awareness","0","0","0","0","all","1","26296"
"021719","19:13:12","878106479","676737587","5.0.14.0","1","2","end_of_study_questions_ufirst","influence_general","0","0","0","0","most","1","12555"
"021719","19:13:12","878106479","676737587","5.0.14.0","1","3","end_of_study_questions_ufirst","unintentionality","0","0","0","0","most","1","6778"
"021719","19:13:12","878106479","676737587","5.0.14.0","1","4","end_of_study_questions_ufirst","intentionality","0","0","0","0","most","1","6794"
"021719","19:13:12","878106479","676737587","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","23713"
"021719","19:13:12","878106479","676737587","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1other","0","0","0","0","","1","23713"
"021719","19:15:00","29685193","676267574","5.0.14.0","1","1","end_of_study_questions_ifirst","awareness","0","0","0","0","a few","1","14135"
"021719","19:15:00","29685193","676267574","5.0.14.0","1","2","end_of_study_questions_ifirst","influence_general","0","0","0","0","none","1","11953"
"021719","19:15:00","29685193","676267574","5.0.14.0","1","3","end_of_study_questions_ifirst","intentionality","0","0","0","0","none","1","16131"
"021719","19:15:00","29685193","676267574","5.0.14.0","1","4","end_of_study_questions_ifirst","unintentionality","0","0","0","0","none","1","5336"
"021719","19:15:00","29685193","676267574","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","12393"
"021719","19:15:00","29685193","676267574","5.0.14.0","1","5","end_of_study_questions_ifirst","self_exclusion_1other","0","0","0","0","","1","12393"
"021719","11:15:25","37002586","988569441","5.0.14.0","1","1","end_of_study_questions_ufirst","awareness","0","0","0","0","none","1","49209"
"021719","11:15:25","37002586","988569441","5.0.14.0","1","2","end_of_study_questions_ufirst","influence_general","0","0","0","0","none","1","5743"
"021719","11:15:25","37002586","988569441","5.0.14.0","1","3","end_of_study_questions_ufirst","unintentionality","0","0","0","0","a few","1","8058"
"021719","11:15:25","37002586","988569441","5.0.14.0","1","4","end_of_study_questions_ufirst","intentionality","0","0","0","0","none","1","6358"
"021719","11:15:25","37002586","988569441","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1","0","0","0","0","Yes, use my data","1","5262"
"021719","11:15:25","37002586","988569441","5.0.14.0","1","5","end_of_study_questions_ufirst","self_exclusion_1other","0","0","0","0","","1","5262"
"021719","19:16:32","139595147","91162012","5.0.14.0","1","1","end_of_study_questions_ifirst","awareness","0","0","0","0","none","1","16381"
